name,num_ordered,window,num_repeated,order_code_description,price_description,min_price,max_price,mean_price,median_price,min_volume_charge,max_volume_charge,mean_volume_charge,median_volume_charge
LABBRAF,43,1,1,BRAF,HC BRAF GENE ANLY V600E VAR,641,641,641,641,641,641,641,641
LABBRAF,43,3,1,BRAF,HC BRAF GENE ANLY V600E VAR,641,641,641,641,641,641,641,641
LABBRAF,43,7,3,BRAF,HC BRAF GENE ANLY V600E VAR,641,641,641,641,1923,1923,1923,1923
LABBRASP,77,1,1,BRONCHOPULM ASPERGILLOSIS SCRN,HC ASPERGILLUS IGG,179,179,179,179,179,179,179,179
LABBRASP,77,1,1,BRONCHOPULM ASPERGILLOSIS SCRN,HC ASPERGILLUS IGE,179,179,179,179,179,179,179,179
LABBRASP,77,3,3,BRONCHOPULM ASPERGILLOSIS SCRN,HC ASPERGILLUS IGG,179,179,179,179,537,537,537,537
LABBRASP,77,3,3,BRONCHOPULM ASPERGILLOSIS SCRN,HC ASPERGILLUS IGE,179,179,179,179,537,537,537,537
LABBRASP,77,7,5,BRONCHOPULM ASPERGILLOSIS SCRN,HC ASPERGILLUS IGG,179,179,179,179,895,895,895,895
LABBRASP,77,7,5,BRONCHOPULM ASPERGILLOSIS SCRN,HC ASPERGILLUS IGE,179,179,179,179,895,895,895,895
LABBSME,94,1,5,BLOOD SMEAR EXAM,HC BLOOD SMEAR EXAM,379,379,379,379,1895,1895,1895,1895
LABBSME,94,3,6,BLOOD SMEAR EXAM,HC BLOOD SMEAR EXAM,379,379,379,379,2274,2274,2274,2274
LABBSME,94,7,6,BLOOD SMEAR EXAM,HC BLOOD SMEAR EXAM,379,379,379,379,2274,2274,2274,2274
LABBUN,3436,1,1005,"Urea Nitrogen,Ser/Plas",HC UREA NITROGEN,157,157,157,157,157785,157785,157785,157785
LABBUN,3436,3,1228,"Urea Nitrogen,Ser/Plas",HC UREA NITROGEN,157,157,157,157,192796,192796,192796,192796
LABBUN,3436,7,1362,"Urea Nitrogen,Ser/Plas",HC UREA NITROGEN,157,157,157,157,213834,213834,213834,213834
LABBXTG,5522,1,799,BIOPSY/TISSUE with GRAM STAIN,HC GRAM STAIN,150,302,211.3333333,182,119850,241298,168855.3333,145418
LABBXTG,5522,1,799,BIOPSY/TISSUE with GRAM STAIN,HC BIOPSY/TISS (GEN) CULT,150,302,211.3333333,182,119850,241298,168855.3333,145418
LABBXTG,5522,1,799,BIOPSY/TISSUE with GRAM STAIN,HC TISSUE PREP ADDL,150,302,211.3333333,182,119850,241298,168855.3333,145418
LABBXTG,5522,3,958,BIOPSY/TISSUE with GRAM STAIN,HC GRAM STAIN,150,302,211.3333333,182,143700,289316,202457.3333,174356
LABBXTG,5522,3,958,BIOPSY/TISSUE with GRAM STAIN,HC BIOPSY/TISS (GEN) CULT,150,302,211.3333333,182,143700,289316,202457.3333,174356
LABBXTG,5522,3,958,BIOPSY/TISSUE with GRAM STAIN,HC TISSUE PREP ADDL,150,302,211.3333333,182,143700,289316,202457.3333,174356
LABBXTG,5522,7,1094,BIOPSY/TISSUE with GRAM STAIN,HC GRAM STAIN,150,302,211.3333333,182,164100,330388,231198.6667,199108
LABBXTG,5522,7,1094,BIOPSY/TISSUE with GRAM STAIN,HC BIOPSY/TISS (GEN) CULT,150,302,211.3333333,182,164100,330388,231198.6667,199108
LABBXTG,5522,7,1094,BIOPSY/TISSUE with GRAM STAIN,HC TISSUE PREP ADDL,150,302,211.3333333,182,164100,330388,231198.6667,199108
LABC125,398,1,17,Cancer Antigen 125,HC CA125 (C125),386,386,386,386,6562,6562,6562,6562
LABC125,398,3,21,Cancer Antigen 125,HC CA125 (C125),386,386,386,386,8106,8106,8106,8106
LABC125,398,7,23,Cancer Antigen 125,HC CA125 (C125),386,386,386,386,8878,8878,8878,8878
LABC3,795,1,30,"Complement C3, Serum",HC COMPLEMENT C3 SERUM,199,199,199,199,5970,5970,5970,5970
LABC3,795,3,44,"Complement C3, Serum",HC COMPLEMENT C3 SERUM,199,199,199,199,8756,8756,8756,8756
LABC3,795,7,53,"Complement C3, Serum",HC COMPLEMENT C3 SERUM,199,199,199,199,10547,10547,10547,10547
LABC4,795,1,33,"Complement C4, Serum",HC COMPLEMENT C4 SERUM,199,199,199,199,6567,6567,6567,6567
LABC4,795,3,46,"Complement C4, Serum",HC COMPLEMENT C4 SERUM,199,199,199,199,9154,9154,9154,9154
LABC4,795,7,54,"Complement C4, Serum",HC COMPLEMENT C4 SERUM,199,199,199,199,10746,10746,10746,10746
LABC4C8,111,1,3,"CD4/CD8 PANEL, BLD","HC FLOW:T-CELLS,TOTAL COUNT",538,575,556.5,556.5,1614,1725,1669.5,1669.5
LABC4C8,111,1,3,"CD4/CD8 PANEL, BLD",HC FLOW:ABSLUTE CD4-CD8 CNTRATIO,538,575,556.5,556.5,1614,1725,1669.5,1669.5
LABC4C8,111,3,5,"CD4/CD8 PANEL, BLD","HC FLOW:T-CELLS,TOTAL COUNT",538,575,556.5,556.5,2690,2875,2782.5,2782.5
LABC4C8,111,3,5,"CD4/CD8 PANEL, BLD",HC FLOW:ABSLUTE CD4-CD8 CNTRATIO,538,575,556.5,556.5,2690,2875,2782.5,2782.5
LABC4C8,111,7,6,"CD4/CD8 PANEL, BLD","HC FLOW:T-CELLS,TOTAL COUNT",538,575,556.5,556.5,3228,3450,3339,3339
LABC4C8,111,7,6,"CD4/CD8 PANEL, BLD",HC FLOW:ABSLUTE CD4-CD8 CNTRATIO,538,575,556.5,556.5,3228,3450,3339,3339
LABCA,3374,1,1703,"Calcium, Ser/Plas",HC CALCIUM TOTAL,143,143,143,143,243529,243529,243529,243529
LABCA,3374,3,1900,"Calcium, Ser/Plas",HC CALCIUM TOTAL,143,143,143,143,271700,271700,271700,271700
LABCA,3374,7,1926,"Calcium, Ser/Plas",HC CALCIUM TOTAL,143,143,143,143,275418,275418,275418,275418
LABCAI,163328,1,102365,"CALCIUM, IONIZED",HC CALCIUM IONIZED,399,399,399,399,40843635,40843635,40843635,40843635
LABCAI,163328,3,134618,"CALCIUM, IONIZED",HC CALCIUM IONIZED,399,399,399,399,53712582,53712582,53712582,53712582
LABCAI,163328,7,136254,"CALCIUM, IONIZED",HC CALCIUM IONIZED,399,399,399,399,54365346,54365346,54365346,54365346
LABCARN,34,1,1,"CARNITINE, FREE & TOTAL",HC CARNITINE FREE/TOTAL QNT,187,187,187,187,187,187,187,187
LABCARN,34,3,1,"CARNITINE, FREE & TOTAL",HC CARNITINE FREE/TOTAL QNT,187,187,187,187,187,187,187,187
LABCARN,34,7,1,"CARNITINE, FREE & TOTAL",HC CARNITINE FREE/TOTAL QNT,187,187,187,187,187,187,187,187
LABCBCD,446825,1,212525,CBC W/ DIFFERENTIAL,HC CBC W/AUTO DIFF,300,300,300,300,63757500,63757500,63757500,63757500
LABCBCD,446825,3,348892,CBC W/ DIFFERENTIAL,HC CBC W/AUTO DIFF,300,300,300,300,104667600,104667600,104667600,104667600
LABCBCD,446825,7,357922,CBC W/ DIFFERENTIAL,HC CBC W/AUTO DIFF,300,300,300,300,107376600,107376600,107376600,107376600
LABCBCO,238570,1,120939,CBC,HC COMPLETE BLOOD COUNT,285,285,285,285,34467615,34467615,34467615,34467615
LABCBCO,238570,3,176567,CBC,HC COMPLETE BLOOD COUNT,285,285,285,285,50321595,50321595,50321595,50321595
LABCBCO,238570,7,181800,CBC,HC COMPLETE BLOOD COUNT,285,285,285,285,51813000,51813000,51813000,51813000
LABCBCS,10177,1,2751,CBC W/ DIFF & SLIDE REVIEW,HC CBC W/AUTO DIFF,116,300,208,208,319116,825300,572208,572208
LABCBCS,10177,1,2751,CBC W/ DIFF & SLIDE REVIEW,HC SLIDE REVIEW,116,300,208,208,319116,825300,572208,572208
LABCBCS,10177,3,4820,CBC W/ DIFF & SLIDE REVIEW,HC CBC W/AUTO DIFF,116,300,208,208,559120,1446000,1002560,1002560
LABCBCS,10177,3,4820,CBC W/ DIFF & SLIDE REVIEW,HC SLIDE REVIEW,116,300,208,208,559120,1446000,1002560,1002560
LABCBCS,10177,7,4994,CBC W/ DIFF & SLIDE REVIEW,HC CBC W/AUTO DIFF,116,300,208,208,579304,1498200,1038752,1038752
LABCBCS,10177,7,4994,CBC W/ DIFF & SLIDE REVIEW,HC SLIDE REVIEW,116,300,208,208,579304,1498200,1038752,1038752
LABCD34,70,1,14,"CD34 PANEL, BLD",HC FLOW:STEM CELLS(CD34)TTL CNT,699,699,699,699,9786,9786,9786,9786
LABCD34,70,3,22,"CD34 PANEL, BLD",HC FLOW:STEM CELLS(CD34)TTL CNT,699,699,699,699,15378,15378,15378,15378
LABCD34,70,7,22,"CD34 PANEL, BLD",HC FLOW:STEM CELLS(CD34)TTL CNT,699,699,699,699,15378,15378,15378,15378
LABCD3F,5,1,3,"CD3, FLUID",HC FLOW T CELLS TOTAL COUNT,538,538,538,538,1614,1614,1614,1614
LABCD3F,5,3,3,"CD3, FLUID",HC FLOW T CELLS TOTAL COUNT,538,538,538,538,1614,1614,1614,1614
LABCD3F,5,7,3,"CD3, FLUID",HC FLOW T CELLS TOTAL COUNT,538,538,538,538,1614,1614,1614,1614
LABCD4CT,225,1,21,CD4 COUNT,HC FLOW:ABSOLUTE CD4 COUNT,522,522,522,522,10962,10962,10962,10962
LABCD4CT,225,3,43,CD4 COUNT,HC FLOW:ABSOLUTE CD4 COUNT,522,522,522,522,22446,22446,22446,22446
LABCD4CT,225,7,47,CD4 COUNT,HC FLOW:ABSOLUTE CD4 COUNT,522,522,522,522,24534,24534,24534,24534
LABCDPLI,275,1,3,COLD ANTIBODY SCREEN,HC COLD SCREEN/PANEL,156,156,156,156,468,468,468,468
LABCDPLI,275,3,8,COLD ANTIBODY SCREEN,HC COLD SCREEN/PANEL,156,156,156,156,1248,1248,1248,1248
LABCDPLI,275,7,11,COLD ANTIBODY SCREEN,HC COLD SCREEN/PANEL,156,156,156,156,1716,1716,1716,1716
LABCDTPCR,12659,1,422,"C.DIFF TOXIN B GENE, QUAL. PCR",HC CDTPCR C DIFF TOXIN AMP STL,486,486,486,486,205092,205092,205092,205092
LABCDTPCR,12659,3,876,"C.DIFF TOXIN B GENE, QUAL. PCR",HC CDTPCR C DIFF TOXIN AMP STL,486,486,486,486,425736,425736,425736,425736
LABCDTPCR,12659,7,1581,"C.DIFF TOXIN B GENE, QUAL. PCR",HC CDTPCR C DIFF TOXIN AMP STL,486,486,486,486,768366,768366,768366,768366
LABCEA,923,1,40,CEA,HC CEA,490,490,490,490,19600,19600,19600,19600
LABCEA,923,3,50,CEA,HC CEA,490,490,490,490,24500,24500,24500,24500
LABCEA,923,7,57,CEA,HC CEA,490,490,490,490,27930,27930,27930,27930
LABCEBPA,210,1,13,"DETECTION CEBPA, BLOOD",HC CEBPA FULL GENE SEQ,1881,1881,1881,1881,24453,24453,24453,24453
LABCEBPA,210,3,17,"DETECTION CEBPA, BLOOD",HC CEBPA FULL GENE SEQ,1881,1881,1881,1881,31977,31977,31977,31977
LABCEBPA,210,7,21,"DETECTION CEBPA, BLOOD",HC CEBPA FULL GENE SEQ,1881,1881,1881,1881,39501,39501,39501,39501
LABCENABY,123,1,3,ANTI-CENTROMERE ANTIBODY,HC CENABY EXT NA CNTRMR AB,152,152,152,152,456,456,456,456
LABCENABY,123,3,3,ANTI-CENTROMERE ANTIBODY,HC CENABY EXT NA CNTRMR AB,152,152,152,152,456,456,456,456
LABCENABY,123,7,4,ANTI-CENTROMERE ANTIBODY,HC CENABY EXT NA CNTRMR AB,152,152,152,152,608,608,608,608
LABCF32,41,1,3,CYSTIC FIBROSIS MUTATION STUDY,HC CF32 GENE ANLY COMMON VARS,909,909,909,909,2727,2727,2727,2727
LABCF32,41,3,3,CYSTIC FIBROSIS MUTATION STUDY,HC CF32 GENE ANLY COMMON VARS,909,909,909,909,2727,2727,2727,2727
LABCF32,41,7,3,CYSTIC FIBROSIS MUTATION STUDY,HC CF32 GENE ANLY COMMON VARS,909,909,909,909,2727,2727,2727,2727
LABCFRESP,472,1,19,Cystic Fibrosis Respiratory Culture,HC CYSTIC FIB RESP CULT,302,302,302,302,5738,5738,5738,5738
LABCFRESP,472,3,24,Cystic Fibrosis Respiratory Culture,HC CYSTIC FIB RESP CULT,302,302,302,302,7248,7248,7248,7248
LABCFRESP,472,7,34,Cystic Fibrosis Respiratory Culture,HC CYSTIC FIB RESP CULT,302,302,302,302,10268,10268,10268,10268
LABCGD,19,1,2,"NEUTROPHIL FNCTN,OXIDATVE BRST",HC 6911 CGD ENZ ACT NONRAD EA,141,141,141,141,282,282,282,282
LABCGD,19,3,4,"NEUTROPHIL FNCTN,OXIDATVE BRST",HC 6911 CGD ENZ ACT NONRAD EA,141,141,141,141,564,564,564,564
LABCGD,19,7,6,"NEUTROPHIL FNCTN,OXIDATVE BRST",HC 6911 CGD ENZ ACT NONRAD EA,141,141,141,141,846,846,846,846
LABCHOL,148,1,5,"Cholesterol, Total",HC CHOLESTEROL,145,145,145,145,725,725,725,725
LABCHOL,148,3,7,"Cholesterol, Total",HC CHOLESTEROL,145,145,145,145,1015,1015,1015,1015
LABCHOL,148,7,8,"Cholesterol, Total",HC CHOLESTEROL,145,145,145,145,1160,1160,1160,1160
LABCIMM,27,1,2,"Cocci Ab, ID, S",HC 6942 COCCIIMMUNODIFFUSION,23,23,23,23,46,46,46,46
LABCIMM,27,3,2,"Cocci Ab, ID, S",HC 6942 COCCIIMMUNODIFFUSION,23,23,23,23,46,46,46,46
LABCIMM,27,7,3,"Cocci Ab, ID, S",HC 6942 COCCIIMMUNODIFFUSION,23,23,23,23,69,69,69,69
LABCK,16113,1,8484,"CK, Total",HC CREATININE KINASE TOTAL,254,254,254,254,2154936,2154936,2154936,2154936
LABCK,16113,3,9757,"CK, Total",HC CREATININE KINASE TOTAL,254,254,254,254,2478278,2478278,2478278,2478278
LABCK,16113,7,10124,"CK, Total",HC CREATININE KINASE TOTAL,254,254,254,254,2571496,2571496,2571496,2571496
LABCKITMU,228,1,22,DETECTION OF C-KIT MUTATIONS,HC CKITMU L5 KIT EXONS 8&17,1223,1223,1223,1223,26906,26906,26906,26906
LABCKITMU,228,3,29,DETECTION OF C-KIT MUTATIONS,HC CKITMU L5 KIT EXONS 8&17,1223,1223,1223,1223,35467,35467,35467,35467
LABCKITMU,228,7,41,DETECTION OF C-KIT MUTATIONS,HC CKITMU L5 KIT EXONS 8&17,1223,1223,1223,1223,50143,50143,50143,50143
LABCL,269,1,2,"Chloride, Ser/Plas",HC CHLORIDE SERUM/PLA,129,129,129,129,258,258,258,258
LABCL,269,3,9,"Chloride, Ser/Plas",HC CHLORIDE SERUM/PLA,129,129,129,129,1161,1161,1161,1161
LABCL,269,7,11,"Chloride, Ser/Plas",HC CHLORIDE SERUM/PLA,129,129,129,129,1419,1419,1419,1419
LABCLACT,763,1,36,"Lactic Acid, CSF",HC LACTATE,330,330,330,330,11880,11880,11880,11880
LABCLACT,763,3,163,"Lactic Acid, CSF",HC LACTATE,330,330,330,330,53790,53790,53790,53790
LABCLACT,763,7,293,"Lactic Acid, CSF",HC LACTATE,330,330,330,330,96690,96690,96690,96690
LABCLGC2,353,1,13,Chlamydia/GC Molec Detec,HC GC/CHLAMYDIA TRACH MOLEC DET,566,566,566,566,7358,7358,7358,7358
LABCLGC2,353,1,13,Chlamydia/GC Molec Detec,HC GC AMP PROBE,566,566,566,566,7358,7358,7358,7358
LABCLGC2,353,3,15,Chlamydia/GC Molec Detec,HC GC/CHLAMYDIA TRACH MOLEC DET,566,566,566,566,8490,8490,8490,8490
LABCLGC2,353,3,15,Chlamydia/GC Molec Detec,HC GC AMP PROBE,566,566,566,566,8490,8490,8490,8490
LABCLGC2,353,7,19,Chlamydia/GC Molec Detec,HC GC/CHLAMYDIA TRACH MOLEC DET,566,566,566,566,10754,10754,10754,10754
LABCLGC2,353,7,19,Chlamydia/GC Molec Detec,HC GC AMP PROBE,566,566,566,566,10754,10754,10754,10754
LABCMV,947,1,12,CMV Antibody,HC VIRAL ANTIBODY CMV,268,268,268,268,3216,3216,3216,3216
LABCMV,947,3,21,CMV Antibody,HC VIRAL ANTIBODY CMV,268,268,268,268,5628,5628,5628,5628
LABCMV,947,7,26,CMV Antibody,HC VIRAL ANTIBODY CMV,268,268,268,268,6968,6968,6968,6968
LABCMVG,83,1,3,CMV GENOTYPE,HC 6942 CMV GENOTYPE,638,638,638,638,1914,1914,1914,1914
LABCMVG,83,3,3,CMV GENOTYPE,HC 6942 CMV GENOTYPE,638,638,638,638,1914,1914,1914,1914
LABCMVG,83,7,5,CMV GENOTYPE,HC 6942 CMV GENOTYPE,638,638,638,638,3190,3190,3190,3190
LABCMVIGG,929,1,26,CMV IgG,HC VIRAL ANTIBODY CMV,268,268,268,268,6968,6968,6968,6968
LABCMVIGG,929,3,37,CMV IgG,HC VIRAL ANTIBODY CMV,268,268,268,268,9916,9916,9916,9916
LABCMVIGG,929,7,44,CMV IgG,HC VIRAL ANTIBODY CMV,268,268,268,268,11792,11792,11792,11792
LABCMVIGM,590,1,17,CMV IgM,HC CMV-IGM,314,314,314,314,5338,5338,5338,5338
LABCMVIGM,590,3,24,CMV IgM,HC CMV-IGM,314,314,314,314,7536,7536,7536,7536
LABCMVIGM,590,7,27,CMV IgM,HC CMV-IGM,314,314,314,314,8478,8478,8478,8478
LABCMVIGT,396,1,2,CMV IgG (TRANSFUSION),HC CMVIGT CMV IGG AB TS ONLY,268,268,268,268,536,536,536,536
LABCMVIGT,396,3,2,CMV IgG (TRANSFUSION),HC CMVIGT CMV IGG AB TS ONLY,268,268,268,268,536,536,536,536
LABCMVIGT,396,7,3,CMV IgG (TRANSFUSION),HC CMVIGT CMV IGG AB TS ONLY,268,268,268,268,804,804,804,804
LABCMVM,670,1,12,CMV IgM AB:,HC CMV-IGM,314,314,314,314,3768,3768,3768,3768
LABCMVM,670,3,19,CMV IgM AB:,HC CMV-IGM,314,314,314,314,5966,5966,5966,5966
LABCMVM,670,7,25,CMV IgM AB:,HC CMV-IGM,314,314,314,314,7850,7850,7850,7850
LABCMVP,1413,1,152,CMV PCR,HC CMV QUAL PCR AMP,651,651,651,651,98952,98952,98952,98952
LABCMVP,1413,3,184,CMV PCR,HC CMV QUAL PCR AMP,651,651,651,651,119784,119784,119784,119784
LABCMVP,1413,7,214,CMV PCR,HC CMV QUAL PCR AMP,651,651,651,651,139314,139314,139314,139314
LABCMVPQ,4456,1,404,CMV PCR Quant,HC CMV PCR QUANTIFICATION,849,849,849,849,342996,342996,342996,342996
LABCMVPQ,4456,3,802,CMV PCR Quant,HC CMV PCR QUANTIFICATION,849,849,849,849,680898,680898,680898,680898
LABCMVPQ,4456,7,1539,CMV PCR Quant,HC CMV PCR QUANTIFICATION,849,849,849,849,1306611,1306611,1306611,1306611
LABCMVQL,328,1,31,"CMV DNA PCR Qual, Non-Plasma",HC CMV QUAL PCR AMP,651,651,651,651,20181,20181,20181,20181
LABCMVQL,328,3,32,"CMV DNA PCR Qual, Non-Plasma",HC CMV QUAL PCR AMP,651,651,651,651,20832,20832,20832,20832
LABCMVQL,328,7,37,"CMV DNA PCR Qual, Non-Plasma",HC CMV QUAL PCR AMP,651,651,651,651,24087,24087,24087,24087
LABCMVQT,1805,1,131,"CMV DNA PCR Quant, Plasma",HC CMV PCR QUANTIFICATION,849,849,849,849,111219,111219,111219,111219
LABCMVQT,1805,3,321,"CMV DNA PCR Quant, Plasma",HC CMV PCR QUANTIFICATION,849,849,849,849,272529,272529,272529,272529
LABCMVQT,1805,7,630,"CMV DNA PCR Quant, Plasma",HC CMV PCR QUANTIFICATION,849,849,849,849,534870,534870,534870,534870
LABCMVRC,21,1,2,CMV RAPID CULTURE,HC CMVRC SHL VL ID IMM EA VRS,363,363,363,363,726,726,726,726
LABCMVRC,21,3,2,CMV RAPID CULTURE,HC CMVRC SHL VL ID IMM EA VRS,363,363,363,363,726,726,726,726
LABCMVRC,21,7,2,CMV RAPID CULTURE,HC CMVRC SHL VL ID IMM EA VRS,363,363,363,363,726,726,726,726
LABCMVRO,319,1,36,CMV RULE OUT,HC CMVRO SHL VL ID IMM EA VRS,363,651,507,507,13068,23436,18252,18252
LABCMVRO,319,1,36,CMV RULE OUT,HC CMVRO CMV QUAL PCR AMP,363,651,507,507,13068,23436,18252,18252
LABCMVRO,319,3,39,CMV RULE OUT,HC CMVRO SHL VL ID IMM EA VRS,363,651,507,507,14157,25389,19773,19773
LABCMVRO,319,3,39,CMV RULE OUT,HC CMVRO CMV QUAL PCR AMP,363,651,507,507,14157,25389,19773,19773
LABCMVRO,319,7,45,CMV RULE OUT,HC CMVRO SHL VL ID IMM EA VRS,363,651,507,507,16335,29295,22815,22815
LABCMVRO,319,7,45,CMV RULE OUT,HC CMVRO CMV QUAL PCR AMP,363,651,507,507,16335,29295,22815,22815
LABCO2,278,1,9,"CO2, Ser/Plas",HC CARBON DIOXIDE,95,95,95,95,855,855,855,855
LABCO2,278,3,14,"CO2, Ser/Plas",HC CARBON DIOXIDE,95,95,95,95,1330,1330,1330,1330
LABCO2,278,7,16,"CO2, Ser/Plas",HC CARBON DIOXIDE,95,95,95,95,1520,1520,1520,1520
LABCOHB,56,1,8,CO-Hemoglobin,HC COHGB(CARBOXYHEMOGL),334,334,334,334,2672,2672,2672,2672
LABCOHB,56,3,8,CO-Hemoglobin,HC COHGB(CARBOXYHEMOGL),334,334,334,334,2672,2672,2672,2672
LABCOHB,56,7,8,CO-Hemoglobin,HC COHGB(CARBOXYHEMOGL),334,334,334,334,2672,2672,2672,2672
LABCORT,5150,1,1379,"Cortisol, Serum",HC CORTISOL TOTAL,374,374,374,374,515746,515746,515746,515746
LABCORT,5150,3,1671,"Cortisol, Serum",HC CORTISOL TOTAL,374,374,374,374,624954,624954,624954,624954
LABCORT,5150,7,1758,"Cortisol, Serum",HC CORTISOL TOTAL,374,374,374,374,657492,657492,657492,657492
LABCORTS,840,1,308,"Cortisol, Post Op",HC CORTISOL TOTAL,374,374,374,374,115192,115192,115192,115192
LABCORTS,840,3,447,"Cortisol, Post Op",HC CORTISOL TOTAL,374,374,374,374,167178,167178,167178,167178
LABCORTS,840,7,453,"Cortisol, Post Op",HC CORTISOL TOTAL,374,374,374,374,169422,169422,169422,169422
LABCOXPNL,66,3,1,COXSACKIE A AB,HC 6942 COXSACKIE AB PANEL,17,17,17,17,17,17,17,17
LABCOXPNL,66,7,4,COXSACKIE A AB,HC 6942 COXSACKIE AB PANEL,17,17,17,17,68,68,68,68
LABCR,1634,1,245,"Creatinine, Ser/Plas",HC CREATININE BLOOD,179,179,179,179,43855,43855,43855,43855
LABCR,1634,3,367,"Creatinine, Ser/Plas",HC CREATININE BLOOD,179,179,179,179,65693,65693,65693,65693
LABCR,1634,7,387,"Creatinine, Ser/Plas",HC CREATININE BLOOD,179,179,179,179,69273,69273,69273,69273
LABCRCL,455,1,8,CREATININE CLEARANCE,HC CREATININE CLRNC TS,256,256,256,256,2048,2048,2048,2048
LABCRCL,455,3,22,CREATININE CLEARANCE,HC CREATININE CLRNC TS,256,256,256,256,5632,5632,5632,5632
LABCRCL,455,7,34,CREATININE CLEARANCE,HC CREATININE CLRNC TS,256,256,256,256,8704,8704,8704,8704
LABCRFA,108,1,8,CRYPTOSPORIDIUM DFA,HC CRYPTOSPORIDIUM DFA,209,209,209,209,1672,1672,1672,1672
LABCRFA,108,3,9,CRYPTOSPORIDIUM DFA,HC CRYPTOSPORIDIUM DFA,209,209,209,209,1881,1881,1881,1881
LABCRFA,108,7,12,CRYPTOSPORIDIUM DFA,HC CRYPTOSPORIDIUM DFA,209,209,209,209,2508,2508,2508,2508
LABCRP,15439,1,1349,C-Reactive Protein,HC C REACTIVE PROTEIN,179,179,179,179,241471,241471,241471,241471
LABCRP,15439,3,3611,C-Reactive Protein,HC C REACTIVE PROTEIN,179,179,179,179,646369,646369,646369,646369
LABCRP,15439,7,6716,C-Reactive Protein,HC C REACTIVE PROTEIN,179,179,179,179,1202164,1202164,1202164,1202164
LABCRPLB,793,1,40,Latex Crypto Ag-Bld,HC CRYPTOC. AB (BLD),309,309,309,309,12360,12360,12360,12360
LABCRPLB,793,3,59,Latex Crypto Ag-Bld,HC CRYPTOC. AB (BLD),309,309,309,309,18231,18231,18231,18231
LABCRPLB,793,7,70,Latex Crypto Ag-Bld,HC CRYPTOC. AB (BLD),309,309,309,309,21630,21630,21630,21630
LABCRPLC,663,1,30,Latex Crypto Ag - CSF,HC LATX CRYPTL AG(CSF),309,309,309,309,9270,9270,9270,9270
LABCRPLC,663,3,85,Latex Crypto Ag - CSF,HC LATX CRYPTL AG(CSF),309,309,309,309,26265,26265,26265,26265
LABCRPLC,663,7,117,Latex Crypto Ag - CSF,HC LATX CRYPTL AG(CSF),309,309,309,309,36153,36153,36153,36153
LABCRPLFB,122,1,5,"Crypto AG Lateral Flow, BLD",HC CRYPTO ANTI LATERAL ASSAY,132,132,132,132,660,660,660,660
LABCRPLFB,122,3,9,"Crypto AG Lateral Flow, BLD",HC CRYPTO ANTI LATERAL ASSAY,132,132,132,132,1188,1188,1188,1188
LABCRPLFB,122,7,9,"Crypto AG Lateral Flow, BLD",HC CRYPTO ANTI LATERAL ASSAY,132,132,132,132,1188,1188,1188,1188
LABCRPLFC,119,1,6,"Crypto AG Lateral Flow, CSF",HC CRYPTO ANTI FLOW ASSAY CSF,132,132,132,132,792,792,792,792
LABCRPLFC,119,3,16,"Crypto AG Lateral Flow, CSF",HC CRYPTO ANTI FLOW ASSAY CSF,132,132,132,132,2112,2112,2112,2112
LABCRPLFC,119,7,24,"Crypto AG Lateral Flow, CSF",HC CRYPTO ANTI FLOW ASSAY CSF,132,132,132,132,3168,3168,3168,3168
LABCRTINE,51,1,13,"CREATINE, SER/PLAS",HC 6959 CREATINE SERUM,68,68,68,68,884,884,884,884
LABCRTINE,51,3,13,"CREATINE, SER/PLAS",HC 6959 CREATINE SERUM,68,68,68,68,884,884,884,884
LABCRTINE,51,7,15,"CREATINE, SER/PLAS",HC 6959 CREATINE SERUM,68,68,68,68,1020,1020,1020,1020
LABCRYEIA,40,1,1,CRYPTOSPORIDIUM EIA,HC CRYEIA CRYPTSPDM AG EIAMSM,231,231,231,231,231,231,231,231
LABCRYEIA,40,3,2,CRYPTOSPORIDIUM EIA,HC CRYEIA CRYPTSPDM AG EIAMSM,231,231,231,231,462,462,462,462
LABCRYEIA,40,7,2,CRYPTOSPORIDIUM EIA,HC CRYEIA CRYPTSPDM AG EIAMSM,231,231,231,231,462,462,462,462
LABCRYO,205,1,3,CRYOPROTEIN,HC CRYOPROTEIN QUAL SEMIQNT,229,229,229,229,687,687,687,687
LABCRYO,205,1,3,CRYOPROTEIN,HC CRYOGLOBIN QUAL SEMIQNT,229,229,229,229,687,687,687,687
LABCRYO,205,3,6,CRYOPROTEIN,HC CRYOPROTEIN QUAL SEMIQNT,229,229,229,229,1374,1374,1374,1374
LABCRYO,205,3,6,CRYOPROTEIN,HC CRYOGLOBIN QUAL SEMIQNT,229,229,229,229,1374,1374,1374,1374
LABCRYO,205,7,11,CRYOPROTEIN,HC CRYOPROTEIN QUAL SEMIQNT,229,229,229,229,2519,2519,2519,2519
LABCRYO,205,7,11,CRYOPROTEIN,HC CRYOGLOBIN QUAL SEMIQNT,229,229,229,229,2519,2519,2519,2519
LABCRYST,394,1,78,"CRYSTAL ANALYSIS, SYN FLD",HC CRYSTAL ID,244,244,244,244,19032,19032,19032,19032
LABCRYST,394,3,84,"CRYSTAL ANALYSIS, SYN FLD",HC CRYSTAL ID,244,244,244,244,20496,20496,20496,20496
LABCRYST,394,7,87,"CRYSTAL ANALYSIS, SYN FLD",HC CRYSTAL ID,244,244,244,244,21228,21228,21228,21228
