"","protocol_id","protocol_name","ct_orderset","order_id","description","ct_dw30m","ct_order","prob_order","ct_dw30m_noorderset","ct_med_noorderset","rate_dw30m_orderset","rate_dw30m_noorderset","RR_dw30m","ct_nodw30m_orderset","ct_nodw30m_noorderset","RR_pvalue"
"505",737,"IP PLS GENERAL POSTOP",1019,"124873","SENNA LEAF EXTRACT 176 MG/5 ML PO SYRP",1,85,0.0834151128557409,90,4112,0.0117647058823529,0.0218871595330739,0.537516339869281,84,4022,0.796363226334638
"506",737,"IP PLS GENERAL POSTOP",1019,"198509","ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN",2,383,0.37585868498528,705,36939,0.00522193211488251,0.0190855193697718,0.27360702183212,381,36234,0.073197160881978
"507",739,"IP PLS OUTPT PROCEDURE PRE/POSTOP",13,"1445","CEFAZOLIN 1 GRAM INJ SOLR",1,4,0.307692307692308,47,571,0.25,0.0823117338003503,3.03723404255319,3,524,0.763204685121939
"508",739,"IP PLS OUTPT PROCEDURE PRE/POSTOP",13,"25365","CEFAZOLIN IN DEXTROSE (ISO-OS) 1 GRAM/50 ML IV PGBK",1,2,0.153846153846154,258,5335,0.5,0.0483598875351453,10.3391472868217,1,5077,0.184772868055709
"509",740,"IP VAS GENERAL ADMIT",2310,"101","ACETAMINOPHEN 325 MG PO TABS",4,161,0.0696969696969697,981,42092,0.0248447204968944,0.0233060914187969,1.06601832329794,157,41111,0.999999999999125
"510",740,"IP VAS GENERAL ADMIT",2310,"105","ACETAMINOPHEN 650 MG PR SUPP",1,5,0.00216450216450216,59,929,0.2,0.0635091496232508,3.14915254237288,4,870,0.743657659348636
"511",740,"IP VAS GENERAL ADMIT",2310,"681","ASPIRIN 325 MG PO TABS",1,10,0.00432900432900433,303,7114,0.1,0.0425920719707619,2.34785478547855,9,6811,0.908665509248172
"512",740,"IP VAS GENERAL ADMIT",2310,"1080","BISACODYL 10 MG PR SUPP",3,465,0.201298701298701,344,22442,0.00645161290322581,0.0153284021031994,0.420892723180795,462,22098,0.174022821673567
"513",740,"IP VAS GENERAL ADMIT",2310,"2566","DOCUSATE SODIUM 100 MG PO CAPS",14,480,0.207792207792208,542,37509,0.0291666666666667,0.0144498653656456,2.01847324723247,466,36967,0.0132630339395493
"514",740,"IP VAS GENERAL ADMIT",2310,"2567","DOCUSATE SODIUM 250 MG PO CAPS",2,169,0.0731601731601732,296,17760,0.0118343195266272,0.0166666666666667,0.710059171597633,167,17464,0.851830838414866
"515",740,"IP VAS GENERAL ADMIT",2310,"3843","IBUPROFEN 400 MG PO TABS",1,2,0.000865800865800866,148,4216,0.5,0.0351043643263757,14.2432432432432,1,4068,0.0999670321487003
"516",740,"IP VAS GENERAL ADMIT",2310,"4318","LACTATED RINGERS IV SOLP",2,137,0.0593073593073593,135,4847,0.0145985401459854,0.0278522797606767,0.524141659908083,135,4712,0.502384453299298
"517",740,"IP VAS GENERAL ADMIT",2310,"4711","MAGNESIUM CITRATE PO SOLN",4,292,0.126406926406926,131,5481,0.0136986301369863,0.0239007480386791,0.573146502143679,288,5350,0.354793030987847
"518",740,"IP VAS GENERAL ADMIT",2310,"5002","METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN",2,209,0.0904761904761905,346,10128,0.00956937799043062,0.0341627172195893,0.280111734933761,207,9782,0.0788381985435139
"519",740,"IP VAS GENERAL ADMIT",2310,"5373","NALOXONE 0.4 MG/ML INJ SOLN",4,789,0.341558441558442,83,1774,0.00506970849176172,0.0467869222096956,0.108357383908257,785,1691,1.39874882379723e-07
"520",740,"IP VAS GENERAL ADMIT",2310,"11349","SENNOSIDES 8.6 MG PO TABS",2,614,0.265800865800866,610,35793,0.00325732899022801,0.0170424384656218,0.191130453356117,612,35183,0.013278685189965
"521",740,"IP VAS GENERAL ADMIT",2310,"14863","POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP",3,153,0.0662337662337662,314,8762,0.0196078431372549,0.035836566993837,0.547146247033845,150,8448,0.392848320210679
"522",740,"IP VAS GENERAL ADMIT",2310,"25365","CEFAZOLIN IN DEXTROSE (ISO-OS) 1 GRAM/50 ML IV PGBK",2,61,0.0264069264069264,258,5335,0.0327868852459016,0.0483598875351453,0.677976871266997,59,5077,0.791710077752991
"523",740,"IP VAS GENERAL ADMIT",2310,"28384","HYDROCODONE-ACETAMINOPHEN 10-325 MG PO TABS",1,22,0.00952380952380952,335,9576,0.0454545454545455,0.0349832915622389,1.29932157394844,21,9241,0.999999999999408
"524",740,"IP VAS GENERAL ADMIT",2310,"34505","HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS",2,260,0.112554112554113,603,24164,0.00769230769230769,0.0249544777354743,0.308253603775992,258,23561,0.113943301644733
"525",740,"IP VAS GENERAL ADMIT",2310,"86533","MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP",4,418,0.180952380952381,111,6618,0.00956937799043062,0.0167724388032638,0.570541833699728,414,6507,0.353645071947417
"526",740,"IP VAS GENERAL ADMIT",2310,"90206","SODIUM PHOSPHATES 19-7 GRAM/118 ML PR ENEM",4,232,0.1004329004329,101,3581,0.0172413793103448,0.02820441217537,0.611300785250939,228,3480,0.43427917618779
"527",740,"IP VAS GENERAL ADMIT",2310,"96559","PIPERACILLIN-TAZOBACTAM-DEXTRS 3.375 GRAM/50 ML IV PGBK",3,37,0.016017316017316,1067,10067,0.0810810810810811,0.105989867885169,0.764988981483827,34,9000,0.822859489102926
"528",740,"IP VAS GENERAL ADMIT",2310,"110872","HYDROMORPHONE 2 MG/ML INJ SYRG",4,233,0.100865800865801,738,23934,0.0171673819742489,0.0308347956881424,0.556753550368122,229,23196,0.311209139853855
"529",740,"IP VAS GENERAL ADMIT",2310,"112586","HYDROMORPHONE 1 MG/ML INJ SYRG",2,203,0.0878787878787879,1219,33427,0.00985221674876847,0.036467526251234,0.270164109320003,201,32208,0.0668052816908448
"530",740,"IP VAS GENERAL ADMIT",2310,"198509","ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN",3,401,0.173593073593074,705,36939,0.00748129675810474,0.0190855193697718,0.391988114819335,398,36234,0.130903014268123
"531",740,"IP VAS GENERAL ADMIT",2310,"200439","HYDROMORPHONE (PF) 2 MG/ML INJ SOLN",1,12,0.00519480519480519,142,3356,0.0833333333333333,0.0423122765196663,1.96948356807512,11,3214,0.999999999999998
"532",740,"IP VAS GENERAL ADMIT",2310,"212945","HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",1,119,0.0515151515151515,452,13480,0.00840336134453781,0.0335311572700297,0.250613519744181,118,13028,0.206128642482156
"533",740,"IP VAS GENERAL ADMIT",2310,"221636","PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN",1,60,0.025974025974026,177,6874,0.0166666666666667,0.0257491998836194,0.647269303201507,59,6697,0.973683858705024
"534",740,"IP VAS GENERAL ADMIT",2310,"500027","D5W WITH SODIUM BICARBONATE 154 MEQ/L  IV INFUSION FOR CONTRAST STUDY",7,82,0.0354978354978355,54,1287,0.0853658536585366,0.041958041958042,2.03455284552846,75,1233,0.116153048493325
"535",740,"IP VAS GENERAL ADMIT",2310,"540184","ACETYLCYSTEINE 20 % (200MG/ML) ORAL SOLN",3,65,0.0281385281385281,77,1458,0.0461538461538462,0.0528120713305898,0.873926073926074,62,1381,0.999999999999998
"536",740,"IP VAS GENERAL ADMIT",2310,"541048","HYDROMORPHONE VARIABLE DOSE INJECTION",1,37,0.016017316017316,104,5739,0.027027027027027,0.0181216239763025,1.49142411642412,36,5635,0.999999999999645
"537",741,"IP VAS GENERAL POSTOP",1423,"1080","BISACODYL 10 MG PR SUPP",3,378,0.265635980323261,344,22442,0.00793650793650794,0.0153284021031994,0.517764857881137,375,22098,0.340727403014271
"538",741,"IP VAS GENERAL POSTOP",1423,"2566","DOCUSATE SODIUM 100 MG PO CAPS",3,291,0.20449754040759,542,37509,0.0103092783505155,0.0144498653656456,0.713451515958458,288,36967,0.731289225609196
"539",741,"IP VAS GENERAL POSTOP",1423,"2567","DOCUSATE SODIUM 250 MG PO CAPS",1,179,0.125790583274772,296,17760,0.00558659217877095,0.0166666666666667,0.335195530726257,178,17464,0.38891089624702
"540",741,"IP VAS GENERAL POSTOP",1423,"4318","LACTATED RINGERS IV SOLP",5,164,0.115249472944483,135,4847,0.0304878048780488,0.0278522797606767,1.0946251129178,159,4712,0.999999999999993
"541",741,"IP VAS GENERAL POSTOP",1423,"4711","MAGNESIUM CITRATE PO SOLN",4,317,0.222768798313422,131,5481,0.0126182965299685,0.0239007480386791,0.527945673898909,313,5350,0.269768678647199
"542",741,"IP VAS GENERAL POSTOP",1423,"5002","METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN",2,434,0.30498945888967,346,10128,0.00460829493087558,0.0341627172195893,0.134892517514184,432,9782,0.00119386062651741
"543",741,"IP VAS GENERAL POSTOP",1423,"5373","NALOXONE 0.4 MG/ML INJ SOLN",5,465,0.326774420238932,83,1774,0.010752688172043,0.0467869222096956,0.229822515869931,460,1691,0.000613886477919461
"544",741,"IP VAS GENERAL POSTOP",1423,"11349","SENNOSIDES 8.6 MG PO TABS",4,434,0.30498945888967,610,35793,0.00921658986175115,0.0170424384656218,0.540802296592884,430,35183,0.285340880303211
"545",741,"IP VAS GENERAL POSTOP",1423,"14113","ASPIRIN 81 MG PO TBEC",2,51,0.0358397751229796,391,18448,0.0392156862745098,0.0211947094535993,1.85025826187252,49,18057,0.685441410821198
"546",741,"IP VAS GENERAL POSTOP",1423,"14863","POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP",3,113,0.0794096978215039,314,8762,0.0265486725663717,0.035836566993837,0.740826334479454,110,8448,0.78444938253605
"547",741,"IP VAS GENERAL POSTOP",1423,"16426","NS WITH POTASSIUM CHLORIDE 20 MEQ/L IV SOLP",1,38,0.0267041461700632,118,4415,0.0263157894736842,0.026727066817667,0.984611953612846,37,4297,0.999999999999842
"548",741,"IP VAS GENERAL POSTOP",1423,"25365","CEFAZOLIN IN DEXTROSE (ISO-OS) 1 GRAM/50 ML IV PGBK",2,94,0.0660576247364722,258,5335,0.0212765957446809,0.0483598875351453,0.439963714332839,92,5077,0.329377764467245
"549",741,"IP VAS GENERAL POSTOP",1423,"86533","MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP",2,380,0.267041461700632,111,6618,0.00526315789473684,0.0167724388032638,0.313798008534851,378,6507,0.128071962356406
"550",741,"IP VAS GENERAL POSTOP",1423,"90206","SODIUM PHOSPHATES 19-7 GRAM/118 ML PR ENEM",4,265,0.186226282501757,101,3581,0.0150943396226415,0.02820441217537,0.535176536521577,261,3480,0.285350847751275
"551",741,"IP VAS GENERAL POSTOP",1423,"110872","HYDROMORPHONE 2 MG/ML INJ SYRG",1,130,0.0913562895291637,738,23934,0.00769230769230769,0.0308347956881424,0.249468417761101,129,23196,0.203948354111077
"552",741,"IP VAS GENERAL POSTOP",1423,"112586","HYDROMORPHONE 1 MG/ML INJ SYRG",1,138,0.0969782150386507,1219,33427,0.0072463768115942,0.036467526251234,0.198707660115799,137,32208,0.109043814644376
"553",741,"IP VAS GENERAL POSTOP",1423,"198509","ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN",2,468,0.328882642304989,705,36939,0.00427350427350427,0.0190855193697718,0.223913438807056,466,36234,0.0301914699230266
"554",741,"IP VAS GENERAL POSTOP",1423,"212945","HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",1,142,0.0997891777933942,452,13480,0.00704225352112676,0.0335311572700297,0.210021189081391,141,13028,0.12951768984696
"555",741,"IP VAS GENERAL POSTOP",1423,"236263","CEFAZOLIN IN DEXTROSE (ISO-OS) 2 GRAM/100 ML IV PGBK",2,63,0.0442726633872101,111,2584,0.0317460317460317,0.0429566563467492,0.739024739024739,61,2473,0.904874673985534
"556",742,"IP VAS GENERAL PREOP",53,"14863","POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP",1,17,0.320754716981132,314,8762,0.0588235294117647,0.035836566993837,1.64143874110154,16,8448,0.999999999999312
"557",753,"IP NEU ICU ADMIT",711,"680","ASPIRIN 81 MG PO CHEW",1,12,0.0168776371308017,357,11203,0.0833333333333333,0.031866464339909,2.61507936507937,11,10846,0.847633955534062
"558",753,"IP NEU ICU ADMIT",711,"5007","METOPROLOL TARTRATE 5 MG/5 ML IV SOLN",1,1,0.00140646976090014,745,12385,1,0.0601534113847396,16.6241610738255,0,11640,0.0645241703957725
"559",753,"IP NEU ICU ADMIT",711,"10372","LABETALOL 5 MG/ML IV SOLN",1,20,0.0281293952180028,370,5898,0.05,0.0627331298745337,0.797027027027027,19,5528,0.999999999999927
"560",753,"IP NEU ICU ADMIT",711,"27838","SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP",4,95,0.133614627285513,692,19620,0.0421052631578947,0.0352701325178389,1.19379373288713,91,18928,0.93505919674055
"561",753,"IP NEU ICU ADMIT",711,"78531","ATORVASTATIN 20 MG PO TABS",2,16,0.0225035161744023,60,3749,0.125,0.0160042678047479,7.81041666666667,14,3689,0.0149242488790371
"562",753,"IP NEU ICU ADMIT",711,"82384","PANTOPRAZOLE 40 MG IV SOLR",1,91,0.127988748241913,688,12925,0.010989010989011,0.0532301740812379,0.206443266036289,90,12237,0.11912324401649
"563",753,"IP NEU ICU ADMIT",711,"83628","AMLODIPINE 5 MG PO TABS",1,2,0.00281293952180028,435,12391,0.5,0.0351061254136067,14.2425287356322,1,11956,0.0991290716213317
"564",753,"IP NEU ICU ADMIT",711,"202606","FAMOTIDINE (PF) 20 MG/2 ML IV SOLN",1,14,0.019690576652602,288,4280,0.0714285714285714,0.0672897196261682,1.06150793650794,13,3992,0.999999999999999
"565",753,"IP NEU ICU ADMIT",711,"209037","ACETAMINOPHEN 650 MG/20.3 ML PO SOLN",4,103,0.144866385372714,192,8611,0.0388349514563107,0.0222970618975729,1.7417071197411,99,8419,0.428953747623454
"566",753,"IP NEU ICU ADMIT",711,"530010","NICARDIPINE IV INFUSION",9,22,0.0309423347398031,257,676,0.409090909090909,0.380177514792899,1.07605235231694,13,419,0.9587150767995
"567",755,"IP NEU GENERAL WARD ADMIT",3072,"101","ACETAMINOPHEN 325 MG PO TABS",8,652,0.212239583333333,981,42092,0.0122699386503067,0.0233060914187969,0.526469171935486,644,41111,0.0838438781195414
"568",755,"IP NEU GENERAL WARD ADMIT",3072,"102","ACETAMINOPHEN 500 MG PO TABS",2,6,0.001953125,392,15968,0.333333333333333,0.0245490981963928,13.578231292517,4,15576,0.000371810366111544
"569",755,"IP NEU GENERAL WARD ADMIT",3072,"681","ASPIRIN 325 MG PO TABS",1,5,0.00162760416666667,303,7114,0.2,0.0425920719707619,4.6957095709571,4,6811,0.52614532361672
"570",755,"IP NEU GENERAL WARD ADMIT",3072,"2365","DEXTROSE 50 % IN WATER (D50W) IV SYRG",1,94,0.0305989583333333,134,3551,0.0106382978723404,0.0377358490566038,0.281914893617021,93,3417,0.272895388249547
"571",755,"IP NEU GENERAL WARD ADMIT",3072,"2566","DOCUSATE SODIUM 100 MG PO CAPS",2,296,0.0963541666666667,542,37509,0.00675675675675676,0.0144498653656456,0.467599980053855,294,36967,0.388661526656623
"572",755,"IP NEU GENERAL WARD ADMIT",3072,"11349","SENNOSIDES 8.6 MG PO TABS",3,199,0.0647786458333333,610,35793,0.0150753768844221,0.0170424384656218,0.884578630859214,196,35183,0.99999999999888
"573",755,"IP NEU GENERAL WARD ADMIT",3072,"16050","GLUCOSE 4 GRAM PO CHEW",1,95,0.0309244791666667,17,1600,0.0105263157894737,0.010625,0.990712074303405,94,1583,0.999999999999999
"574",755,"IP NEU GENERAL WARD ADMIT",3072,"16426","NS WITH POTASSIUM CHLORIDE 20 MEQ/L IV SOLP",3,168,0.0546875,118,4415,0.0178571428571429,0.026727066817667,0.668129539951574,165,4297,0.646470202194337
"575",755,"IP NEU GENERAL WARD ADMIT",3072,"77545","ATORVASTATIN 40 MG PO TABS",1,103,0.0335286458333333,159,9613,0.00970873786407767,0.0165401019452824,0.586981742687916,102,9454,0.878639999658873
"576",755,"IP NEU GENERAL WARD ADMIT",3072,"78531","ATORVASTATIN 20 MG PO TABS",2,5,0.00162760416666667,60,3749,0.4,0.0160042678047479,24.9933333333333,3,3689,6.45645617120291e-07
"577",755,"IP NEU GENERAL WARD ADMIT",3072,"78748","INSULIN GLARGINE 100 UNIT/ML SC SOLN",1,19,0.00618489583333333,348,8601,0.0526315789473684,0.0404604115800488,1.3008166969147,18,8253,0.999999999999695
"578",755,"IP NEU GENERAL WARD ADMIT",3072,"79507","ATORVASTATIN 10 MG PO TABS",1,13,0.00423177083333333,96,5116,0.0769230769230769,0.0187646598905395,4.09935897435897,12,5020,0.604371300142608
"579",755,"IP NEU GENERAL WARD ADMIT",3072,"88045","SIMVASTATIN 20 MG PO TABS",1,3,0.0009765625,56,5146,0.333333333333333,0.0108822386319471,30.6309523809524,2,5090,0.00998091480525756
"580",755,"IP NEU GENERAL WARD ADMIT",3072,"89742","INSULIN NPH HUMAN RECOMB 100 UNIT/ML SC SUSP",2,13,0.00423177083333333,703,13345,0.153846153846154,0.0526789059572874,2.92045081518766,11,12642,0.312454608462987
"581",755,"IP NEU GENERAL WARD ADMIT",3072,"92835","INSULIN LISPRO 100 UNIT/ML SC SOLN",5,107,0.0348307291666667,516,10567,0.0467289719626168,0.0488312671524558,0.956947764978628,102,10051,0.999999999999998
"582",755,"IP NEU GENERAL WARD ADMIT",3072,"110892","ENOXAPARIN 40 MG/0.4 ML SC SYRG",16,337,0.109700520833333,499,13896,0.0474777448071217,0.0359096142774899,1.32214577522999,321,13397,0.329054261035644
"583",758,"RETIRED IP NEU ICU INTRACEREBRAL HEMORRHAGE",152,"81421","ESMOLOL IN NACL (ISO-OSM) 2,500 MG/250 ML (10 MG/ML) IV SOLP",1,5,0.0328947368421053,72,1479,0.2,0.0486815415821501,4.10833333333333,4,1407,0.598737948541823
"584",758,"RETIRED IP NEU ICU INTRACEREBRAL HEMORRHAGE",152,"82384","PANTOPRAZOLE 40 MG IV SOLR",1,29,0.190789473684211,688,12925,0.0344827586206897,0.0532301740812379,0.647804731355253,28,12237,0.971941949244833
"585",758,"RETIRED IP NEU ICU INTRACEREBRAL HEMORRHAGE",152,"209037","ACETAMINOPHEN 650 MG/20.3 ML PO SOLN",3,35,0.230263157894737,192,8611,0.0857142857142857,0.0222970618975729,3.84419642857143,32,8419,0.0510109151962715
"586",758,"RETIRED IP NEU ICU INTRACEREBRAL HEMORRHAGE",152,"530010","NICARDIPINE IV INFUSION",8,15,0.0986842105263158,257,676,0.533333333333333,0.380177514792899,1.40285343709468,7,419,0.348159375247847
"587",759,"IP NEU HYPOTHERMIA AFTER CARDIAC ARREST PROTOCOL",381,"11634","VECURONIUM BROMIDE 10 MG IV SOLR",4,78,0.204724409448819,6,198,0.0512820512820513,0.0303030303030303,1.69230769230769,74,192,0.629727309070216
"588",759,"IP NEU HYPOTHERMIA AFTER CARDIAC ARREST PROTOCOL",381,"530003","FENTANYL  10 MCG/ML IV INFUSION",5,46,0.120734908136483,51,585,0.108695652173913,0.0871794871794872,1.24680306905371,41,534,0.822088869287681
"589",759,"IP NEU HYPOTHERMIA AFTER CARDIAC ARREST PROTOCOL",381,"530004","MIDAZOLAM 50 MG IN D5W 100 ML IV INFUSION",7,76,0.199475065616798,65,1105,0.0921052631578947,0.0588235294117647,1.56578947368421,69,1040,0.354884627763689
"590",759,"IP NEU HYPOTHERMIA AFTER CARDIAC ARREST PROTOCOL",381,"530007","VECURONIUM IV INFUSION",10,80,0.20997375328084,4,99,0.125,0.0404040404040404,3.09375,70,95,0.0694060958177766
"591",759,"IP NEU HYPOTHERMIA AFTER CARDIAC ARREST PROTOCOL",381,"540102","NS IV BOLUS",5,75,0.196850393700787,2225,80957,0.0666666666666667,0.0274837259285794,2.42567790262172,70,78732,0.0853929283371095
"592",759,"IP NEU HYPOTHERMIA AFTER CARDIAC ARREST PROTOCOL",381,"540638","FENTANYL 50 MCG/ML IV INFUSION",1,28,0.073490813648294,23,146,0.0357142857142857,0.157534246575342,0.226708074534162,27,123,0.157591069616907
"593",761,"RETIRED IP NEU STROKE ISCHEMIC ELEVATED ICP",4,"4750","MANNITOL 25 % 25 % IV SOLN",1,1,0.25,21,64,1,0.328125,3.04761904761905,0,43,0.730815320888868
"594",761,"RETIRED IP NEU STROKE ISCHEMIC ELEVATED ICP",4,"4750","MANNITOL 25 % 25 % IV SOLN",1,1,0.25,21,64,1,0.328125,3.04761904761905,0,43,0.730815320888868
"595",765,"IP NEU ICU TRAUMATIC BRAIN INJURY PROTOCOL",37,"7322","SODIUM CHLORIDE 4 MEQ/ML IV SOLP",2,2,0.0540540540540541,22,515,1,0.0427184466019417,23.4090909090909,0,493,2.15425542810016e-06
"596",765,"IP NEU ICU TRAUMATIC BRAIN INJURY PROTOCOL",37,"16426","NS WITH POTASSIUM CHLORIDE 20 MEQ/L IV SOLP",1,9,0.243243243243243,118,4415,0.111111111111111,0.026727066817667,4.15725047080979,8,4297,0.594781221103919
"597",765,"IP NEU ICU TRAUMATIC BRAIN INJURY PROTOCOL",37,"82384","PANTOPRAZOLE 40 MG IV SOLR",1,11,0.297297297297297,688,12925,0.0909090909090909,0.0532301740812379,1.7078488372093,10,12237,0.999999999999995
"598",765,"IP NEU ICU TRAUMATIC BRAIN INJURY PROTOCOL",37,"530025","DEXMEDETOMIDINE IV INFUSION",1,1,0.027027027027027,530,2902,1,0.18263266712612,5.47547169811321,0,2372,0.412022185201503
"599",766,"IP RAD NEURORADIOLOGY POST-PROCEDURE",1475,"101","ACETAMINOPHEN 325 MG PO TABS",6,193,0.130847457627119,981,42092,0.0310880829015544,0.0233060914187969,1.33390375687281,187,41111,0.634445666173618
"600",766,"IP RAD NEURORADIOLOGY POST-PROCEDURE",1475,"34505","HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS",9,168,0.113898305084746,603,24164,0.0535714285714286,0.0249544777354743,2.14676616915423,159,23561,0.034569256466848
"601",766,"IP RAD NEURORADIOLOGY POST-PROCEDURE",1475,"198509","ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN",6,188,0.127457627118644,705,36939,0.0319148936170213,0.0190855193697718,1.67220461747397,182,36234,0.310826157485817
"602",775,"IP SUR TRAUMA SURGICAL INTERVENTION",125,"101","ACETAMINOPHEN 325 MG PO TABS",1,28,0.224,981,42092,0.0357142857142857,0.0233060914187969,1.53240133974079,27,41111,0.999999999997374
"603",775,"IP SUR TRAUMA SURGICAL INTERVENTION",125,"14863","POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP",1,16,0.128,314,8762,0.0625,0.035836566993837,1.74402866242038,15,8448,0.999999999999738
"604",778,"RETIRED IP SUR APPENDECTOMY POSTOP",15,"198509","ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN",1,5,0.333333333333333,705,36939,0.2,0.0190855193697718,10.4791489361702,4,36234,0.186434590271818
"605",792,"IP ICU GI BLEED",164,"81505","CIPROFLOXACIN IN D5W 400 MG/200 ML IV PGBK",1,4,0.024390243902439,242,3682,0.25,0.0657251493753395,3.80371900826446,3,3440,0.63380464589299
"606",792,"IP ICU GI BLEED",164,"82384","PANTOPRAZOLE 40 MG IV SOLR",1,33,0.201219512195122,688,12925,0.0303030303030303,0.0532301740812379,0.569282945736434,32,12237,0.843176527768213
"607",792,"IP ICU GI BLEED",164,"96559","PIPERACILLIN-TAZOBACTAM-DEXTRS 3.375 GRAM/50 ML IV PGBK",1,1,0.00609756097560976,1067,10067,1,0.105989867885169,9.4348641049672,0,9000,0.200796619232221
"608",792,"IP ICU GI BLEED",164,"530014","PANTOPRAZOLE 0.8 MG/ML IV INFUSION",1,43,0.26219512195122,72,1751,0.0232558139534884,0.0411193603655054,0.565568475452196,42,1679,0.845313678607907
"609",792,"IP ICU GI BLEED",164,"530016","OCTREOTIDE 10 MCG/ML IV INFUSION",1,20,0.121951219512195,29,929,0.05,0.031216361679225,1.60172413793103,19,900,0.999999999999992
"610",798,"IP SUR GENERAL PREOP",664,"1445","CEFAZOLIN 1 GRAM INJ SOLR",14,296,0.44578313253012,47,571,0.0472972972972973,0.0823117338003503,0.574611845888442,282,524,0.0764714359579744
"611",798,"IP SUR GENERAL PREOP",664,"8442","VANCOMYCIN 1,000 MG IV SOLR",1,12,0.0180722891566265,248,2879,0.0833333333333333,0.0861410211879125,0.967405913978495,11,2631,0.999999999999978
