name,order_code_description,Orderable,LabDept,billing_code,Option,Version,FeeSchedCode,qty
9876B,Chimerism STR Recip Current BLCD56 Sub2,B,HLAA,66694316,28,8,SHS,1
9876B,Chimerism STR Recip Current BLCD56 Sub2,B,HLAA,81094311,29,8,SHS,1
9876B,Chimerism STR Recip Current BLCD56 Sub2,B,HLAA,81394314,30,8,SHS,1
9876B,Chimerism STR Recip Current BLCD56 Sub2,B,HLAA,84394311,31,8,SHS,1
9877B,Chimerism STR Recip Current BLCD4 Sub2,B,HLAA,50794312,0,8,SHS,1
9877B,Chimerism STR Recip Current BLCD4 Sub2,B,HLAA,52294311,25,8,SHS,1
9877B,Chimerism STR Recip Current BLCD4 Sub2,B,HLAA,82394313,27,8,SHS,1
9877B,Chimerism STR Recip Current BLCD4 Sub2,B,HLAA,66694316,28,8,SHS,1
9877B,Chimerism STR Recip Current BLCD4 Sub2,B,HLAA,81094311,29,8,SHS,1
9877B,Chimerism STR Recip Current BLCD4 Sub2,B,HLAA,81394314,30,8,SHS,1
9877B,Chimerism STR Recip Current BLCD4 Sub2,B,HLAA,84394311,31,8,SHS,1
9878B,Chimerism STR Recip Current BLCD8 Sub2,B,HLAA,50794312,0,8,SHS,1
9878B,Chimerism STR Recip Current BLCD8 Sub2,B,HLAA,52294311,25,8,SHS,1
9878B,Chimerism STR Recip Current BLCD8 Sub2,B,HLAA,82394313,27,8,SHS,1
9878B,Chimerism STR Recip Current BLCD8 Sub2,B,HLAA,66694316,28,8,SHS,1
9878B,Chimerism STR Recip Current BLCD8 Sub2,B,HLAA,81094311,29,8,SHS,1
9878B,Chimerism STR Recip Current BLCD8 Sub2,B,HLAA,81394314,30,8,SHS,1
9878B,Chimerism STR Recip Current BLCD8 Sub2,B,HLAA,84394311,31,8,SHS,1
9879B,Chimerism STR Recip Current BLCD14 Sub2,B,HLAA,50794312,0,8,SHS,1
9879B,Chimerism STR Recip Current BLCD14 Sub2,B,HLAA,52294311,25,8,SHS,1
9879B,Chimerism STR Recip Current BLCD14 Sub2,B,HLAA,82394313,27,8,SHS,1
9879B,Chimerism STR Recip Current BLCD14 Sub2,B,HLAA,66694316,28,8,SHS,1
9879B,Chimerism STR Recip Current BLCD14 Sub2,B,HLAA,81094311,29,8,SHS,1
9879B,Chimerism STR Recip Current BLCD14 Sub2,B,HLAA,81394314,30,8,SHS,1
9879B,Chimerism STR Recip Current BLCD14 Sub2,B,HLAA,84394311,31,8,SHS,1
9880B,Chimerism STR Recip Current BLCD20(2H7),B,HLAA,50794312,0,8,SHS,1
9880B,Chimerism STR Recip Current BLCD20(2H7),B,HLAA,52294311,25,8,SHS,1
9880B,Chimerism STR Recip Current BLCD20(2H7),B,HLAA,82394313,27,8,SHS,1
9880B,Chimerism STR Recip Current BLCD20(2H7),B,HLAA,66694316,28,8,SHS,1
9880B,Chimerism STR Recip Current BLCD20(2H7),B,HLAA,81094311,29,8,SHS,1
9880B,Chimerism STR Recip Current BLCD20(2H7),B,HLAA,81394314,30,8,SHS,1
9880B,Chimerism STR Recip Current BLCD20(2H7),B,HLAA,84394311,31,8,SHS,1
9881B,Chimerism STR Recip Current BLCD38 Sub2,B,HLAA,50794312,0,8,SHS,1
9881B,Chimerism STR Recip Current BLCD38 Sub2,B,HLAA,52294311,25,8,SHS,1
9881B,Chimerism STR Recip Current BLCD38 Sub2,B,HLAA,82394313,27,8,SHS,1
9881B,Chimerism STR Recip Current BLCD38 Sub2,B,HLAA,66694316,28,8,SHS,1
9881B,Chimerism STR Recip Current BLCD38 Sub2,B,HLAA,81094311,29,8,SHS,1
9881B,Chimerism STR Recip Current BLCD38 Sub2,B,HLAA,81394314,30,8,SHS,1
9881B,Chimerism STR Recip Current BLCD38 Sub2,B,HLAA,84394311,31,8,SHS,1
9882B,Chimerism STR Recip Current BLCD38/CD138 Sub2,B,HLAA,50794312,0,8,SHS,1
9882B,Chimerism STR Recip Current BLCD38/CD138 Sub2,B,HLAA,52294311,25,8,SHS,1
9882B,Chimerism STR Recip Current BLCD38/CD138 Sub2,B,HLAA,82394313,27,8,SHS,1
9882B,Chimerism STR Recip Current BLCD38/CD138 Sub2,B,HLAA,66694316,28,8,SHS,1
9882B,Chimerism STR Recip Current BLCD38/CD138 Sub2,B,HLAA,81094311,29,8,SHS,1
9882B,Chimerism STR Recip Current BLCD38/CD138 Sub2,B,HLAA,81394314,30,8,SHS,1
9882B,Chimerism STR Recip Current BLCD38/CD138 Sub2,B,HLAA,84394311,31,8,SHS,1
9883B,Chimerism STR Recip Current BLCD66 Sub2,B,HLAA,50794312,0,8,SHS,1
9883B,Chimerism STR Recip Current BLCD66 Sub2,B,HLAA,52294311,25,8,SHS,1
9883B,Chimerism STR Recip Current BLCD66 Sub2,B,HLAA,82394313,27,8,SHS,1
9883B,Chimerism STR Recip Current BLCD66 Sub2,B,HLAA,66694316,28,8,SHS,1
9883B,Chimerism STR Recip Current BLCD66 Sub2,B,HLAA,81094311,29,8,SHS,1
9883B,Chimerism STR Recip Current BLCD66 Sub2,B,HLAA,81394314,30,8,SHS,1
9883B,Chimerism STR Recip Current BLCD66 Sub2,B,HLAA,84394311,31,8,SHS,1
9884B,Chimerism STR Recip Current BLCD138 Sub2,B,HLAA,50794312,0,8,SHS,1
9884B,Chimerism STR Recip Current BLCD138 Sub2,B,HLAA,52294311,25,8,SHS,1
9884B,Chimerism STR Recip Current BLCD138 Sub2,B,HLAA,82394313,27,8,SHS,1
9884B,Chimerism STR Recip Current BLCD138 Sub2,B,HLAA,66694316,28,8,SHS,1
9884B,Chimerism STR Recip Current BLCD138 Sub2,B,HLAA,81094311,29,8,SHS,1
9884B,Chimerism STR Recip Current BLCD138 Sub2,B,HLAA,81394314,30,8,SHS,1
9884B,Chimerism STR Recip Current BLCD138 Sub2,B,HLAA,84394311,31,8,SHS,1
9885B,Chimerism STR Recip Current BLCD161/3 Sub2,B,HLAA,50794312,0,8,SHS,1
9885B,Chimerism STR Recip Current BLCD161/3 Sub2,B,HLAA,52294311,25,8,SHS,1
9885B,Chimerism STR Recip Current BLCD161/3 Sub2,B,HLAA,82394313,27,8,SHS,1
9885B,Chimerism STR Recip Current BLCD161/3 Sub2,B,HLAA,66694316,28,8,SHS,1
9885B,Chimerism STR Recip Current BLCD161/3 Sub2,B,HLAA,81094311,29,8,SHS,1
9885B,Chimerism STR Recip Current BLCD161/3 Sub2,B,HLAA,81394314,30,8,SHS,1
9885B,Chimerism STR Recip Current BLCD161/3 Sub2,B,HLAA,84394311,31,8,SHS,1
9886B,Chimerism STR Recip Current BLDendritic Cells Sub2,B,HLAA,50794312,0,8,SHS,1
9886B,Chimerism STR Recip Current BLDendritic Cells Sub2,B,HLAA,52294311,25,8,SHS,1
9886B,Chimerism STR Recip Current BLDendritic Cells Sub2,B,HLAA,82394313,27,8,SHS,1
9886B,Chimerism STR Recip Current BLDendritic Cells Sub2,B,HLAA,66694316,28,8,SHS,1
9886B,Chimerism STR Recip Current BLDendritic Cells Sub2,B,HLAA,81094311,29,8,SHS,1
9886B,Chimerism STR Recip Current BLDendritic Cells Sub2,B,HLAA,81394314,30,8,SHS,1
9886B,Chimerism STR Recip Current BLDendritic Cells Sub2,B,HLAA,84394311,31,8,SHS,1
9889B,Chimerism STR Recip Current BLMyeloid Sub2,B,HLAA,50794312,0,8,SHS,1
9889B,Chimerism STR Recip Current BLMyeloid Sub2,B,HLAA,52294311,25,8,SHS,1
9889B,Chimerism STR Recip Current BLMyeloid Sub2,B,HLAA,82394313,27,8,SHS,1
9889B,Chimerism STR Recip Current BLMyeloid Sub2,B,HLAA,66694316,28,8,SHS,1
9889B,Chimerism STR Recip Current BLMyeloid Sub2,B,HLAA,81094311,29,8,SHS,1
9889B,Chimerism STR Recip Current BLMyeloid Sub2,B,HLAA,81394314,30,8,SHS,1
9889B,Chimerism STR Recip Current BLMyeloid Sub2,B,HLAA,84394311,31,8,SHS,1
9890B,Chimerism STR Recip Current MWhole Sub2,B,HLAA,50794312,0,8,SHS,1
9890B,Chimerism STR Recip Current MWhole Sub2,B,HLAA,52294311,25,8,SHS,1
9890B,Chimerism STR Recip Current MWhole Sub2,B,HLAA,82394313,27,8,SHS,1
9890B,Chimerism STR Recip Current MWhole Sub2,B,HLAA,66694316,28,8,SHS,1
9890B,Chimerism STR Recip Current MWhole Sub2,B,HLAA,81094311,29,8,SHS,1
9890B,Chimerism STR Recip Current MWhole Sub2,B,HLAA,81394314,30,8,SHS,1
9890B,Chimerism STR Recip Current MWhole Sub2,B,HLAA,84394311,31,8,SHS,1
9891B,Chimerism STR Recip Current MCD15 Sub2,B,HLAA,50794312,0,8,SHS,1
9891B,Chimerism STR Recip Current MCD15 Sub2,B,HLAA,52294311,25,8,SHS,1
9891B,Chimerism STR Recip Current MCD15 Sub2,B,HLAA,82394313,27,8,SHS,1
9891B,Chimerism STR Recip Current MCD15 Sub2,B,HLAA,66694316,28,8,SHS,1
9891B,Chimerism STR Recip Current MCD15 Sub2,B,HLAA,81094311,29,8,SHS,1
9891B,Chimerism STR Recip Current MCD15 Sub2,B,HLAA,81394314,30,8,SHS,1
9891B,Chimerism STR Recip Current MCD15 Sub2,B,HLAA,84394311,31,8,SHS,1
9892B,Chimerism STR Recip Current MCD19 Sub2,B,HLAA,50794312,0,8,SHS,1
9892B,Chimerism STR Recip Current MCD19 Sub2,B,HLAA,52294311,25,8,SHS,1
9892B,Chimerism STR Recip Current MCD19 Sub2,B,HLAA,82394313,27,8,SHS,1
9892B,Chimerism STR Recip Current MCD19 Sub2,B,HLAA,66694316,28,8,SHS,1
9892B,Chimerism STR Recip Current MCD19 Sub2,B,HLAA,81094311,29,8,SHS,1
9892B,Chimerism STR Recip Current MCD19 Sub2,B,HLAA,81394314,30,8,SHS,1
9892B,Chimerism STR Recip Current MCD19 Sub2,B,HLAA,84394311,31,8,SHS,1
9893B,Chimerism STR Recip Current MCD3 Sub2,B,HLAA,50794312,0,8,SHS,1
9893B,Chimerism STR Recip Current MCD3 Sub2,B,HLAA,52294311,25,8,SHS,1
9893B,Chimerism STR Recip Current MCD3 Sub2,B,HLAA,82394313,27,8,SHS,1
9893B,Chimerism STR Recip Current MCD3 Sub2,B,HLAA,66694316,28,8,SHS,1
9893B,Chimerism STR Recip Current MCD3 Sub2,B,HLAA,81094311,29,8,SHS,1
9893B,Chimerism STR Recip Current MCD3 Sub2,B,HLAA,81394314,30,8,SHS,1
9893B,Chimerism STR Recip Current MCD3 Sub2,B,HLAA,84394311,31,8,SHS,1
9894B,Chimerism STR Recip Current MCD33 Sub2,B,HLAA,50794312,0,8,SHS,1
9894B,Chimerism STR Recip Current MCD33 Sub2,B,HLAA,52294311,25,8,SHS,1
9894B,Chimerism STR Recip Current MCD33 Sub2,B,HLAA,82394313,27,8,SHS,1
9894B,Chimerism STR Recip Current MCD33 Sub2,B,HLAA,66694316,28,8,SHS,1
9894B,Chimerism STR Recip Current MCD33 Sub2,B,HLAA,81094311,29,8,SHS,1
9894B,Chimerism STR Recip Current MCD33 Sub2,B,HLAA,81394314,30,8,SHS,1
9894B,Chimerism STR Recip Current MCD33 Sub2,B,HLAA,84394311,31,8,SHS,1
9895B,Chimerism STR Recip Current MCD34 Sub2,B,HLAA,50794312,0,8,SHS,1
9895B,Chimerism STR Recip Current MCD34 Sub2,B,HLAA,52294311,25,8,SHS,1
9895B,Chimerism STR Recip Current MCD34 Sub2,B,HLAA,82394313,27,8,SHS,1
9895B,Chimerism STR Recip Current MCD34 Sub2,B,HLAA,66694316,28,8,SHS,1
9895B,Chimerism STR Recip Current MCD34 Sub2,B,HLAA,81094311,29,8,SHS,1
9895B,Chimerism STR Recip Current MCD34 Sub2,B,HLAA,81394314,30,8,SHS,1
9895B,Chimerism STR Recip Current MCD34 Sub2,B,HLAA,84394311,31,8,SHS,1
9896B,Chimerism STR Recip Current MCD56 Sub2,B,HLAA,50794312,0,8,SHS,1
9896B,Chimerism STR Recip Current MCD56 Sub2,B,HLAA,52294311,25,8,SHS,1
9896B,Chimerism STR Recip Current MCD56 Sub2,B,HLAA,82394313,27,8,SHS,1
9896B,Chimerism STR Recip Current MCD56 Sub2,B,HLAA,66694316,28,8,SHS,1
9896B,Chimerism STR Recip Current MCD56 Sub2,B,HLAA,81094311,29,8,SHS,1
9896B,Chimerism STR Recip Current MCD56 Sub2,B,HLAA,81394314,30,8,SHS,1
9896B,Chimerism STR Recip Current MCD56 Sub2,B,HLAA,84394311,31,8,SHS,1
9897B,Chimerism STR Recip Current MCD14 Sub2,N,HLAA,50794312,0,8,SHS,1
9897B,Chimerism STR Recip Current MCD14 Sub2,N,HLAA,52294311,25,8,SHS,1
9897B,Chimerism STR Recip Current MCD14 Sub2,N,HLAA,82394313,27,8,SHS,1
9897B,Chimerism STR Recip Current MCD14 Sub2,N,HLAA,66694316,28,8,SHS,1
9897B,Chimerism STR Recip Current MCD14 Sub2,N,HLAA,81094311,29,8,SHS,1
9897B,Chimerism STR Recip Current MCD14 Sub2,N,HLAA,81394314,30,8,SHS,1
9897B,Chimerism STR Recip Current MCD14 Sub2,N,HLAA,84394311,31,8,SHS,1
9898B,Chimerism STR Recip Current MCD34 (THY1neg) Sub2,B,HLAA,50794312,0,8,SHS,1
9898B,Chimerism STR Recip Current MCD34 (THY1neg) Sub2,B,HLAA,52294311,25,8,SHS,1
9898B,Chimerism STR Recip Current MCD34 (THY1neg) Sub2,B,HLAA,82394313,27,8,SHS,1
9898B,Chimerism STR Recip Current MCD34 (THY1neg) Sub2,B,HLAA,66694316,28,8,SHS,1
9898B,Chimerism STR Recip Current MCD34 (THY1neg) Sub2,B,HLAA,81094311,29,8,SHS,1
9898B,Chimerism STR Recip Current MCD34 (THY1neg) Sub2,B,HLAA,81394314,30,8,SHS,1
9898B,Chimerism STR Recip Current MCD34 (THY1neg) Sub2,B,HLAA,84394311,31,8,SHS,1
9899B,Chimerism STR Recip Current MCD34  Recip Current 90 (THY1pos) Sub2,B,HLAA,50794312,0,8,SHS,1
9899B,Chimerism STR Recip Current MCD34  Recip Current 90 (THY1pos) Sub2,B,HLAA,52294311,25,8,SHS,1
9899B,Chimerism STR Recip Current MCD34  Recip Current 90 (THY1pos) Sub2,B,HLAA,82394313,27,8,SHS,1
9899B,Chimerism STR Recip Current MCD34  Recip Current 90 (THY1pos) Sub2,B,HLAA,66694316,28,8,SHS,1
9899B,Chimerism STR Recip Current MCD34  Recip Current 90 (THY1pos) Sub2,B,HLAA,81094311,29,8,SHS,1
9899B,Chimerism STR Recip Current MCD34  Recip Current 90 (THY1pos) Sub2,B,HLAA,81394314,30,8,SHS,1
9899B,Chimerism STR Recip Current MCD34  Recip Current 90 (THY1pos) Sub2,B,HLAA,84394311,31,8,SHS,1
9900B,Chimerism STR Recip Current MCD38  Sub2,B,HLAA,50794312,0,8,SHS,1
9900B,Chimerism STR Recip Current MCD38  Sub2,B,HLAA,52294311,25,8,SHS,1
9900B,Chimerism STR Recip Current MCD38  Sub2,B,HLAA,82394313,27,8,SHS,1
9900B,Chimerism STR Recip Current MCD38  Sub2,B,HLAA,66694316,28,8,SHS,1
9900B,Chimerism STR Recip Current MCD38  Sub2,B,HLAA,81094311,29,8,SHS,1
9900B,Chimerism STR Recip Current MCD38  Sub2,B,HLAA,81394314,30,8,SHS,1
9900B,Chimerism STR Recip Current MCD38  Sub2,B,HLAA,84394311,31,8,SHS,1
9901B,Chimerism STR Recip Current MCD38/CD138 Sub2,B,HLAA,50794312,0,8,SHS,1
9901B,Chimerism STR Recip Current MCD38/CD138 Sub2,B,HLAA,52294311,25,8,SHS,1
9901B,Chimerism STR Recip Current MCD38/CD138 Sub2,B,HLAA,82394313,27,8,SHS,1
9901B,Chimerism STR Recip Current MCD38/CD138 Sub2,B,HLAA,66694316,28,8,SHS,1
9901B,Chimerism STR Recip Current MCD38/CD138 Sub2,B,HLAA,81094311,29,8,SHS,1
9901B,Chimerism STR Recip Current MCD38/CD138 Sub2,B,HLAA,81394314,30,8,SHS,1
9901B,Chimerism STR Recip Current MCD38/CD138 Sub2,B,HLAA,84394311,31,8,SHS,1
9902B,Chimerism STR Recip Current MCD66 Sub2,B,HLAA,50794312,0,8,SHS,1
9902B,Chimerism STR Recip Current MCD66 Sub2,B,HLAA,52294311,25,8,SHS,1
9902B,Chimerism STR Recip Current MCD66 Sub2,B,HLAA,82394313,27,8,SHS,1
9902B,Chimerism STR Recip Current MCD66 Sub2,B,HLAA,66694316,28,8,SHS,1
9902B,Chimerism STR Recip Current MCD66 Sub2,B,HLAA,81094311,29,8,SHS,1
9902B,Chimerism STR Recip Current MCD66 Sub2,B,HLAA,81394314,30,8,SHS,1
9902B,Chimerism STR Recip Current MCD66 Sub2,B,HLAA,84394311,31,8,SHS,1
9903B,Chimerism STR Recip Current MCD138 Sub2,B,HLAA,50794312,0,8,SHS,1
9903B,Chimerism STR Recip Current MCD138 Sub2,B,HLAA,52294311,25,8,SHS,1
9903B,Chimerism STR Recip Current MCD138 Sub2,B,HLAA,82394313,27,8,SHS,1
9903B,Chimerism STR Recip Current MCD138 Sub2,B,HLAA,66694316,28,8,SHS,1
9903B,Chimerism STR Recip Current MCD138 Sub2,B,HLAA,81094311,29,8,SHS,1
9903B,Chimerism STR Recip Current MCD138 Sub2,B,HLAA,81394314,30,8,SHS,1
9903B,Chimerism STR Recip Current MCD138 Sub2,B,HLAA,84394311,31,8,SHS,1
9904B,Chimerism STR Recip Current MGlycophorin Recip Current  A Sub2,B,HLAA,50794312,0,8,SHS,1
9904B,Chimerism STR Recip Current MGlycophorin Recip Current  A Sub2,B,HLAA,52294311,25,8,SHS,1
9904B,Chimerism STR Recip Current MGlycophorin Recip Current  A Sub2,B,HLAA,82394313,27,8,SHS,1
9904B,Chimerism STR Recip Current MGlycophorin Recip Current  A Sub2,B,HLAA,66694316,28,8,SHS,1
9904B,Chimerism STR Recip Current MGlycophorin Recip Current  A Sub2,B,HLAA,81094311,29,8,SHS,1
9904B,Chimerism STR Recip Current MGlycophorin Recip Current  A Sub2,B,HLAA,81394314,30,8,SHS,1
9904B,Chimerism STR Recip Current MGlycophorin Recip Current  A Sub2,B,HLAA,84394311,31,8,SHS,1
9905B,DNA Extraction Recip Current BL Whole Sub2,B,HLAA,50794304,0,8,SHS,1
9905B,DNA Extraction Recip Current BL Whole Sub2,B,HLAA,52294303,25,8,SHS,1
9905B,DNA Extraction Recip Current BL Whole Sub2,B,HLAA,82394305,27,8,SHS,1
9905B,DNA Extraction Recip Current BL Whole Sub2,B,HLAA,66694308,28,8,SHS,1
9905B,DNA Extraction Recip Current BL Whole Sub2,B,HLAA,81094302,29,8,SHS,1
9905B,DNA Extraction Recip Current BL Whole Sub2,B,HLAA,81394306,30,8,SHS,1
9905B,DNA Extraction Recip Current BL Whole Sub2,B,HLAA,84394303,31,8,SHS,1
9906B,DNA Extraction Recip Current BL CD15 Sub2,B,HLAA,50794304,0,8,SHS,1
9906B,DNA Extraction Recip Current BL CD15 Sub2,B,HLAA,52294303,25,8,SHS,1
9906B,DNA Extraction Recip Current BL CD15 Sub2,B,HLAA,82394305,27,8,SHS,1
9906B,DNA Extraction Recip Current BL CD15 Sub2,B,HLAA,66694308,28,8,SHS,1
9906B,DNA Extraction Recip Current BL CD15 Sub2,B,HLAA,81094302,29,8,SHS,1
9906B,DNA Extraction Recip Current BL CD15 Sub2,B,HLAA,81394306,30,8,SHS,1
9906B,DNA Extraction Recip Current BL CD15 Sub2,B,HLAA,84394303,31,8,SHS,1
9907B,DNA Extraction Recip Current BL CD19 Sub2,B,HLAA,50794304,0,8,SHS,1
9907B,DNA Extraction Recip Current BL CD19 Sub2,B,HLAA,52294303,25,8,SHS,1
9907B,DNA Extraction Recip Current BL CD19 Sub2,B,HLAA,82394305,27,8,SHS,1
9907B,DNA Extraction Recip Current BL CD19 Sub2,B,HLAA,66694308,28,8,SHS,1
9907B,DNA Extraction Recip Current BL CD19 Sub2,B,HLAA,81094302,29,8,SHS,1
9907B,DNA Extraction Recip Current BL CD19 Sub2,B,HLAA,81394306,30,8,SHS,1
9907B,DNA Extraction Recip Current BL CD19 Sub2,B,HLAA,84394303,31,8,SHS,1
9908B,DNA Extraction Recip Current BL CD3 Sub2,B,HLAA,50794304,0,8,SHS,1
9908B,DNA Extraction Recip Current BL CD3 Sub2,B,HLAA,52294303,25,8,SHS,1
9908B,DNA Extraction Recip Current BL CD3 Sub2,B,HLAA,82394305,27,8,SHS,1
9908B,DNA Extraction Recip Current BL CD3 Sub2,B,HLAA,66694308,28,8,SHS,1
9908B,DNA Extraction Recip Current BL CD3 Sub2,B,HLAA,81094302,29,8,SHS,1
9908B,DNA Extraction Recip Current BL CD3 Sub2,B,HLAA,81394306,30,8,SHS,1
9908B,DNA Extraction Recip Current BL CD3 Sub2,B,HLAA,84394303,31,8,SHS,1
9909B,DNA Extraction Recip Current BL CD33 Sub2,B,HLAA,50794304,0,8,SHS,1
9909B,DNA Extraction Recip Current BL CD33 Sub2,B,HLAA,52294303,25,8,SHS,1
9909B,DNA Extraction Recip Current BL CD33 Sub2,B,HLAA,82394305,27,8,SHS,1
9909B,DNA Extraction Recip Current BL CD33 Sub2,B,HLAA,66694308,28,8,SHS,1
9909B,DNA Extraction Recip Current BL CD33 Sub2,B,HLAA,81094302,29,8,SHS,1
9909B,DNA Extraction Recip Current BL CD33 Sub2,B,HLAA,81394306,30,8,SHS,1
9909B,DNA Extraction Recip Current BL CD33 Sub2,B,HLAA,84394303,31,8,SHS,1
9910B,DNA Extraction Recip Current BL CD34 Sub2,B,HLAA,50794304,0,8,SHS,1
9910B,DNA Extraction Recip Current BL CD34 Sub2,B,HLAA,52294303,25,8,SHS,1
9910B,DNA Extraction Recip Current BL CD34 Sub2,B,HLAA,82394305,27,8,SHS,1
9910B,DNA Extraction Recip Current BL CD34 Sub2,B,HLAA,66694308,28,8,SHS,1
9910B,DNA Extraction Recip Current BL CD34 Sub2,B,HLAA,81094302,29,8,SHS,1
9910B,DNA Extraction Recip Current BL CD34 Sub2,B,HLAA,81394306,30,8,SHS,1
9910B,DNA Extraction Recip Current BL CD34 Sub2,B,HLAA,84394303,31,8,SHS,1
9911B,DNA Extraction Recip Current BL CD56 Sub2,B,HLAA,50794304,0,8,SHS,1
9911B,DNA Extraction Recip Current BL CD56 Sub2,B,HLAA,52294303,25,8,SHS,1
9911B,DNA Extraction Recip Current BL CD56 Sub2,B,HLAA,82394305,27,8,SHS,1
9911B,DNA Extraction Recip Current BL CD56 Sub2,B,HLAA,66694308,28,8,SHS,1
9911B,DNA Extraction Recip Current BL CD56 Sub2,B,HLAA,81094302,29,8,SHS,1
9911B,DNA Extraction Recip Current BL CD56 Sub2,B,HLAA,81394306,30,8,SHS,1
9911B,DNA Extraction Recip Current BL CD56 Sub2,B,HLAA,84394303,31,8,SHS,1
9912B,DNA Extraction Recip Current BL CD4 Sub2,B,HLAA,50794304,0,8,SHS,1
9912B,DNA Extraction Recip Current BL CD4 Sub2,B,HLAA,52294303,25,8,SHS,1
9912B,DNA Extraction Recip Current BL CD4 Sub2,B,HLAA,82394305,27,8,SHS,1
9912B,DNA Extraction Recip Current BL CD4 Sub2,B,HLAA,66694308,28,8,SHS,1
9912B,DNA Extraction Recip Current BL CD4 Sub2,B,HLAA,81094302,29,8,SHS,1
9912B,DNA Extraction Recip Current BL CD4 Sub2,B,HLAA,81394306,30,8,SHS,1
9912B,DNA Extraction Recip Current BL CD4 Sub2,B,HLAA,84394303,31,8,SHS,1
9913B,DNA Extraction Recip Current BL CD8 Sub2,B,HLAA,50794304,0,8,SHS,1
9913B,DNA Extraction Recip Current BL CD8 Sub2,B,HLAA,52294303,25,8,SHS,1
9913B,DNA Extraction Recip Current BL CD8 Sub2,B,HLAA,82394305,27,8,SHS,1
9913B,DNA Extraction Recip Current BL CD8 Sub2,B,HLAA,66694308,28,8,SHS,1
9913B,DNA Extraction Recip Current BL CD8 Sub2,B,HLAA,81094302,29,8,SHS,1
9913B,DNA Extraction Recip Current BL CD8 Sub2,B,HLAA,81394306,30,8,SHS,1
9913B,DNA Extraction Recip Current BL CD8 Sub2,B,HLAA,84394303,31,8,SHS,1
9914B,DNA Extraction Recip Current BL CD14 Sub2,B,HLAA,50794304,0,8,SHS,1
9914B,DNA Extraction Recip Current BL CD14 Sub2,B,HLAA,52294303,25,8,SHS,1
9914B,DNA Extraction Recip Current BL CD14 Sub2,B,HLAA,82394305,27,8,SHS,1
9914B,DNA Extraction Recip Current BL CD14 Sub2,B,HLAA,66694308,28,8,SHS,1
9914B,DNA Extraction Recip Current BL CD14 Sub2,B,HLAA,81094302,29,8,SHS,1
9914B,DNA Extraction Recip Current BL CD14 Sub2,B,HLAA,81394306,30,8,SHS,1
9914B,DNA Extraction Recip Current BL CD14 Sub2,B,HLAA,84394303,31,8,SHS,1
9915B,DNA Extraction Recip Current BL CD20(2H7) Sub2,B,HLAA,50794304,0,8,SHS,1
9915B,DNA Extraction Recip Current BL CD20(2H7) Sub2,B,HLAA,52294303,25,8,SHS,1
9915B,DNA Extraction Recip Current BL CD20(2H7) Sub2,B,HLAA,82394305,27,8,SHS,1
9915B,DNA Extraction Recip Current BL CD20(2H7) Sub2,B,HLAA,66694308,28,8,SHS,1
9915B,DNA Extraction Recip Current BL CD20(2H7) Sub2,B,HLAA,81094302,29,8,SHS,1
9915B,DNA Extraction Recip Current BL CD20(2H7) Sub2,B,HLAA,81394306,30,8,SHS,1
9915B,DNA Extraction Recip Current BL CD20(2H7) Sub2,B,HLAA,84394303,31,8,SHS,1
9916B,DNA Extraction Recip Current BL CD38 Sub2,B,HLAA,50794304,0,8,SHS,1
9916B,DNA Extraction Recip Current BL CD38 Sub2,B,HLAA,52294303,25,8,SHS,1
9916B,DNA Extraction Recip Current BL CD38 Sub2,B,HLAA,82394305,27,8,SHS,1
9916B,DNA Extraction Recip Current BL CD38 Sub2,B,HLAA,66694308,28,8,SHS,1
9916B,DNA Extraction Recip Current BL CD38 Sub2,B,HLAA,81094302,29,8,SHS,1
9916B,DNA Extraction Recip Current BL CD38 Sub2,B,HLAA,81394306,30,8,SHS,1
9916B,DNA Extraction Recip Current BL CD38 Sub2,B,HLAA,84394303,31,8,SHS,1
9917B,DNA Extraction Recip Current BL CD38/CD138 Sub2,B,HLAA,50794304,0,8,SHS,1
9917B,DNA Extraction Recip Current BL CD38/CD138 Sub2,B,HLAA,52294303,25,8,SHS,1
9917B,DNA Extraction Recip Current BL CD38/CD138 Sub2,B,HLAA,82394305,27,8,SHS,1
9917B,DNA Extraction Recip Current BL CD38/CD138 Sub2,B,HLAA,66694308,28,8,SHS,1
9917B,DNA Extraction Recip Current BL CD38/CD138 Sub2,B,HLAA,81094302,29,8,SHS,1
9917B,DNA Extraction Recip Current BL CD38/CD138 Sub2,B,HLAA,81394306,30,8,SHS,1
9917B,DNA Extraction Recip Current BL CD38/CD138 Sub2,B,HLAA,84394303,31,8,SHS,1
9918B,DNA Extraction Recip CurrentBL CD66 Sub2,B,HLAA,50794304,0,8,SHS,1
9918B,DNA Extraction Recip CurrentBL CD66 Sub2,B,HLAA,52294303,25,8,SHS,1
9918B,DNA Extraction Recip CurrentBL CD66 Sub2,B,HLAA,82394305,27,8,SHS,1
9918B,DNA Extraction Recip CurrentBL CD66 Sub2,B,HLAA,66694308,28,8,SHS,1
9918B,DNA Extraction Recip CurrentBL CD66 Sub2,B,HLAA,81094302,29,8,SHS,1
9918B,DNA Extraction Recip CurrentBL CD66 Sub2,B,HLAA,81394306,30,8,SHS,1
9918B,DNA Extraction Recip CurrentBL CD66 Sub2,B,HLAA,84394303,31,8,SHS,1
9919B,DNA Extraction Recip Current BL CD138 Sub2,B,HLAA,50794304,0,8,SHS,1
