clinical_item_id,name,description,count,order_code_description,min_price,max_price,mean_price,median_price,min_volume_charge,max_volume_charge,mean_volume_charge,median_volume_charge
57071,LAB11037R,FLECAINIDE LEVEL,17,FLECAINIDE LEVEL,26.0,26.0,26.0,26.0,442.0,442.0,442.0,442.0
57081,LABSTOBID,"OCCULT BLD, IMMUNO, STOOL, DIAG TEST",67,"OCCULT BLD, IMMUNO, STOOL, DIAG TEST",425.0,425.0,425.0,425.0,28475.0,28475.0,28475.0,28475.0
57083,LABYASU,ALPHASUBUNIT PITUITARY MARKER,35,ALPHA-SUBUNIT PITUITARY MARKER,33.0,33.0,33.0,33.0,1155.0,1155.0,1155.0,1155.0
57143,LAB11198R,VIT A & VIT E,20,VITAMIN A & E,21.0,25.0,23.0,23.0,420.0,500.0,460.0,460.0
57156,LAB11229R,"METANEPHRINE,FRACT,RANM U",47,"METANEPHRINE, FRACT,RANDOM U",54.0,54.0,54.0,54.0,2538.0,2538.0,2538.0,2538.0
57277,LABALPHA2,ALPHA-2-ANTIPLASMIN,8,Alpha-2-antiplasmin,86.0,86.0,86.0,86.0,688.0,688.0,688.0,688.0
57363,LABYTRYPS,TRYPSIN-LIKE IMMUNOREACTIVITY,6,TRYPSIN-LIKE IMMUNOREACTIVITY,62.0,62.0,62.0,62.0,372.0,372.0,372.0,372.0
57364,LABUMAG,"MAGNESIUM WITH CREATININE, URINE (RANDOM)",14,"MAGNESIUM, UR (RANDOM) W/CREAT",280.0,280.0,280.0,280.0,3920.0,3920.0,3920.0,3920.0
57425,LABUBICAR,"BICARBONATE, URINE",47,"BICARBONATE (HCO3), URINE",9.0,9.0,9.0,9.0,423.0,423.0,423.0,423.0
57462,LAB11607R,"COENZYME Q10, REDUCED & TOTAL",14,"COENZYME Q10,REDUCED & TOTAL",123.0,123.0,123.0,123.0,1722.0,1722.0,1722.0,1722.0
57473,LABLAS,LYMPHOCYTE AG STIMULATION SCREEN,7,LYMPHOCYTE ANTIGEN STIMULATION SCREEN,57.0,57.0,57.0,57.0,399.0,399.0,399.0,399.0
57546,LAB11526R,K CHANNEL AB,15,K CHANNEL AB,391.0,391.0,391.0,391.0,5865.0,5865.0,5865.0,5865.0
57553,LABYLAP,LEUKOCYTE ALKALINE PHOSPATASE SCORE,9,LEUKOCYTE ALKALINE P'TASE SCORE            NON ORDERABLE 112310,14.0,14.0,14.0,14.0,126.0,126.0,126.0,126.0
57581,LABYUHOMO,"HOMOCYSTEINE TOTAL, URINE",5,"HOMOCYSTEIN, TOTAL, URINE",65.0,65.0,65.0,65.0,325.0,325.0,325.0,325.0
57595,LABPENALL,PENICILLIN ALLERGY SCREEN,37,PENICILLIN ALLERGY SCREEN,79.0,79.0,79.0,79.0,2923.0,2923.0,2923.0,2923.0
57599,LABMGMT,"MGMT, METHYLATION SPECIFIC PCR",121,"MGMT, METHYLATION SPECIFIC PCR",829.0,829.0,829.0,829.0,100309.0,100309.0,100309.0,100309.0
57669,LAB11438R,CHLAMYDIA TRACHOMATIS CULTURE,13,CHLAMYDIA TRACHOMATIS CULTURE,21.0,76.0,48.5,48.5,273.0,988.0,630.5,630.5
57715,LABF8POR,FACTOR VIII INHIBITOR PORCINE,5,"Factor VIII Inhibitor, Porcine",251.0,251.0,251.0,251.0,1255.0,1255.0,1255.0,1255.0
57719,LABYVITB6,VITAMIN B6,72,VITAMIN B6,15.0,15.0,15.0,15.0,1080.0,1080.0,1080.0,1080.0
57766,LABYTADID,TRICYCLIC ANTIDEPRESSANT SCREEN,25,TRICYCLIC ANTIDEPRESSANT SCR,96.0,96.0,96.0,96.0,2400.0,2400.0,2400.0,2400.0
57778,LABPT12,PROTHROMBIN FRAGMENT 1 AND 2,6,PROTHROMBIN FRAGMENT 1+2,120.0,120.0,120.0,120.0,720.0,720.0,720.0,720.0
57787,LAB11132R,DONOR HEP B SURF. AG,33,DONOR HEP B SURF. AG,35.0,35.0,35.0,35.0,1155.0,1155.0,1155.0,1155.0
57788,LABARIX,ARIXTRA,5,ARIXTRA,466.0,466.0,466.0,466.0,2330.0,2330.0,2330.0,2330.0
57790,LABYFMG,"MAGNESIUM, FLUID",3,"MAGNESIUM, BODY FLUID",34.0,34.0,34.0,34.0,102.0,102.0,102.0,102.0
57791,LABYACIGA,"CARDIOLIPIN AB, IGA",30,"CARDIOLIPIN AB, IGA",19.0,19.0,19.0,19.0,570.0,570.0,570.0,570.0
57806,LABYUCC,COCAINE CONFIRMATION,15,"COCAINE CONFIRMATION, UR",16.0,16.0,16.0,16.0,240.0,240.0,240.0,240.0
57807,LABYCLAMP,CHLAMYDIA SPECIES SEROLOGY FOR RESPIRATORY,54,CHLAMYDIA SEROLOGY,6.0,6.0,6.0,6.0,324.0,324.0,324.0,324.0
57817,LABVD25H,"VITAMIN D, 25-HYDROXYVITAMIN",1372,"VITAMIN D, 25-HYDROXYVITAMIN",415.0,415.0,415.0,415.0,569380.0,569380.0,569380.0,569380.0
57851,LAB11299R,SULFONYLUREA HYPOGLYCEMICS,3,SULFONYLUREA HYPOGLYCEMICS,82.0,82.0,82.0,82.0,246.0,246.0,246.0,246.0
57879,LABTMONA,TRICHOMONAS EXAM,16,Trichomonas exam,270.0,270.0,270.0,270.0,4320.0,4320.0,4320.0,4320.0
57890,LABSEZPNL,SEZARY PANEL,7,SEZARY PANEL,2801.0,2801.0,2801.0,2801.0,19607.0,19607.0,19607.0,19607.0
57899,LABPROTPM,PRO-PREDICT TPMT,101,PRO-PREDICT TPMT,296.0,296.0,296.0,296.0,29896.0,29896.0,29896.0,29896.0
57915,LABHIVA2,HIV - 2 AB,1,HIV-2 ANTIBODY,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0
57959,LABTT1517,"T(15;17) PML/RAR, TISSUE",17,"t(15;17) PMLrar, TISSUE",1387.0,1387.0,1387.0,1387.0,23579.0,23579.0,23579.0,23579.0
57964,LABPARAG,"PARAGONIMIASIS ANTIBODY, ELISA",1,"PARAGONIMIASIS ANTIBODY, ELISA            NONORDERABLE",75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
57966,LAB11322R,MOTOR NEUROPATHY AB SCREEN,10,MOTOR NEUROPATHY AB SCREEN,143.0,143.0,143.0,143.0,1430.0,1430.0,1430.0,1430.0
57993,LABYFLUO,5 - FLUCYTOSINE,40,5-FLUCYTOSINE,66.0,66.0,66.0,66.0,2640.0,2640.0,2640.0,2640.0
58013,LABHEVG,HEPATITIS E AB IGG PANEL,16,HEPATITIS E AB IgG,35.0,35.0,35.0,35.0,560.0,560.0,560.0,560.0
58015,LABCF32,CYSTIC FIBROSIS MUTATION STUDY,52,CYSTIC FIBROSIS MUTATION STUDY,909.0,909.0,909.0,909.0,47268.0,47268.0,47268.0,47268.0
58022,LAB11567R,"HTLV-I/II AB, CSF",16,"HTLV-I/II AB,CSF                 NON ORDERABLE 112310",81.0,81.0,81.0,81.0,1296.0,1296.0,1296.0,1296.0
58039,LABCIGMT,"IGM, CSF",27,"IMMUNOGLOBULIN M, CSF",9.0,9.0,9.0,9.0,243.0,243.0,243.0,243.0
58041,LAB11137R,"HSV AB, IMMUNOBLOT",2,"HSV AB, IMMUNOBLOT",156.0,156.0,156.0,156.0,312.0,312.0,312.0,312.0
58058,LABBMBCR,"BCR - ABL, BONE MARROW",159,"BCR-ABL, BONE MARROW",395.0,395.0,395.0,395.0,62805.0,62805.0,62805.0,62805.0
58064,LABYDROTC,DRUG SCREEN PRESCRIPTION / OTC,30,"DRUG SCRN, PRESCRIP/OTC, URINE",55.0,55.0,55.0,55.0,1650.0,1650.0,1650.0,1650.0
58071,LAB11101R,VITAMIN C,72,VITAMIN C,30.0,30.0,30.0,30.0,2160.0,2160.0,2160.0,2160.0
58085,LABROSBBP,R/O STREP BETA GP B BY PCR,17,R/O Strep Beta Gp B by PCR,578.0,578.0,578.0,578.0,9826.0,9826.0,9826.0,9826.0
58094,LABYT7P,FREE THYROXINE INDEX,5,FREE THYROXINE INDEX (FTI),24.0,26.0,25.0,25.0,120.0,130.0,125.0,125.0
58095,LABYHIST,HISTOPLASMA AB SCREEN,23,HISTOPLASMA AB SCREEN,20.0,20.0,20.0,20.0,460.0,460.0,460.0,460.0
58131,LABYCEAC,"CEA, CSF",17,"CEA, CSF",76.0,76.0,76.0,76.0,1292.0,1292.0,1292.0,1292.0
58141,LABYLYSO,"LYSOZYME, PLASMA",19,LYSOZYME,23.0,23.0,23.0,23.0,437.0,437.0,437.0,437.0
58145,LAB11617R,"CMV PCR, AQUEOUS FLUID",80,"CMV PCR,AQUEOUS FLUID",146.0,146.0,146.0,146.0,11680.0,11680.0,11680.0,11680.0
58149,LABSTOBIC,"OCCULT BLD, IMMUNO, STOOL, COLORECTAL SC.",100,"OCCULT BLD, IMMUNO, STOOL, COLORECTAL SC.",623.0,623.0,623.0,623.0,62300.0,62300.0,62300.0,62300.0
58152,LABPNAB,PNEUMOCOCCAL AB (PNEUMOVAX RESPONSE),16,"STREP PNEUMO IGG AB, MAID",17.0,18.0,17.5,17.5,272.0,288.0,280.0,280.0
58157,LABUB2MG,"BETA - 2 - MICROGLOBULIN, URINE",20,"BETA-2 MICROGLOBULIN, URINE",16.0,16.0,16.0,16.0,320.0,320.0,320.0,320.0
58160,LABFAMYA,"AMYLASE, ASCITES",23,"AMYLASE, ASCITES",395.0,395.0,395.0,395.0,9085.0,9085.0,9085.0,9085.0
58215,LABATHAL,ALPHA THALASSEMIA PCR,20,ALPHA THALASSEMIA BY PCR,1303.0,1303.0,1303.0,1303.0,26060.0,26060.0,26060.0,26060.0
58228,LABYUCITR,"CITRATE EXCRETION, URINE",11,"CITRATE EXCRETION, URINE",24.0,24.0,24.0,24.0,264.0,264.0,264.0,264.0
58244,LABYTESFB,"TESTOSTERONE, TOTAL, BIO, FREE",31,"TESTOSTERONE, TOTAL, BIO, FREE",10.0,17.0,13.5,13.5,310.0,527.0,418.5,418.5
58263,LABYENABE,"EXTRACTABLE NUCLEAR AG EVALUATION, SERUM",3,EXTRACTABLE NUCLEAR AG EVAL,4.0,4.0,4.0,4.0,12.0,12.0,12.0,12.0
58279,LABYRIBAB,RIBOSOMAL P PROTEIN AB,16,"RIBOSOME P ABS, IGG",40.0,40.0,40.0,40.0,640.0,640.0,640.0,640.0
58285,LABYBLAS,BLASTOMYCES AB,80,BLASTOMYCES AB,22.0,22.0,22.0,22.0,1760.0,1760.0,1760.0,1760.0
58309,LABYUOXAL,OXALATE URINE (TIMED),11,"OXALATE,24-HOUR/TIMED URINE",11.0,11.0,11.0,11.0,121.0,121.0,121.0,121.0
65735,LABYUOXAL,"OXALATE, 24-HOUR/TIMED URINE",7,"OXALATE,24-HOUR/TIMED URINE",11.0,11.0,11.0,11.0,77.0,77.0,77.0,77.0
58316,LABASPID,"ASPERGILLUS AB, ID, S",44,"ASPERGILLUS AB, ID, SERUM",19.0,19.0,19.0,19.0,836.0,836.0,836.0,836.0
58336,LAB11593R,ETHYLENE GLYCOL,51,ETHYLENE GLYCOL,64.0,64.0,64.0,64.0,3264.0,3264.0,3264.0,3264.0
58338,LABG6PDQT,G6PD QUANTITATIVE,31,"G6PD, QUANTITATIVE",199.0,199.0,199.0,199.0,6169.0,6169.0,6169.0,6169.0
58365,LABYAFCSF,"ALPHA FETOPROTEIN, CSF",40,"AFP, CSF",40.0,40.0,40.0,40.0,1600.0,1600.0,1600.0,1600.0
58374,LABMAGATH,MAG AUTOAB,11,MAG AUTOANTIBODY,123.0,232.0,177.5,177.5,1353.0,2552.0,1952.5,1952.5
58377,LAB11039R,GBM AB,102,GBM AB,64.0,64.0,64.0,64.0,6528.0,6528.0,6528.0,6528.0
58396,LABDPARE,DIRECT PARASITE EXAM,16,DIRECT PARASITE EXAM,132.0,132.0,132.0,132.0,2112.0,2112.0,2112.0,2112.0
58399,LAB11373R,MARFAN(FBN1) SEQUENCING,5,MARFAN(FBN1)SEQUENCING,1400.0,1400.0,1400.0,1400.0,7000.0,7000.0,7000.0,7000.0
58434,LABYBILEA,BILE ACIDS TOTAL,5,"BILE ACIDS, TOTAL",50.0,50.0,50.0,50.0,250.0,250.0,250.0,250.0
58439,LABFRAB,FRANCISELLA TULARENSIS AB,31,FRANCISELLA TULARENSIS AB,100.0,100.0,100.0,100.0,3100.0,3100.0,3100.0,3100.0
58443,LABYESTRO,ESTROGENS E1 AND E2 FRACTIONATED,17,"ESTROGENS, E1 & E2, FRACT",8.0,9.0,8.5,8.5,136.0,153.0,144.5,144.5
58488,LABYTBG,THYROXINE BINDING GLOBULIN,1,THYROXINE-BINDING GLOBULIN,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0
58548,LABG6PD,G6PD SCREEN,108,G6PD Screen,176.0,176.0,176.0,176.0,19008.0,19008.0,19008.0,19008.0
58587,LABECL,EUGLOBULIN CLOT LYSIS,25,EUGLOBULIN CLOT LYSIS,172.0,172.0,172.0,172.0,4300.0,4300.0,4300.0,4300.0
58597,LABIMM2,IMMUNOLOGY PANEL 2,2,IMMUNOLOGY PANEL 2 (FANA/RF),390.0,390.0,390.0,390.0,780.0,780.0,780.0,780.0
58639,LABYUARSR,"ARSENIC, URINE (RANDOM)",18,"ARSENIC, URINE",21.0,21.0,21.0,21.0,378.0,378.0,378.0,378.0
58649,LABYBABE,BABESIA MICROTI IGG AND IGM AB,2,"BABESIA MICROTI AB, IGG & IGM",33.0,33.0,33.0,33.0,66.0,66.0,66.0,66.0
58671,LABNVHHA,"VH HYPERMUTATION ASSAY, NON-BLOOD",14,"VH HYPERMUTATION, NON-BLD",1778.0,1778.0,1778.0,1778.0,24892.0,24892.0,24892.0,24892.0
58694,LABYFACE,FATTY ACID PROFILE ESSENTIAL,9,"FATTY ACID PROFILE, ESSENTIAL",71.0,71.0,71.0,71.0,639.0,639.0,639.0,639.0
58695,LABCARN,CARNITINE FREE AND TOTAL,44,"CARNITINE, FREE & TOTAL",187.0,187.0,187.0,187.0,8228.0,8228.0,8228.0,8228.0
58696,LABAVIN,HIV-1 INTEGRASE RESISTANCE,9,HIV-1 INTEGRASE RESISTANCE,4147.0,4147.0,4147.0,4147.0,37323.0,37323.0,37323.0,37323.0
58723,LAB11225R,"LEAD,U",3,"LEAD,24 HOUR,URINE",8.0,8.0,8.0,8.0,24.0,24.0,24.0,24.0
58733,LABUCARN,"CARNITINE, URINE",7,"CARNITINE, URINE",187.0,187.0,187.0,187.0,1309.0,1309.0,1309.0,1309.0
58742,LABRAAS,RHEUMATOID ARTHRITIS AB SCREEN,27,RHEUMATOID ARTHRITIS AB SCREEN,122.0,129.0,125.5,125.5,3294.0,3483.0,3388.5,3388.5
58745,LAB11029R,CADMIUM,1,CADMIUM,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
58767,LAB11090R,PARIETAL CELL AB,19,PARIETAL CELL AB,24.0,24.0,24.0,24.0,456.0,456.0,456.0,456.0
58790,LABPLTAGG,PLATELET AGGREGATION,47,PLATELET AGGREGATION,469.0,469.0,469.0,469.0,22043.0,22043.0,22043.0,22043.0
58792,LABIGGS2,IGG  SUBCLASS 2,7,IgG Subclass 2,186.0,186.0,186.0,186.0,1302.0,1302.0,1302.0,1302.0
58804,LABLMS,LYMPHOCYTE MITOGEN SCREEN,5,LYMPHOCYTE MITOGEN SCREEN,98.0,98.0,98.0,98.0,490.0,490.0,490.0,490.0
58830,LAB11522R,HU AB,15,HU AB,169.0,169.0,169.0,169.0,2535.0,2535.0,2535.0,2535.0
58832,LABCRDABG,"ARTERIAL BLOOD GASES, CORD BLOOD",18,"CORD BLOOD GAS, ARTERIAL",815.0,815.0,815.0,815.0,14670.0,14670.0,14670.0,14670.0
58877,LABYCPYRU,"PYRUVATE, CSF",25,"PYRUVATE, CSF",49.0,49.0,49.0,49.0,1225.0,1225.0,1225.0,1225.0
58930,LABPSACX,PSA WITH REFLEX COMPLEXED PSA,6,PSA W/ REFLEX COMPLEXED PSA,342.0,342.0,342.0,342.0,2052.0,2052.0,2052.0,2052.0
59048,LABFHIVQA,"HIV-1 DNA, QUALITATIVE PCR",1,"HIV-1 DNA, QUALITATIVE PCR",127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0
62618,LABFHIVQA,HIV-1 PROVIRALL DNA PCR QUAL,14,"HIV-1 DNA, QUALITATIVE PCR",127.0,127.0,127.0,127.0,1778.0,1778.0,1778.0,1778.0
59049,LAB11017R,BRUCELLA AB SCREEN,2,BRUCELLA ANTIBODY SCREEN,40.0,40.0,40.0,40.0,80.0,80.0,80.0,80.0
59050,LABYDIAZE,DIAZEPAM AND NORDIAZEPAM,3,DIAZEPAM AND NORDIAZEPAM,28.0,28.0,28.0,28.0,84.0,84.0,84.0,84.0
59116,LABBM1114,"T(11;14) BY PCR,BONE MARROW",20,"t(11:14) BY PCR, BM",871.0,871.0,871.0,871.0,17420.0,17420.0,17420.0,17420.0
59144,LABYSTRYP,"TRYPSIN, FECAL",30,"TRYPSIN, FECAL",45.0,45.0,45.0,45.0,1350.0,1350.0,1350.0,1350.0
59206,LAB11073R,APO B,4,APO B,18.0,18.0,18.0,18.0,72.0,72.0,72.0,72.0
59226,LABYUPCPC,"PHENCYCLIDINE CONFIRMATION, URINE",1,"PHENCYCLIDINE CONFIRMATION, UR",16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
59418,LABYDGIGA,"GLIADIN (DEAMIDATED) IGA,SERUM",35,"GLIADIN (DEAMIDATED) IGA,SERUM",18.0,18.0,18.0,18.0,630.0,630.0,630.0,630.0
59463,LABYICP,IMMUNE COMPLEX PANEL,4,IMMUNE COMPLEX PANEL,69.0,69.0,69.0,69.0,276.0,276.0,276.0,276.0
59638,LABYTETT,TETANUS TOXOID IGG AB,18,TETANUS TOXOID IGG AB,28.0,28.0,28.0,28.0,504.0,504.0,504.0,504.0
59765,LABFCHGA,A. PHAGOCYTOPHILUM AB,3,A. PHAGOCYTOPHILUM AB,77.0,77.0,77.0,77.0,231.0,231.0,231.0,231.0
59993,LABKBST,KLEIHAUER - BETKE STAIN,3,KLEIHAUER-BETKE STAIN,255.0,255.0,255.0,255.0,765.0,765.0,765.0,765.0
60138,LABYP4AB,PARAINFLUENZA AB,2,PARAINFLUENZA AB                      NONORDERABLE,23.0,23.0,23.0,23.0,46.0,46.0,46.0,46.0
60203,LABYPA,PROCAINAMIDE,1,PROCAINAMIDE                             NONORDERABLE,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
60258,LABTHIOMT,THIOPURINE METABOLITES,34,THIOPURINE METABOLITES,51.0,51.0,51.0,51.0,1734.0,1734.0,1734.0,1734.0
60306,LABH1N1PC,"2009 H1N1 PCR, H274Y MUTATION",20,"2009 H1N1 PCR, H275Y MUTATION",1180.0,1180.0,1180.0,1180.0,23600.0,23600.0,23600.0,23600.0
62237,LABH1N1PC,"2009 H1N1 PCR, H275Y MUTATION",77,"2009 H1N1 PCR, H275Y MUTATION",1180.0,1180.0,1180.0,1180.0,90860.0,90860.0,90860.0,90860.0
60337,LABADIFFS,DIFFERENTIAL AND SLIDE REVIEW,5,DIFFERENTIAL & SLIDE REVIEW,116.0,300.0,208.0,208.0,580.0,1500.0,1040.0,1040.0
60385,LABYCDTN,CARBOHYDRATE DEFICIENT TRANSFERRIN,4,CARBOHYDRATE DEF TRANSFERRIN,44.0,44.0,44.0,44.0,176.0,176.0,176.0,176.0
60423,LABUHVA,"HOMOVANILLIC ACID, URINE",4,"HVA, URINE",22.0,22.0,22.0,22.0,88.0,88.0,88.0,88.0
60431,LABTMSI,MICROSATELLITE INSTABILITY,44,MICROSATELLITE INSTABILITY,1538.0,1538.0,1538.0,1538.0,67672.0,67672.0,67672.0,67672.0
60438,LABDONLAI,DONATH LANDSTEINER,18,DONATH LANDSTEINER TEST,91.0,91.0,91.0,91.0,1638.0,1638.0,1638.0,1638.0
60469,LABUURICT,"URIC ACID, URINE (TIMED)",15,"URIC ACID, URINE (TIMED)",89.0,89.0,89.0,89.0,1335.0,1335.0,1335.0,1335.0
60491,LABBKDNA,BK VIRUS DNA PCR,1,"BK VIRUS DNA QUAL, PCR",147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0
60495,LABTRICHG,TRICHINELLA IGG AB ELISA,8,TRICHINELLA IGG AB,52.0,52.0,52.0,52.0,416.0,416.0,416.0,416.0
60544,LABUELP,"ELECTROLYTE PANEL, URINE W/O CREATININE",5,"ELECTROLYTE PANEL,UR W/O CREAT",134.0,134.0,134.0,134.0,670.0,670.0,670.0,670.0
60588,LABASPR,"ASPERGILLUS AB, CF, S",2,"Aspergillus Ab, CF, S",34.0,34.0,34.0,34.0,68.0,68.0,68.0,68.0
60590,LAB11055R,PROPAFENONE LEVEL,4,PROPAFENONE LEVEL,39.0,39.0,39.0,39.0,156.0,156.0,156.0,156.0
60669,LAB11091R,QUINIDINE LEVEL,14,QUINIDINE LEVEL,41.0,41.0,41.0,41.0,574.0,574.0,574.0,574.0
60701,LABGBMIGA,"GBM AB, IGA",1,"GBM Antibody, IgA",68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0
60827,LABC153,CANCER AG 15-3,20,Cancer Antigen 15-3,336.0,336.0,336.0,336.0,6720.0,6720.0,6720.0,6720.0
60850,LAB11040R,HEPARIN COFACTOR,10,HEPARIN COFACTOR,187.0,187.0,187.0,187.0,1870.0,1870.0,1870.0,1870.0
60898,LABSEZ,SEZARY CELL SCREEN,3,Sezary Cell Screen,116.0,116.0,116.0,116.0,348.0,348.0,348.0,348.0
60968,LABFSFTA,TREPONEMA PALLIDUM AB,3,"TREPONEMA PALLIDUM AB, IFA",26.0,26.0,26.0,26.0,78.0,78.0,78.0,78.0
60973,LABTTRMET,AMYLOIDOSIS DNA TITER,9,TTR AMYLOIDOSIS DNA,948.0,948.0,948.0,948.0,8532.0,8532.0,8532.0,8532.0
60976,LABMELAS,MELAS MTDNA PROFILE,2,MELAS mtDNA PROFILE,1411.0,1411.0,1411.0,1411.0,2822.0,2822.0,2822.0,2822.0
61000,LAB11190R,BORRELIA HERMSII AB PANL,6,BORRELIA HERMSII AB PANEL,85.0,85.0,85.0,85.0,510.0,510.0,510.0,510.0
61009,LAB11253R,HELICOBACTER PYLORI AGA AB,45,HELICOBACTER PYLORI AB IGA,107.0,107.0,107.0,107.0,4815.0,4815.0,4815.0,4815.0
61051,LABMYCOC,"MYCOPLASMA CULTURE, FASTIDIOUS",18,"MYCOPLASMA CULTURE, FASTIDIOUS",230.0,230.0,230.0,230.0,4140.0,4140.0,4140.0,4140.0
61090,LAB11540R,OTC SEQUENCING,3,OTC SEQUENCING,710.0,710.0,710.0,710.0,2130.0,2130.0,2130.0,2130.0
61151,LABHBODY,HEINZ BODY PREP,22,Heinz Body Prep,66.0,66.0,66.0,66.0,1452.0,1452.0,1452.0,1452.0
61180,LABME,RUBEOLA VIRAL AB,1,VIRAL AB: RUBEOLA,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
61187,LABMISPRO,MISCELLANEOUS PROCESSING,43,MISCELLANEOUS PROCESSING,39.0,39.0,39.0,39.0,1677.0,1677.0,1677.0,1677.0
61242,LABY5NUC,5 - NUCLEOTIDASE,3,5'NUCLEOTIDASE,15.0,15.0,15.0,15.0,45.0,45.0,45.0,45.0
61321,LABLIVER,PRE LIVER TRANSPLANT PANEL,5,Pre Liver TX panel,1877.0,1877.0,1877.0,1877.0,9385.0,9385.0,9385.0,9385.0
61363,LABFSPG,"SPECIFIC GRAVITY, FLUID",11,"SPECIFIC GRAVITY, FLD",53.0,53.0,53.0,53.0,583.0,583.0,583.0,583.0
61384,LABCEPLUS,CELIAC PLUS,2,CELIAC PLUS,87.0,87.0,87.0,87.0,174.0,174.0,174.0,174.0
61506,LABHEPAT,HEPATIC PROFILE,1,HEPATIC PROFILE                     OUTREACH ONLY,138.0,190.0,163.0,160.0,138.0,190.0,163.0,160.0
61571,LABYUPPP,"PURINE AND PYRINIDINE PANEL, URINE",1,"PURINE & PYRIMIDINE PANEL, UR",85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
61645,LAB11238R,HERPESVIRUS-8 IGG AB,8,"HERPESVIRUS 8 IGG AB, IFA",116.0,116.0,116.0,116.0,928.0,928.0,928.0,928.0
61692,LAB11529R,ENCEPHALITIS AB SCREEN,8,ENCEPHALITIS AB SCREEN,209.0,291.0,248.25,246.5,1672.0,2328.0,1986.0,1972.0
61842,LABCDTPCR,"C.DIFF TOXIN B GENE, QUAL. REAL-TIME PCR",23119,"C.DIFF TOXIN B GENE, QUAL. PCR",486.0,486.0,486.0,486.0,11235834.0,11235834.0,11235834.0,11235834.0
61844,LAB11824R,BUSULFAN,296,BUSULFAN,233.0,233.0,233.0,233.0,68968.0,68968.0,68968.0,68968.0
61849,LAB11131R,VORICONAZOLE LEVEL,784,VORICONAZOLE LEVEL,120.0,120.0,120.0,120.0,94080.0,94080.0,94080.0,94080.0
61850,LABFLGL,"GLUCOSE, FLUID",2399,"GLUCOSE, FLUID",250.0,250.0,250.0,250.0,599750.0,599750.0,599750.0,599750.0
61855,LABMPOPR3,ANCA MPO / PR - 3M IGG,33,ANCA MPO/PR-3M ABS (RFLX),19.0,19.0,19.0,19.0,627.0,627.0,627.0,627.0
61857,LABPCACTK,ISTAT ACTIVATED CLOTTING TIME,918,"ACT, ISTAT KAOLIN",250.0,250.0,250.0,250.0,229500.0,229500.0,229500.0,229500.0
61858,LABMYCPA,MYCOPHENOLIC ACID,1180,MYCOPHENOLIC ACID,246.0,246.0,246.0,246.0,290280.0,290280.0,290280.0,290280.0
61864,LABHIVWBL,ANTI-HIV,4859,ANTI-HIV,280.0,280.0,280.0,280.0,1360520.0,1360520.0,1360520.0,1360520.0
61997,LABHMET,"HEAVY METALS SCREEN, BLOOD",44,"HEAVY METAL SCREEN, BLOOD",249.0,249.0,249.0,249.0,10956.0,10956.0,10956.0,10956.0
62000,LABSTOOLC,STOOL CULTURE,1219,Stool Culture,227.0,578.0,396.333333333,384.0,276713.0,704582.0,483130.333333,468096.0
62023,LABDVERVP,RESPIRATORY DFA PANEL,5700,RESPIRATORY DFA PANEL,1433.0,1433.0,1433.0,1433.0,8168100.0,8168100.0,8168100.0,8168100.0
62028,LABYPROIN,"PROINSULIN, PLASMA",88,PROINSULIN,30.0,30.0,30.0,30.0,2640.0,2640.0,2640.0,2640.0
62034,LABHDLGGE,HDL GRADIENT GEL ELECTROPHORESIS,2,HDL GRADIENT GEL ELECTROPHORESIS,62.0,62.0,62.0,62.0,124.0,124.0,124.0,124.0
62038,LABDVEHV,HSV/VZV DFA,1147,HSV/VZV DFA,319.0,369.0,344.0,344.0,365893.0,423243.0,394568.0,394568.0
62040,LAB11071R,MITOCHONDRIAL AB,455,MITOCHONDRIAL AB,13.0,13.0,13.0,13.0,5915.0,5915.0,5915.0,5915.0
62042,LABPROCT,PROCALCITONIN,3539,PROCALCITONIN,318.0,318.0,318.0,318.0,1125402.0,1125402.0,1125402.0,1125402.0
62046,LAB11060R,THIAMINE,596,THIAMINE,30.0,30.0,30.0,30.0,17880.0,17880.0,17880.0,17880.0
62051,LABLEVETL,LEVETIRACETAM LEVEL,450,LEVETIRACETAM LEVEL,181.0,181.0,181.0,181.0,81450.0,81450.0,81450.0,81450.0
62054,LAB11098R,1 25 OH VITAMIN D,270,1 25 OH VITAMIN D,43.0,43.0,43.0,43.0,11610.0,11610.0,11610.0,11610.0
62058,LABHAVT,ANTI-HAV,715,ANTI-HAV,231.0,231.0,231.0,231.0,165165.0,165165.0,165165.0,165165.0
62071,LABADMARK,"ADMARK TAU/AB42, CSF",46,"ADMARK TAU/AB42, CSF",348.0,348.0,348.0,348.0,16008.0,16008.0,16008.0,16008.0
