features,indices
PNEUMOCYSTIS STAIN,3169
SODIUM CHLORIDE 4 MEQ/ML IV SOLP,3170
PHYTONADIONE 1 MG/0.5 ML INJ SOLN,3171
ONDANSETRON IVPB,3172
"BCR - ABL QUANTITATIVE, BLOOD",3173
IDARUBICIN 1 MG/ML IV SOLN,3174
I50.21,3175
"I71.03, I71.6",3176
IMIPRAMINE HCL PO,3177
J32.4,3178
B44.81,3179
PULMOZYME 1 MG/ML INH SOLN,3180
ADEKS PO,3181
TOBRAMYCIN IVPB,3182
DORNASE ALFA 1 MG/ML INH SOLN,3183
COLISTIMETHATE SODIUM 150 MG INJ SOLR,3184
AZITHROMYCIN 500 MG PO TABS,3185
CREON 20 PO,3186
R73.02,3187
MUCINEX 600 MG PO TBSR,3188
TOTAL IGE,3189
"AFB CULTURE, RESPIRATORY FOR CYSTIC FIBROSIS",3190
"AMYLASE-LIPASE-PROTEASE 120,00-24,000- 76,000 UNIT PO CPDR",3191
S51.809A,3192
S72.309A,3193
TRAMADOL 100 MG PO TB24,3194
CAFFEINE AND SODIUM BENZOATE IV INFUSION,3195
CSF PROTEIN & IMMUNOFIX ELECT.,3196
FLUOXETINE 20 MG PO TABS,3197
PROVIGIL 100 MG PO TABS,3198
TEMODAR PO,3199
DIOVAN 320 MG PO TABS,3200
CEFOXITIN 1 GRAM IV SOLR,3201
ZESTORETIC 10-12.5 MG PO TABS,3202
ESTRADIOL CYPIONATE 5 MG/ML IM OIL,3203
ALPHAGAN P 0.15 % OPHT DROP,3204
TIMOPTIC 0.5 % OPHT DROP,3205
GC CULTURE SCREEN,3206
INFECTIOUS MONO SCREEN,3207
CLINDAMYCIN PALMITATE 75 MG/5 ML PO SOLR,3208
CHLAMYDIA PNEUMONIAE CULTURE,3209
AMPICILLIN AND SULBACTAM 1.5 GM IVPB,3210
NICARDIPINE IV INFUSION,3211
ASPIR-LOW 81 MG PO TBEC,3212
GABAPENTIN 100 MG PO TABS,3213
CARBIDOPA-LEVODOPA 25-100 MG PO TABS,3214
C26.0,3215
COMTAN 200 MG PO TABS,3216
OYSTER CALCIUM 500 MG PO TABS,3217
AZILECT 0.5 MG PO TABS,3218
GLYBURIDE 5 MG PO TABS,3219
SERTRALINE 25 MG PO TABS,3220
TRIHEXYPHENIDYL 2 MG PO TABS,3221
HYDROMORPHONE PO,3222
G50.1,3223
ORTHO-CYCLEN (28) PO,3224
E53.8,3225
LEXAPRO 5 MG PO TABS,3226
ZINC PO,3227
CELEXA 10 MG PO TABS,3228
ECONAZOLE 1 % TP CREA,3229
E74.39,3230
"G62.2, G61.9",3231
GABAPENTIN 400 MG PO CAPS,3232
L97.109,3233
"A41.9, N39.0",3234
ISOPTO TEARS 0.5 % OPHT DROP,3235
SILVER SULFADIAZINE 1 % TP CREA,3236
FERROUS SULFATE 300  MG (60 MG IRON) PO TABS,3237
D86.9,3238
GLYBURIDE 2.5 MG PO TABS,3239
NIFEDIPINE 90 MG PO TBSR,3240
BUPIVACAINE 0.125% (1/8%) EPIDURAL INFUSION,3241
B44.0,3242
D68.9,3243
MEROPENEM 1 GRAM IV SOLR,3244
VANCOMYCIN SINGLE DAILY DOSE LEVEL,3245
VORICONAZOLE 50 MG PO TABS,3246
CASPOFUNGIN 50 MG IV SOLR,3247
WHITE PETROLATUM-MINERAL OIL TP CREA,3248
K65.2,3249
TENOFOVIR DISOPROXIL FUMARATE 300 MG PO TABS,3250
LORAZEPAM 4 MG/ML INJ SYRG,3251
SERTRALINE 100 MG PO TABS,3252
ZINC OXIDE-COD LIVER OIL 40 % TP OINT,3253
R14.0,3254
L98.499,3255
N10,3256
THIAMINE HCL PO,3257
NAPROXEN 500 MG PO TBEC,3258
HYDROCORTISONE 20 MG PO TABS,3259
CORTISONE 25 MG PO TABS,3260
I71.2,3261
E27.49,3262
TEMAZEPAM PO,3263
LUPUS ANTICOAGULANT,3264
R50.82,3265
POTASSIUM & SODIUM PHOSPHATES PO,3266
CLIMARA TD,3267
IMODIUM PO,3268
D23.70,3269
QUINAPRIL PO,3270
WELLBUTRIN SR 150 MG PO TBSR,3271
ADVAIR DISKUS 250-50 MCG/DOSE INH DSDV,3272
EGFR GENE MUTATION PANEL,3273
HALOPERIDOL 0.5 MG PO TABS,3274
SPIRIVA WITH HANDIHALER 18 MCG INH CPDV,3275
ZOFRAN 4 MG PO TABS,3276
VARENICLINE 0.5 MG PO TABS,3277
AMITRIPTYLINE 75 MG PO TABS,3278
AMITRIPTYLINE 50 MG PO TABS,3279
SENNA 8.6 MG PO CAPS,3280
ZITHROMAX 1 GRAM PO PACK,3281
Z87.81,3282
HALOPERIDOL 1 MG PO TABS,3283
"HEPARIN (PORCINE) 10,000 UNIT/ML INJ SYRG",3284
LOSARTAN PO,3285
VENLAFAXINE 75 MG PO TABS,3286
MORPHINE 30 MG PO TBSR,3287
MORPHINE 60 MG PO TBSR,3288
B99.9,3289
BACTRIM DS 160-800 MG PO TABS,3290
D68.0,3291
I82.629,3292
K27.9,3293
E05.90,3294
D37.9,3295
K11.20,3296
Q76.2,3297
D36.10,3298
WELLBUTRIN PO,3299
INSULIN NPH HUMAN RECOMB SC,3300
E87.5,3301
R04.0,3302
GLUCOSE FASTING,3303
PEMETREXED IV CHEMO INFUSION,3304
CALCIUM 500 MG PO TABS,3305
FEXOFENADINE 180 MG PO TABS,3306
FLAXSEED OIL PO,3307
ABDOMINAL U/S LIMITED,3308
MELOXICAM 15 MG PO TABS,3309
M79.7,3310
M79.646,3311
TAMOXIFEN 20 MG PO TABS,3312
R39.198,3313
Z95.5,3314
ZYPREXA 10 MG PO TABS,3315
URSODIOL PO,3316
AMOXICILLIN 875 MG PO TABS,3317
HYDROCODONE-ACETAMINOPHEN PO,3318
D49.89,3319
I82.C19,3320
"A41.9, I95.9",3321
ASPIRIN CHILDRENS 81 MG PO CHEW,3322
PEGASPARGASE 750 UNIT/ML INJ SOLN,3323
D80.1,3324
L73.9,3325
B25.0,3326
R89.7,3327
"C79.49, C80.1",3328
MERCAPTOPURINE PO,3329
CYTARABINE (+HYDROCORTISONE) IT CHEMO INJECTION,3330
"A41.9, R65.21",3331
ESOMEPRAZOLE MAGNESIUM 20 MG PO CPDR,3332
CYTARABINE 100 MG INJ SOLR,3333
VAGIFEM VA,3334
VOLTAREN 1 % TP GEL,3335
CELLCEPT 250 MG PO CAPS,3336
LOVENOX 60 MG/0.6 ML SC SYRG,3337
CYTOMEGALOVIRUS IMMUNE GLOB 50 MG/ML IV SOLN,3338
DIPHENHYDRAMINE HCL 50 MG PO CAPS,3339
LEGIONELLA CULTURE,3340
M35.00,3341
HYDROCODONE-ACETAMINOPHEN 10-660 MG PO TABS,3342
NEBULIZER & COMPRESSOR FOR NEB MISC DEVI,3343
AMBIEN CR 12.5 MG PO TBMP,3344
OXYBUTYNIN CHLORIDE 10 MG PO TO24,3345
ENBREL SC,3346
OYSCO 500/D PO,3347
BUPROPION HCL 100 MG PO TBSR,3348
POTASSIMIN PO,3349
ARAVA 20 MG PO TABS,3350
TRAZODONE PO,3351
EPLERENONE 50 MG PO TABS,3352
PHENAZOPYRIDINE 100 MG PO TABS,3353
GC MOLECULAR DETECTION,3354
EPLERENONE 25 MG PO TABS,3355
ISOSORBIDE DINITRATE 20 MG PO TABS,3356
OSELTAMIVIR 75 MG PO CAPS,3357
DOBUTAMINE IN D5W 250 MG/250 ML (1 MG/ML) IV SOLP,3358
DEXTROMETHORPHAN-GUAIFENESIN 10-100 MG/5 ML PO SYRP,3359
FERRIC GLUCONATE COMPLEX IV INFUSION,3360
CEFOXITIN 2 GRAM IV SOLR,3361
NA FERRIC GLUC CPLX IN SUCROSE 12.5 MG/ML IV SOLN,3362
"D59.10, M32.9",3363
D59.10,3364
R47.9,3365
G93.49,3366
G72.9,3367
KEFLEX 500 MG PO CAPS,3368
VITAMIN D (WITH CALCIUM) PO,3369
VITAMIN B-12 PO,3370
HEIDELBERG RETINA TOMOGRAPHY,3371
H53.2,3372
"PROTIME, FINGERSTICK (MENLO)",3373
Z51.12,3374
"MYCOPLASMA CULTURE, RESPIRATORY",3375
E11.311,3376
CARVEDILOL PO,3377
"DEHYDROEPIANDROSTERONE, SERUM",3378
LEVOXYL PO,3379
MULTI VIT-FLUORIDE-IRON 0.25-10 MG/ML PO DROP,3380
VITAMIN A & D TP,3381
CALCIUM 500 + D (D3) 500-125 MG-UNIT PO TABS,3382
"FISH OIL-OMEGA-3-COENZYME Q10 1,900-640-50 MG/2.5 GRAM PO PACK",3383
VAGIFEM 25 MCG VAG TABS,3384
ADIPEX-P PO,3385
MELOXICAM 7.5 MG PO TABS,3386
ZOLPIDEM PO,3387
CLIDINIUM-CHLORDIAZEPOXIDE PO,3388
"K62.0, K62.1",3389
FEROSUL 325 MG (65 MG IRON) PO TABS,3390
M41.20,3391
M19.079,3392
VITAMIN B-6 PO,3393
AZITHROMYCIN PO,3394
PROZAC 40 MG PO CAPS,3395
TOBRAMYCIN IN NS 80 MG/50 ML IV PGBK,3396
SODIUM BICARB-SODIUM CHLORIDE NASAL KIT,3397
TOBRAMYCIN TROUGH LEVEL,3398
INSULIN LISPRO 100 UNIT/ML SC INPN,3399
H91.10,3400
VERAPAMIL 40 MG PO TABS,3401
VERAPAMIL 240 MG PO TBSR,3402
S32.030A,3403
R29.898,3404
CILOXAN OP,3405
TRIAMCINOLONE ACETONIDE (BULK) MISC,3406
GLIPIZIDE 2.5 MG PO TR24,3407
MITOCHONDRIAL AB,3408
KETOROLAC 10 MG PO TABS,3409
ALPHA - 1 - ANTITRYPSIN,3410
SMOOTH MUSCLE AB,3411
MORPHINE 10 MG/ML INJ SYRG,3412
A60.00,3413
M47.817,3414
N32.81,3415
VANCOMYCIN 250 MG PO CAPS,3416
"AMYLASE WITH CREATININE, URINE (RANDOM)",3417
S82.143A,3418
METRONIDAZOLE 250 MG PO TABS,3419
ANTITHYMOCYTE GLOBULIN RABBIT IVPB,3420
I49.01,3421
AMOXICILLIN 500 MG PO CAPS,3422
CYCLOSPORINE 100 MG PO CAPS,3423
CLONIDINE 0.2 MG/24 HR TD PTWK,3424
"T SUBSETS AND B LYMPHOCYTES, BLOOD",3425
H65.00,3426
CARDIZEM CD 360 MG PO CP24,3427
AMPHOTERICIN B 50 MG INJ SOLR,3428
MEPERIDINE (PF) 50 MG/ML INJ SYRG,3429
ADULT ASPIRIN EC LOW STRENGTH 81 MG PO TBEC,3430
CLONIDINE PO,3431
Z85.51,3432
ACETAMINOPHEN-CODEINE 325-30 MG PO TABS,3433
I83.90,3434
I50.810,3435
CORTICORELIN OVINE TRIFLUTATE 100 MCG IV SOLR,3436
ALDOSTERONE,3437
I49.5,3438
LOVASTATIN 20 MG PO TABS,3439
HYDROCORTISONE ACETATE 25 MG PR SUPP,3440
E20.9,3441
GLUCOPHAGE PO,3442
ACIPHEX 20 MG PO TBEC,3443
CEPHALEXIN 250 MG PO TABS,3444
GABAPENTIN 400 MG PO TABS,3445
PREMPRO 0.625-2.5 MG PO TABS,3446
ESTRADIOL 0.01 % (0.1 MG/G) VAG CREA,3447
CLOTRIMAZOLE-BETAMETHASONE 1-0.05 % TP CREA,3448
ACTONEL 35 MG PO TABS,3449
EBV AB PANEL,3450
Z76.82,3451
TIMOLOL OP,3452
PHOSLO PO,3453
KLONOPIN 0.5 MG PO TABS,3454
CONJUGATED ESTROGENS 0.625 MG PO TABS,3455
TACROLIMUS IV INFUSION,3456
ITRACONAZOLE 10 MG/ML PO SOLN,3457
DILTIAZEM HCL 300 MG PO CP24,3458
TENORMIN 25 MG PO TABS,3459
I34.1,3460
MORPHINE 15 MG PO TABS,3461
MORPHINE 0.1 MG/ML INTRATHECAL INFUSION,3462
SITAGLIPTIN 25 MG PO TABS,3463
O24.919,3464
 HTLV-1/2 AB WESTERN BLOT,3465
K13.70,3466
"DETECTION OF CEBPA, BONE MARROW",3467
HEMOCHROMATOSIS HFE GENE,3468
HERPES SIMPLEX CULTURE ONLY,3469
"AML PROGNOSIS ASSAY, BONE MARROW",3470
G03.9,3471
ESTRACE PO,3472
DILTIAZEM HCL 240 MG PO CPSR,3473
DISOPYRAMIDE 150 MG PO CAPS,3474
ASTELIN 137 MCG NASAL SPRA,3475
K30,3476
CEFIXIME 100 MG/5 ML PO SUSR,3477
CEFOTAXIME 2 GM IVPB,3478
PHENERGAN PO,3479
DOXAZOSIN 8 MG PO TABS,3480
MOXIFLOXACIN 400 MG PO TABS,3481
METFORMIN 850 MG PO TABS,3482
H10.10,3483
H01.009,3484
H53.009,3485
M47.812,3486
D17.1,3487
J30.1,3488
H52.31,3489
S02.2XXB,3490
G56.00,3491
H40.9,3492
D72.819,3493
"PACHYMETRY, CORNEAL, UNILAT OR BILAT",3494
TRIAMTERENE-HYDROCHLOROTHIAZID 75-50 MG PO TABS,3495
ACETAZOLAMIDE 125 MG PO TABS,3496
PILOCARPINE HCL 1 % OPHT DROP,3497
GONIOSCOPY (SEPARATE PROCEDURE),3498
INSULIN NPH & REGULAR HUMAN 100 UNIT/ML (70-30) SC CRTG,3499
DORZOLAMIDE-TIMOLOL OP,3500
CEFAZOLIN 1 GRAM IV SOLR,3501
INSULIN REGULAR HUMAN IJ,3502
B00.2,3503
M79.606,3504
S32.9XXA,3505
B37.3,3506
Z79.01,3507
DILAUDID PO,3508
HYDROCODONE CP PO,3509
C09.9,3510
PRISTIQ 50 MG PO TB24,3511
"M96.89, M61.40",3512
GLUCOSAMINE (BULK) MISC,3513
DARBEPOETIN ALFA IN POLYSORBAT 200 MCG/0.4 ML INJ SYRG,3514
I95.1,3515
K06.8,3516
R74.8,3517
MEROPENEM 500 MG IV SOLR,3518
E80.6,3519
D47.Z1,3520
"T86.42, T86.41",3521
MIDODRINE 2.5 MG PO TABS,3522
VANCOMYCIN ORAL SOLUTION,3523
VANCOMYCIN 500 MG/6 ML PO SOLR,3524
PIOGLITAZONE 15 MG PO TABS,3525
NATEGLINIDE 60 MG PO TABS,3526
D69.1,3527
LAPATINIB 250 MG PO TABS,3528
D05.91,3529
C50.912,3530
E04.9,3531
PANTOPRAZOLE PO,3532
H90.5,3533
FLUVASTATIN 20 MG PO CAPS,3534
CELEBREX 100 MG PO CAPS,3535
ROXICODONE 15 MG PO TABS,3536
H52.4,3537
D89.813,3538
LANTUS SOLOSTAR 300 UNIT/3 ML SC INPN,3539
Q61.2,3540
PROPOXYPHENE 65 MG PO CAPS,3541
THYROID 60 MG PO TABS,3542
THYROID 30 MG PO TABS,3543
Q44.6,3544
TRIAMCINOLONE ACETONIDE 0.025 % TP OINT,3545
DIPHENHYDRAMINE-ZINC ACETATE 1-0.1 % TP CREA,3546
M48.02,3547
ALTACE 10 MG PO CAPS,3548
NIACIN PO,3549
PANCREASE PO,3550
D47.1,3551
L98.9,3552
EXELON 6 MG PO CAPS,3553
I62.9,3554
C84.A0,3555
N18.2,3556
H25.10,3557
H35.60,3558
H35.433,3559
"T86.09, D89.813",3560
DEXAMETHASONE 0.5 MG/5 ML PO ELIX,3561
H35.443,3562
C4A.9,3563
LORAZEPAM (PAIN COCKTAIL) 0.5 MG PO TABS,3564
B44.9,3565
I45.81,3566
K81.0,3567
FERROUS FUMARATE 325 MG (106 MG IRON) PO TABS,3568
MULTI-12 IV,3569
POTASSIUM 75 MG PO TABS,3570
CHOLESTYRAMINE (BULK) MISC POWD,3571
D61.89,3572
T80.219A,3573
J02.9,3574
TACROLIMUS PO,3575
E87.8,3576
MAGNESIA PO,3577
K37,3578
E66.2,3579
Z86.718,3580
CAPOTEN PO,3581
W08.XXXA,3582
E11.29,3583
W54.0XXA,3584
L03.019,3585
"PROCRIT 10,000 UNIT/ML INJ SOLN",3586
K94.09,3587
CO Q-10 100 MG PO CAPS,3588
"GLUCOPHAGE 1,000 MG PO TABS",3589
ZOLOFT PO,3590
SPIRONOLACTONE PO,3591
INV DRUG,3592
K13.79,3593
FOSAMAX 35 MG PO TABS,3594
JANTOVEN 1 MG PO TABS,3595
PRESERVISION 226-200-5 MG-UNIT-MG PO CAPS,3596
ALOE VERA PO,3597
LORATADINE PO,3598
C96.A,3599
ATACAND PO,3600
DESMOPRESSIN 0.1 MG PO TABS,3601
ACE,3602
FLECAINIDE 50 MG PO TABS,3603
ESCITALOPRAM PO,3604
FERROUS GLUCONATE 324 MG (36 MG IRON) PO TABS,3605
"METANEPHRINES FRACTIONATED, 24H URINE",3606
"METANEPHRINES FRACTIONATED FREE, PLASMA",3607
SYMBICORT 160-4.5 MCG/ACTUATION INH HFAA,3608
"VANILLYMANDELIC ACID, URINE",3609
"CATECHOLAMINES FRACTIONATED FREE, URINE",3610
BEVACIZUMAB 7.5 MG/0.3 ML INTRAVITREAL INJECTION,3611
BEVACIZUMAB (AVASTIN) PER 10MG,3612
INJECTION EYE DRUG,3613
TRILEPTAL 300 MG PO TABS,3614
CIPRODEX 0.3-0.1 % OTIC DRPS,3615
PREVACID 30 MG PO SUDR,3616
S37.30XA,3617
FLUOROURACIL IV HOME INFUSION,3618
CALCIUM GLUCONATE AND MAGNESIUM SULFATE IVPB (ITA ONLY),3619
K22.9,3620
IRBESARTAN 75 MG PO TABS,3621
SYNTHROID 50 MCG PO TABS,3622
C01,3623
"LIGATION OR BIOPSY, TEMPORAL ARTERY",3624
H05.00,3625
PRANDIN 0.5 MG PO TABS,3626
PRAZOSIN 5 MG PO CAPS,3627
LOVASTATIN 40 MG PO TB24,3628
J85.0,3629
"CREATININE, FLUID",3630
FLUCONAZOLE IN SALINE(ISO-OSM) 400 MG/200 ML IV PGBK,3631
E43,3632
ACETAMINOPHEN 120 MG PR SUPP,3633
"CELL COUNT, BODY FLUID",3634
"DIFFERENTIAL, BODY FLUID",3635
D53.9,3636
ESOPHAGOGASTRODUODENOSCOPY,3637
D75.89,3638
DYAZIDE PO,3639
DYNACIRC 5 MG PO CAPS,3640
Z96.619,3641
METFORMIN 500 MG PO TB24,3642
LOTENSIN HCT 20-25 MG PO TABS,3643
RISPERDAL 0.5 MG PO TABS,3644
BIFERA 28 MG PO TABS,3645
"CALCIUM 500 + D 500 MG(1,250MG) -200 UNIT PO TABS",3646
DICYCLOMINE 10 MG/5 ML PO SYRP,3647
FLUOROURACIL IV CHEMO INFUSION,3648
M25.512,3649
D75.839,3650
LIALDA 1.2 G PO TBEC,3651
MESALAMINE 1.2 G PO TBEC,3652
PURINETHOL 50 MG PO TABS,3653
MERCAPTOPURINE 50 MG PO TABS,3654
C60.9,3655
CARBOPLATIN (AUC DOSING) IV CHEMO INFUSION,3656
CHERATUSSIN AC 10-100 MG/5 ML PO LIQD,3657
R10.32,3658
Z90.10,3659
ARIMIDEX 1 MG PO TABS,3660
I05.9,3661
R26.9,3662
Z71.89,3663
IBUPROFEN 100 MG/5 ML PO SUSP,3664
ACETYLCHOLINE BLOCKING AB,3665
ACETYLCHOLINE MOD AB,3666
ARGININE VASOPRESSIN (ADH),3667
TRYPSIN-BALSAM-CASTOR OIL 90-87-788 UNIT-MG-MG/GRAM TP OINT,3668
ACETYLCYSTEINE PO,3669
CLOTRIMAZOLE (BULK) MISC,3670
E13.9,3671
R22.1,3672
D21.10,3673
LAMOTRIGINE 200 MG PO TABS,3674
VITAMIN B-1 100 MG PO TABS,3675
VARENICLINE 0.5(11)-1(3X14) MG PO DSPK,3676
DELTA D3 PO,3677
BACLOFEN 20 MG PO TABS,3678
VITAMIN B-12 500 MCG PO TABS,3679
"PENICILLIN G POT IN DEXTROSE 4,000,000 UNIT/100 ML IVPB",3680
K76.1,3681
Z83.3,3682
T87.30,3683
T81.49XA,3684
INSULIN GLARGINE 300 UNIT/3 ML SC INPN,3685
TRAVOPROST 0.004 % OPHT DROP,3686
PROTONIX 20 MG PO TBEC,3687
INSULIN GLULISINE 100 UNIT/ML SC CRTG,3688
PYRIDOXINE 50 MG PO TABS,3689
I25.5,3690
NITROGLYCERIN SL,3691
TOPIRAMATE 100 MG PO TABS,3692
OCTREOTIDE ACETATE 20 MG IM KIT,3693
OCTREOTIDE ACETATE 30 MG IM KIT,3694
PRAVASTATIN 10 MG PO TABS,3695
FLUTICASONE 110 MCG/ACTUATION INH AERO,3696
C84.48,3697
R35.89,3698
R35.1,3699
MINERAL OIL PR ENEM,3700
POSACONAZOLE 200 MG/5 ML (40 MG/ML) PO SUSP,3701
EFFEXOR 37.5 MG PO TABS,3702
C31.0,3703
KETOCONAZOLE PO,3704
NYSTATIN-TRIAMCINOLONE TP OINT,3705
ENALAPRIL-HYDROCHLOROTHIAZIDE 10-25 MG PO TABS,3706
J34.2,3707
TREPROSTINIL IV INFUSION (READMIT HELP ORDER),3708
ACETAMINOPHEN-CODEINE PO,3709
FLECAINIDE PO,3710
AZACITIDINE 100 MG SC SOLR,3711
NITROFURANTOIN MACROCRYSTAL 100 MG PO CAPS,3712
R76.11,3713
AMINOCAPROIC ACID 500 MG PO TABS,3714
ZANAMIVIR 5 MG/ACTUATION INH DSDV,3715
J86.0,3716
N70.11,3717
LORAZEPAM 2 MG/ML PO CONC,3718
PREGABALIN 100 MG PO CAPS,3719
ALDOLASE,3720
TOPIRAMATE 25 MG PO TABS,3721
SENNA PO,3722
"G04.90, G04.91",3723
"JC VIRUS DNA, PCR",3724
IGG  SUBCLASSES,3725
G95.9,3726
"E09.9, T38.0X5A",3727
NORTRIPTYLINE 50 MG PO CAPS,3728
HTLV-1/2  DNA QUALITATIVE,3729
PARANEOPLASTIC AUTOAB EVAL,3730
"HTLV-I/II AB, CSF",3731
SCHISTOSOMA IGG AB ELISA,3732
CALIFORNIA ENCEPHALITIS PANEL,3733
BECLOMETHASONE DIPROPIONATE 80 MCG/ACTUATION INH AERO,3734
SOTALOL 120 MG PO TABS,3735
BENAZEPRIL 20 MG PO TABS,3736
D05.10,3737
PREMARIN PO,3738
D21.20,3739
PROVERA PO,3740
CORTEF PO,3741
HYDROGEN PEROXIDE 3 % MISC SOLN,3742
S22.20XA,3743
"BUPIVACAINE-EPINEPHRINE 0.25 %-1:200,000 INJ SOLN",3744
G40.309,3745
R20.0,3746
METHYLPREDNISOLONE 4 MG PO TABS,3747
CEPHALEXIN 250 MG/5 ML PO SUSR,3748
BACITRACIN ZINC 500 UNIT/G TP PACK,3749
ASCORBIC ACID 90 MG/ML PO DROP,3750
C13.9,3751
PROTRIPTYLINE 10 MG PO TABS,3752
PROCARDIA XL PO,3753
LEVOXYL 112 MCG PO TABS,3754
LITHOBID PO,3755
LITHIUM CARBONATE 450 MG PO TBSR,3756
E04.2,3757
C18.2,3758
K86.2,3759
J20.9,3760
"L03.319, L02.219",3761
B37.2,3762
G56.20,3763
K62.9,3764
L71.9,3765
H52.229,3766
AMITRIPTYLINE PO,3767
"NYSTATIN-TRIAMCINOLONE 100,000-0.1 UNIT/G-% TP OINT",3768
AMANTADINE 100 MG PO CAPS,3769
VITAMIN C,3770
VITAMIN E 400 UNIT PO CAPS,3771
DIAZEPAM 2.5 MG PR KIT,3772
MYCOPLASMA IGG/IGM AB,3773
R92.8,3774
BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) INJ SOLN,3775
ZOMIG 5 MG PO TABS,3776
FROVA 2.5 MG PO TABS,3777
SYNTHROID 125 MCG PO TABS,3778
PERCOCET 2.5-325 MG PO TABS,3779
AVONEX IM,3780
DILTIAZEM HCL 120 MG PO CP12,3781
COUMADIN 2 MG PO TABS,3782
VENTOLIN HFA IN,3783
PROSCAR 5 MG PO TABS,3784
UROXATRAL 10 MG PO TB24,3785
MELATONIN 3 MG PO TABS,3786
PEPCID AC 10 MG PO TABS,3787
C44.40,3788
VERAPAMIL 180 MG PO TBSR,3789
LEXAPRO PO,3790
LOPRESSOR PO,3791
ENOXAPARIN SC,3792
FLUOCINOLONE 0.01 % TP SOLN,3793
CLINDAMYCIN HCL PO,3794
N73.9,3795
N73.1,3796
AUGMENTIN 500-125 MG PO TABS,3797
I71.9,3798
ROSUVASTATIN 10 MG PO TABS,3799
CHLORHEXIDINE GLUCONATE (SPONGE) MISC SPGE,3800
SINEMET 10-100 MG PO TABS,3801
WELLBUTRIN 100 MG PO TABS,3802
MIRAPEX 0.5 MG PO TABS,3803
STALEVO 75 18.75-75-200 MG PO TABS,3804
SONATA 5 MG PO CAPS,3805
BONIVA 150 MG PO TABS,3806
APPLICATION OF SHORT LEG SPLINT (CALF TO FOOT),3807
IRON PO,3808
HYDROXYZINE HCL PO,3809
"CAST MATERIALS, FIBERGLASS",3810
CEFEPIME 2 GRAM IV SOLR,3811
DUTASTERIDE 0.5 MG PO CAPS,3812
ESOMEPRAZOLE MAGNESIUM 40 MG PO CPDR,3813
K14.0,3814
PRENATAL 1+1 PO,3815
M50.30,3816
M51.06,3817
M35.3,3818
S89.90XA,3819
R73.01,3820
STOOL SOFTENER PO,3821
PREVACID 15 MG PO CPDR,3822
MAGNESIUM 500 MG PO TABS,3823
DOXAZOSIN 2 MG PO TABS,3824
OLANZAPINE 10 MG PO TABS,3825
QUETIAPINE 300 MG PO TABS,3826
DIVALPROEX 500 MG PO TBEC,3827
OLANZAPINE 15 MG PO TABS,3828
M35.1,3829
I49.3,3830
I77.2,3831
SILVER TP GEL,3832
HUMALOG PEN SC,3833
ISOSORBIDE MONONITRATE PO,3834
ALTEPLASE INFUSION,3835
SPECIMEN STORAGE ONLY,3836
METHYLPREDNISOLONE 4 MG PO DSPK,3837
M54.12,3838
NITROFURANTOIN 50 MG PO CAPS,3839
"E66.01, Z68.41",3840
MORPHINE 20 MG/5 ML PO SOLN,3841
AZITHROMYCIN 250 MG PO CAPS,3842
CHLAMYDIA TRACHOMATIS CULTURE,3843
HANTAVIRUS AB ELISA,3844
J10.1,3845
OSELTAMIVIR 12 MG/ML PO SUSR,3846
"D59.4, D47.9",3847
C37,3848
H02.539,3849
C11.9,3850
ACETAMINOPHEN 80 MG/0.8 ML PO DRPS,3851
MIRTAZAPINE 15 MG PO TBDL,3852
TERAZOSIN PO,3853
METHYL SALICYLATE-MENTHOL TP OINT,3854
M25.9,3855
FAMOTIDINE 40 MG PO TBDL,3856
DOCUSATE CALCIUM 240 MG PO CAPS,3857
ERTAPENEM 1 GRAM IV SOLR,3858
H91.92,3859
R30.0,3860
GENTAMICIN 0.3 % OPHT DROP,3861
FLUORESCEIN 25 % IV SOLN,3862
H18.20,3863
EPOGEN IJ,3864
INFLUENZA 2009-10 VAC (PF) (AFLURIA) SYRG (FOR AGE > 18 YO),3865
"HEMOGLOBIN, PLASMA",3866
LABETALOL 200 MG PO TABS,3867
WELCHOL 625 MG PO TABS,3868
ALPHAGAN P 0.1 % OPHT DROP,3869
NEXIUM 20 MG PO CPDR,3870
LANTUS 100 UNIT/ML SC CRTG,3871
NOVOLOG 100 UNIT/ML SC CRTG,3872
TOLTERODINE 2 MG PO TABS,3873
SHC TRANSPLANT BEDSIDE MEDS HELP ORDER,3874
"LACTASE 3,000 UNIT PO TABS",3875
NAPROXEN 375 MG PO TABS,3876
LEVITRA PO,3877
ESZOPICLONE 3 MG PO TABS,3878
CIPRO 750 MG PO TABS,3879
"CARNATION L/F, VHC, INST BREAK 22.5-560 GRAM-KCAL/250ML PO LIQD",3880
R62.7,3881
BIAXIN 500 MG PO TABS,3882
PROMETHAZINE-CODEINE PO,3883
TOPROL XL 200 MG PO TB24,3884
IRBESARTAN 300 MG PO TABS,3885
AVAPRO 300 MG PO TABS,3886
AZASITE 1 % OPHT DROP,3887
DOXYCYCLINE HYCLATE 50 MG PO CAPS,3888
M48.062,3889
CLOBETASOL TP,3890
ACETASOL HC OT,3891
CITALOPRAM 40 MG PO TABS,3892
PANTOPRAZOLE 40 MG PO SUDR,3893
RENVELA 800 MG PO TABS,3894
"OCCULT BLD, GUAIAC, STOOL, COLORECTAL SC.",3895
"COPPER, SERUM",3896
LKM AB,3897
