clinical_item_category_id	source_table	description	external_id	clinical_item_id	name	description	item_count	patient_count
73	stride_order_med	Med (Oral)	540602	52343	MED540602	CUSTOM INV - SIMPLE	69	47
8	stride_order_proc	Imaging	474012	46047	IMGDXHUMLT	XR HUMERUS 2V LT	90	47
4	stride_order_proc	Nursing	572386	49000	NUR4006	CARTER PILLOW	56	47
6	stride_order_proc	Lab	473175	49426	LABUTP	PROTEIN, URINE (TIMED)	78	46
4	stride_order_proc	Nursing	489306	48765	NUR1532	MONITOR PULMONARY ARTERY CATH (CCO/SVO2)	47	46
73	stride_order_med	Med (Oral)	306266	44344	RXCUI306266	Entecavir (Oral)	131	46
73	stride_order_med	Med (Oral)	746741	44659	RXCUI746741	Pramipexole (Oral)	87	46
72	stride_order_med	Med (Intravenous)	319864	44850	RXCUI319864	Cisatracurium (Intravenous)	77	46
75	stride_order_med	Med (Inhalation)	732	46249	RXCUI732	Amphotericin B (Inhalation)	78	46
71	stride_order_med	Med (Topical)	4462	46221	RXCUI4462	Fluocinonide (Topical)	60	46
88	stride_order_med	Med (Both Eyes)	60207	46425	RXCUI60207	Dorzolamide (Both Eyes)	82	46
6	stride_order_proc	Lab	473164	49190	LABPROTC	PROTEIN C ACTIVITY	52	46
15	stride_order_proc	Microbiology	472114	49594	LABCRPLC	CRYPTOCOCCAL AG LATEX, CSF	79	46
4	stride_order_proc	Nursing	471722	50075	NUR639	WET TO DRY DRESSING	62	46
6	stride_order_proc	Lab	670131	50358	LABFLCR	FREE LIGHT CHAIN RATIO	62	46
4	stride_order_proc	Nursing	984129	65720	NUR310	CONDITIONAL DISCHARGE	48	46
4	stride_order_proc	Nursing	473325	49814	NUR1183	SIGN AT HOB \'DO NOT MANIPULATE FOLEY\'	47	46
73	stride_order_med	Med (Oral)	8704	46381	RXCUI8704	Prochlorperazine (Oral)	77	45
10	stride_order_proc	OT	871149	62025	OT5	OT SWALLOW ONGOING TREATMENT	47	45
73	stride_order_med	Med (Oral)	4815	44263	RXCUI4815	Glyburide (Oral)	78	45
73	stride_order_med	Med (Oral)	32624	45053	RXCUI32624	Oxcarbazepine (Oral)	100	45
4	stride_order_proc	Nursing	4.89E+05	46362	NUR1530	MONITOR INTRACRANIAL PRESSURE (ICP)	55	45
84	stride_order_med	Med (Intramuscular)	61381	46570	RXCUI61381	Olanzapine (Intramuscular)	76	45
71	stride_order_med	Med (Topical)	2623	46715	RXCUI2623	Clotrimazole (Topical)	55	45
88	stride_order_med	Med (Both Eyes)	3008	46914	RXCUI3008	Cyclosporine (Both Eyes)	66	45
15	stride_order_proc	Microbiology	4.73E+05	48683	LABISOF	ISOLATOR FUNGUS	53	45
8	stride_order_proc	Imaging	668522	49231	IMGDXHIP2PLT	HIP 2 VIEWS LEFT AND PELVIS	47	45
8	stride_order_proc	Imaging	474558	50960	IMGIRIVCPMT	IR IVC FILTER PLACEMENT	50	45
6	stride_order_proc	Lab	889710	63819	LABCSMPBM	CANCER SOMATIC MUTATION PNL, BM	76	45
15	stride_order_proc	Microbiology	862873	49297	LABCFRESP	CYSTIC FIBROSIS RESPIRATORY CULTURE	123	44
73	stride_order_med	Med (Oral)	620	46262	RXCUI620	Amantadine (Oral)	86	44
73	stride_order_med	Med (Oral)	322167	47235	RXCUI322167	Solifenacin (Oral)	53	44
26	stride_order_proc	PFT	471498	50560	PFT54	SPIROMETRY WITH DLCO	47	44
6	stride_order_proc	Lab	473440	50588	LABTT	THROMBIN TIME	50	44
6	stride_order_proc	Lab	590572	50915	LABPROL	PROLACTIN	59	44
8	stride_order_proc	Imaging	474493	50827	IMGIRCHESTRT	IR CHEST TUBE PCMT W FLUORO RT	55	44
8	stride_order_proc	Imaging	474025	50989	IMGFLLP	XR LUMBAR PUNCTURE	67	44
73	stride_order_med	Med (Oral)	613391	47006	RXCUI613391	Prasugrel (Oral)	100	44
4	stride_order_proc	Nursing	489335	49622	NUR1561	NO PRESSURE ON CHEST	45	44
4	stride_order_proc	Nursing	489103	50992	NUR1329	DO NOT RAISE ARMS ABOVE SHOULDER LEVEL	46	44
4	stride_order_proc	Nursing	471882	45847	NUR715	BODY/BELONGINGS SEARCH (PSYCH UNIT)	44	43
34	stride_order_proc	Consult	506978	48598	CON365	NSG REFERRAL TO SPIRITUAL CARE	44	43
4	stride_order_proc	Nursing	489493	48771	NUR1720	SUPINE POSITION	45	43
80	stride_order_med	Med (Feeding Tube)	17767	47086	RXCUI17767	Amlodipine (Feeding Tube)	80	43
4	stride_order_proc	Nursing	471923	49942	NUR748	BREAST FLAP CHECK	49	43
8	stride_order_proc	Imaging	474105	50937	IMGDXEL3RT	XR ELBOW 3V RT	54	43
4	stride_order_proc	Nursing	489305	51218	NUR1531	MONITOR PCWP	46	43
7	stride_order_proc	Respiratory Care	473431	51857	RT102	RESP - THERAPY VEST	65	43
76	stride_order_med	Med (Rectal)	5.48E+18	51227	RXCUI197,6218,6972,11295	Acetylcysteine-Lactulose-Mineral Oil-Water (Rectal)	72	43
15	stride_order_proc	Microbiology	472719	49580	LABKOHP	KOH / CALCOFLUOR	50	42
98	stride_order_med	Med (Sublingual)	6470	46398	RXCUI6470	Lorazepam (Sublingual)	51	42
73	stride_order_med	Med (Oral)	18993	47092	RXCUI18993	Benzonatate (Oral)	52	42
4	stride_order_proc	Nursing	644426	62085	NUR6103	STOP TUBE FEED FOR EXTUBATION	43	42
8	stride_order_proc	Imaging	473960	50051	IMGDXSPTL	XR SPINE, THORACOLUMBAR, 2V AP LAT	54	42
4	stride_order_proc	Nursing	489192	54504	NUR1418	HIGH RISK FOR DELIRIUM	43	42
72	stride_order_med	Med (Intravenous)	3639	44604	RXCUI3639	Doxorubicin (Intravenous)	70	42
73	stride_order_med	Med (Oral)	2002	44830	RXCUI2002	Carbamazepine (Oral)	112	41
73	stride_order_med	Med (Oral)	228790	44223	RXCUI228790	Dutasteride (Oral)	55	41
80	stride_order_med	Med (Feeding Tube)	42316	44300	RXCUI42316	Tacrolimus (Feeding Tube)	298	41
8	stride_order_proc	Imaging	474026	45939	IMGDXFORLT	XR FOREARM 2V LT	63	41
8	stride_order_proc	Imaging	474013	48973	IMGDXHUMRT	XR HUMERUS 2V RT	58	41
4	stride_order_proc	Nursing	489186	49354	NUR1412	HEP LOCK IV WHEN PO>300ML	42	41
4	stride_order_proc	Nursing	471744	62039	NUR651	NASOGASTRIC TUBE	49	41
72	stride_order_med	Med (Intravenous)	77655	44577	RXCUI77655	Zoledronic Acid (Intravenous)	58	41
72	stride_order_med	Med (Intravenous)	11473	44602	RXCUI11473	Pamidronate (Intravenous)	48	41
72	stride_order_med	Med (Intravenous)	40254	44599	RXCUI40254	Valproate (Intravenous)	103	41
72	stride_order_med	Med (Intravenous)	10627	44644	RXCUI10627	Tobramycin (Intravenous)	144	41
76	stride_order_med	Med (Rectal)	4910	46220	RXCUI4910	Glycerin (Rectal)	47	41
8	stride_order_proc	Imaging	474085	46315	IMGDXFORRT	XR FOREARM 2V RT	51	41
84	stride_order_med	Med (Intramuscular)	11248	46835	RXCUI11248	Vitamin B 12 (Intramuscular)	57	41
7	stride_order_proc	Respiratory Care	472852	49004	RT98	RESP - MIF AND VITAL CAPACITY	140	41
8	stride_order_proc	Imaging	618883	49781	146539	IMAGING PROCEDURE SCANNED REPORT	41	41
4	stride_order_proc	Nursing	668439	49711	NUR14605	PLASMAPHERESIS	251	41
8	stride_order_proc	Imaging	473871	50853	IMGCTPAN	CT PANCREAS	51	41
91	stride_order_med	Med (Right Eye)	4053	47229	RXCUI4053	Erythromycin (Right Eye)	54	41
32	stride_order_proc	ECHO	472287	52590	ECH30	ECHO - EXERCISE STRESS ECHO	51	41
72	stride_order_med	Med (Intravenous)	8.64E+18	44651	RXCUI4603,4850,8591,56443,9863	Furosemide-Glucose-Potassium Chloride-Sodium Acetate-Sodium Chloride (Intravenous)	46	41
73	stride_order_med	Med (Oral)	206739	46920	MED206739	Acetaminophen-Hydrocodone (Oral)	44	40
75	stride_order_med	Med (Inhalation)	200408	46454	MED200408	Budesonide-Formoterol (Inhalation)	58	40
4	stride_order_proc	Nursing	498242	46271	NUR2012	MARK PEDAL PULSES	44	40
88	stride_order_med	Med (Both Eyes)	4053	47128	RXCUI4053	Erythromycin (Both Eyes)	60	40
4	stride_order_proc	Nursing	498201	48720	NUR1970	REVIEW DISCHARGE INSTRUCTIONS	40	40
4	stride_order_proc	Nursing	489293	49661	NUR1519	MD TO SEE PATIENT PRIOR TO DISCHARGE	40	40
8	stride_order_proc	Imaging	591768	49956	IMGMRAB	MR ABDOMEN	57	40
8	stride_order_proc	Imaging	473978	50102	IMGDXHA3LT	XR HAND 3V LT	47	40
6	stride_order_proc	Lab	473027	50692	LABOLIG	CSF PROTEIN & IMMUNOFIX ELECT.	77	40
4	stride_order_proc	Nursing	862585	50618	11500201	TRANSFUSION RBC (DOES NOT ORDER PRODUCT)	44	40
30	stride_order_proc	Cast Room	472718	51360	CR112	KNEE IMMOBILIZER	45	40
3	stride_order_proc	Point of Care Testing	591292	50370	POC18	POC ISTAT, ARTERIAL NA, K, GLUCOSE, HCT, HEMOGLOBIN (EC4)	42	40
4	stride_order_proc	Nursing	473466	49438	NUR1214	BEDREST W/BEDSIDE COMMODE	39	39
24	stride_order_proc	Pathology	624477	62111	CG08	FISH ANALYSIS,CANCER DIAGNOSIS	57	39
4	stride_order_proc	Nursing	498203	46257	NUR1972	SHOW PT EPILEPSY STUDY TAPE/INFO BOOKLET	44	39
8	stride_order_proc	Imaging	474091	49057	IMGDXHA3RT	XR HAND 3V RT	44	39
6	stride_order_proc	Lab	473412	48953	LABT3	T3, TOTAL	46	39
4	stride_order_proc	Nursing	572411	61866	NUR4016	NASOGASTRIC/OROGASTRIC	58	39
73	stride_order_med	Med (Oral)	167	46233	RXCUI167	Acetazolamide (Oral)	68	39
72	stride_order_med	Med (Intravenous)	1223	46482	RXCUI1223	Atropine (Intravenous)	53	39
73	stride_order_med	Med (Oral)	1424	46485	RXCUI1424	Benztropine (Oral)	90	39
73	stride_order_med	Med (Oral)	42954	46652	RXCUI42954	Vitamin B6 (Oral)	80	39
84	stride_order_med	Med (Intramuscular)	6754	46716	RXCUI6754	Meperidine (Intramuscular)	46	39
88	stride_order_med	Med (Both Eyes)	283810	46757	RXCUI283810	Bimatoprost (Both Eyes)	55	39
6	stride_order_proc	Lab	471911	49037	LABC125	CANCER AG 125	55	39
6	stride_order_proc	Lab	472018	49469	LABURCL	CHLORIDE, URINE (RANDOM)	65	39
8	stride_order_proc	Imaging	474329	51181	IMGUSP2	US PELVIS NON OB LTD	43	39
8	stride_order_proc	Imaging	474376	51500	IMGUSTV	US TRANSVAGINAL	45	39
4	stride_order_proc	Nursing	670503	53413	NUR11543	BEACON NURSING COMM ONCE 5	40	39
12	stride_order_proc	Procedures	660639	46348	LABUSEOSTS	USE ORDER SET FOR LAB TRANSFUSION	40	39
72	stride_order_med	Med (Intravenous)	-6.40E+18	44677	RXCUI8591,56443,9863	Potassium Chloride-Sodium Acetate-Sodium Chloride (Intravenous)	56	39
88	stride_order_med	Med (Both Eyes)	27334	46653	RXCUI27334	Hypromellose (Both Eyes)	60	38
8	stride_order_proc	Imaging	474467	49040	IMGIRBILTBPLM	IR BILIARY TUBE PCMT DE NOVO	51	38
6	stride_order_proc	Lab	473329	48989	LABSIROL	SIROLIMUS LEVEL	105	38
8	stride_order_proc	Imaging	474011	49377	IMGDXEL3LT	XR ELBOW 3V LT	45	38
73	stride_order_med	Med (Oral)	33738	44428	RXCUI33738	Pioglitazone (Oral)	59	38
73	stride_order_med	Med (Oral)	4441	44700	RXCUI4441	Flecainide (Oral)	81	38
73	stride_order_med	Med (Oral)	84857	46395	RXCUI84857	Anastrozole (Oral)	59	38
73	stride_order_med	Med (Oral)	593411	46601	RXCUI593411	Sitagliptin (Oral)	49	38
75	stride_order_med	Med (Inhalation)	2709	47103	RXCUI2709	Colistin (Inhalation)	75	38
4	stride_order_proc	Nursing	489349	51518	NUR1575	NOTHING PER RECTUM (BED SIGN)	38	38
10	stride_order_proc	OT	644234	57901	OT3	OT SPLINT ONGOING TREATMENT	45	38
73	stride_order_med	Med (Oral)	31555	46950	RXCUI31555	Nebivolol (Oral)	50	38
6	stride_order_proc	Lab	473796	50675	LABYWNILE	WEST NILE VIRUS AB, IGG AND IGM	47	38
4	stride_order_proc	Nursing	670502	53744	NUR11542	BEACON NURSING COMM ONCE 4	40	38
72	stride_order_med	Med (Intravenous)	623400	45396	RXCUI623400	Lacosamide (Intravenous)	79	37
4	stride_order_proc	Nursing	489526	61998	NUR1753	T-TUBE /BILIARY TUBE	78	37
72	stride_order_med	Med (Intravenous)	3008	44642	RXCUI3008	Cyclosporine (Intravenous)	200	37
4	stride_order_proc	Nursing	473291	46073	NUR1170	SCISSORS/SUTURE REMOVAL KIT AT BEDSIDE	40	37
73	stride_order_med	Med (Oral)	126066	46404	MED126066	Calcium Carbonate-Cholecalciferol (Oral)	43	37
34	stride_order_proc	Consult	508091	50400	CON305	CONSULT TO ANESTHESIOLOGY	40	37
6	stride_order_proc	Lab	472452	50685	LABGCCR2	GC MOLECULAR DETECTION	51	37
4	stride_order_proc	Nursing	489128	51112	NUR1354	ENCOURAGE PO FLUIDS	39	37
4	stride_order_proc	Nursing	870880	62190	NUR31002	BMT NURSING INFORMATION/COMMUNICATION	38	37
8	stride_order_proc	Imaging	884090	62253	CRP221	ANGIOGRAM CEREBRAL W COILING	48	37
8	stride_order_proc	Imaging	474683	50519	IMGIRTRANSJUG	IR TRANSJUGULAR LIVER BIOPSY	43	37
4	stride_order_proc	Nursing	498032	53002	NUR1804	CLEAN UMBILICUS WITH PEROXIDE	39	37
4	stride_order_proc	Nursing	489558	46032	NUR1785	WIRE CUTTERS WITH PATIENT AT ALL TIMES	57	36
8	stride_order_proc	Imaging	474413	48979	IMGNGASTREMP	NUC GASTRIC EMPTYING	51	36
6	stride_order_proc	Lab	744410	49363	LABBMCEBP	DETECTION OF CEBPA, BONE MARROW	73	36
72	stride_order_med	Med (Intravenous)	4.05E+18	44583	RXCUI9863,11202	Sodium Chloride-Vincristine (Intravenous)	66	36
85	stride_order_med	Med (Nasal)	1.08E+05	46284	RXCUI108118	Mometasone (Nasal)	39	36
73	stride_order_med	Med (Oral)	4099	46411	RXCUI4099	Estrogens, Conjugated (Usp) (Oral)	49	36
75	stride_order_med	Med (Inhalation)	66887	46799	RXCUI66887	Racepinephrine (Inhalation)	54	36
8	stride_order_proc	Imaging	474114	48554	IMGMRP	MR PELVIS	46	36
6	stride_order_proc	Lab	471625	50194	LAB11068R	ACE	46	36
6	stride_order_proc	Lab	471640	50299	LABANTIM	ANTI - TPO AB	44	36
4	stride_order_proc	Nursing	489500	50443	NUR1727	SUTURE SET AT BEDSIDE	39	36
4	stride_order_proc	Nursing	508583	50993	NUR2242	BATHROOM PRIVILEDGES	36	36
4	stride_order_proc	Nursing	624783	62082	NUR6019	TEDS BILATERAL KNEE	38	36
39	stride_order_proc	Outpatient Referral	505835	62069	REF25	REFERRAL TO SURGERY GENERAL	40	36
97	stride_order_med	Med (Left Eye)	4053	46656	RXCUI4053	Erythromycin (Left Eye)	44	36
8	stride_order_proc	Imaging	474214	49792	IMGMRSCWWO	MR C-SPINE WITH AND WITHOUT CONTRAST	38	36
72	stride_order_med	Med (Intravenous)	8825	45573	RXCUI8825	Protamine Sulfate (Usp) (Intravenous)	41	36
4	stride_order_proc	Nursing	508692	49919	NUR2259	PO CHALLENGE	37	36
3	stride_order_proc	Point of Care Testing	610680	62219	POC31	POC NITRAZINE PAPER FOR PH MEASUREMENT	59	36
6	stride_order_proc	Lab	473189	49268	LABPTTINH	PTT INHIBITOR SCREEN	51	36
8	stride_order_proc	Imaging	474103	51323	IMGDXWR2RT	XR WRIST 2V RT	49	36
8	stride_order_proc	Imaging	519241	50774	IMGUSAPPY	US APPENDIX	35	35
84	stride_order_med	Med (Intramuscular)	7617	46451	RXCUI7617	Octreotide (Intramuscular)	50	35
3	stride_order_proc	Point of Care Testing	472694	48783	LABPCEC4O	ISTAT EC4, OTHER	40	35
9	stride_order_proc	Diet	472179	50312	DIET114	DIET VEGETARIAN	49	35
73	stride_order_med	Med (Oral)	35302	44730	RXCUI35302	Sirolimus (Oral)	139	35
4	stride_order_proc	Nursing	572454	50466	NUR4036	WOUND TREATMENT	49	35
4	stride_order_proc	Nursing	473080	61991	NUR1103	ASSESS PATIENTS ACTIVITY LEVEL	36	35
25	stride_order_proc	Precaution	3.50E+10	51471	PRE1	ASSAULT PRECAUTIONS	44	35
84	stride_order_med	Med (Intramuscular)	204468	46384	MED204468	Neisseria Meningitidis Serogroup A Capsular Polysaccharide Diphtheria Toxoid Protein Conjugate Vaccine-Neisseria Meningitidis Serogroup C Capsular Polysaccharide Diphtheria Toxoid Protein Conjugate Vaccine-Neisseria Meningitidis Serogroup W-135 Capsular Po (...)	40	35
81	stride_order_med	Med (G Tube)	17128	45110	RXCUI17128	Lansoprazole (G Tube)	62	35
73	stride_order_med	Med (Oral)	9000	46500	RXCUI9000	Pyridostigmine (Oral)	82	34
73	stride_order_med	Med (Oral)	4719	44387	RXCUI4719	Gemfibrozil (Oral)	58	34
72	stride_order_med	Med (Intravenous)	2191	44637	RXCUI2191	Ceftazidime (Intravenous)	98	34
72	stride_order_med	Med (Intravenous)	56443	44702	RXCUI56443	Sodium Acetate (Intravenous)	69	34
73	stride_order_med	Med (Oral)	3247	44759	RXCUI3247	Desipramine (Oral)	89	34
88	stride_order_med	Med (Both Eyes)	2062	46433	RXCUI2062	Carboxymethylcellulose (Both Eyes)	55	34
73	stride_order_med	Med (Oral)	6676	46347	RXCUI6676	Meclizine (Oral)	52	34
4	stride_order_proc	Nursing	472902	48836	NUR1023	TEMPERATURE (CELCIUS)	35	34
39	stride_order_proc	Outpatient Referral	624845	50067	REF93	REFERRAL TO OTHER	38	34
27	stride_order_proc	Neurology	624794	50406	NEUR6	EMG AND NERVE CONDUCT STUDIES	39	34
4	stride_order_proc	Nursing	876752	62257	NUR30028	PRE-PROCEDURE INSTRUCTIONS	35	34
4	stride_order_proc	Nursing	489510	45970	NUR1737	TEMP PROBE FOLEY RC	34	33
8	stride_order_proc	Imaging	474403	46099	IMGNGHIDA	NUC HIDA SCAN	44	33
8	stride_order_proc	Imaging	474331	48755	IMGUSIN	US INTRAOPERATIVE	38	33
15	stride_order_proc	Microbiology	471554	48951	LABBLCA	AFB CULTURE, BLOOD	42	33
73	stride_order_med	Med (Oral)	4083	46503	RXCUI4083	Estradiol (Oral)	41	33
8	stride_order_proc	Imaging	519242	46325	IMGUSHEP	US HEPATOMA SURVEY	35	33
73	stride_order_med	Med (Oral)	21212	46561	RXCUI21212	Clarithromycin (Oral)	63	33
72	stride_order_med	Med (Intravenous)	5650	47010	RXCUI5650	Idarubicin (Intravenous)	47	33
6	stride_order_proc	Lab	473391	50272	LABTBLYM	T SUBSETS AND B LYMPHOCYTES, BLOOD	38	33
35	stride_order_proc	SLP	644239	50518	SLP8	SLP PASSY MUIR VALVE ONGOING	40	33
9	stride_order_proc	Diet	877796	62097	DIET136	DIET GRAFT VERSUS HOST DISEASE, LOW MICROBIAL	226	33
8	stride_order_proc	Imaging	668520	49033	IMGDXHIP2PRT	HIP 2 VIEWS RIGHT AND PELVIS	38	33
6	stride_order_proc	Lab	471566	49992	LABUALB	ALBUMIN WITH CREATININE, URINE (RANDOM)	52	32
73	stride_order_med	Med (Oral)	8132	46403	MED8132	Hydrochlorothiazide-Triamterene (Oral)	38	32
83	stride_order_med	Med (Transdermal)	4083	44397	RXCUI4083	Estradiol (Transdermal)	48	32
72	stride_order_med	Med (Intravenous)	44	44630	RXCUI44	Mesna (Intravenous)	72	32
71	stride_order_med	Med (Topical)	6135	46463	RXCUI6135	Ketoconazole (Topical)	51	32
72	stride_order_med	Med (Intravenous)	40048	44587	RXCUI40048	Carboplatin (Intravenous)	47	32
73	stride_order_med	Med (Oral)	6901	44744	RXCUI6901	Methylphenidate (Oral)	61	32
4	stride_order_proc	Nursing	624800	46081	NUR4095	NO IM INJECTIONS	35	32
73	stride_order_med	Med (Oral)	119565	46446	RXCUI119565	Tolterodine (Oral)	46	32
73	stride_order_med	Med (Oral)	8754	46483	RXCUI8754	Propafenone (Oral)	52	32
73	stride_order_med	Med (Oral)	6835	46637	RXCUI6835	Methimazole (Oral)	73	32
73	stride_order_med	Med (Oral)	5781	46906	RXCUI5781	Indomethacin (Oral)	78	32
73	stride_order_med	Med (Oral)	19831	47049	RXCUI19831	Budesonide (Oral)	64	32
6	stride_order_proc	Lab	471575	49026	LABALKP	ALKALINE PHOSPHATASE TOTAL SERUM/PLASMA	32	32
71	stride_order_med	Med (Topical)	2358	50111	RXCUI2358	Chlorhexidine (Topical)	34	32
3	stride_order_proc	Point of Care Testing	591302	50503	POC23	POC ISTAT, VENOUS BLOOD GASES (G3+)	36	32
8	stride_order_proc	Imaging	473987	50911	IMGDXWR2LT	XR WRIST 2V LT	51	32
7	stride_order_proc	Respiratory Care	473084	50297	RT81	RESP - PEAK EXPIRATORY FLOW	54	32
73	stride_order_med	Med (Oral)	83818	44331	RXCUI83818	Irbesartan (Oral)	45	31
73	stride_order_med	Med (Oral)	298869	46370	RXCUI298869	Eplerenone (Oral)	83	31
4	stride_order_proc	Nursing	489299	48876	NUR1525	MEDIPORT CARE	52	31
8	stride_order_proc	Imaging	473864	49073	IMGCTHR	CT CHEST HIGH RESOLUTION	35	31
6	stride_order_proc	Lab	497514	49092	LABTOBPRL	TOBRAMYCIN TROUGH LEVEL	114	31
26	stride_order_proc	PFT	471493	51681	PFT52	PULMONARY SIX MINUTE WALK STUDY	43	31
72	stride_order_med	Med (Intravenous)	2555	44015	RXCUI2555	Cisplatin (Intravenous)	62	31
72	stride_order_med	Med (Intravenous)	71535	44578	RXCUI71535	Vecuronium (Intravenous)	45	31
80	stride_order_med	Med (Feeding Tube)	8640	44805	RXCUI8640	Prednisone (Feeding Tube)	99	31
73	stride_order_med	Med (Oral)	10572	44816	RXCUI10572	Thyroid (Usp) (Oral)	42	31
84	stride_order_med	Med (Intramuscular)	6470	46400	RXCUI6470	Lorazepam (Intramuscular)	38	31
73	stride_order_med	Med (Oral)	2447	46810	RXCUI2447	Cholestyramine Resin (Oral)	69	31
6	stride_order_proc	Lab	472610	49844	LABIGA	IGA, SERUM	35	31
8	stride_order_proc	Imaging	473831	49922	IMGCT3AR	CT ANGIO ABDOMEN RUNOFF	39	31
34	stride_order_proc	Consult	506979	50256	CON366	NSG REFERRAL TO FINANCIAL REP	34	31
4	stride_order_proc	Nursing	489073	50859	NUR1299	D/C HOME INSTRUCTIONS	34	31
73	stride_order_med	Med (Oral)	208091	46781	MED208091	Amylases-Endopeptidases-Lipase (Oral)	63	31
80	stride_order_med	Med (Feeding Tube)	51272	45056	RXCUI51272	Quetiapine (Feeding Tube)	50	31
25	stride_order_proc	Precaution	624830	46068	PRE6	HEMORRHAGE PRECAUTIONS	31	30
73	stride_order_med	Med (Oral)	2.58E+04	45239	RXCUI25789	Glimepiride (Oral)	49	30
25	stride_order_proc	Precaution	624831	46165	PRE7	ICH PRECAUTIONS	31	30
72	stride_order_med	Med (Intravenous)	75635	46340	RXCUI75635	Eptifibatide (Intravenous)	44	30
73	stride_order_med	Med (Oral)	4053	46714	RXCUI4053	Erythromycin (Oral)	44	30
73	stride_order_med	Med (Oral)	3361	46884	RXCUI3361	Dicyclomine (Oral)	52	30
73	stride_order_med	Med (Oral)	2403	47076	RXCUI2403	Chlorpromazine (Oral)	56	30
34	stride_order_proc	Consult	589778	49646	CON332	CONSULT TO RHEUMATOLOGY	36	30
4	stride_order_proc	Nursing	472961	50288	NUR1055	SITZ BATH	38	30
6	stride_order_proc	Lab	472045	50504	LABCO2	CO2, SERUM/PLASMA	32	30
34	stride_order_proc	Consult	647350	50749	CON427	CONSULT TO THORACIC SURGERY	37	30
73	stride_order_med	Med (Oral)	11256	44259	RXCUI11256	Vitamin E (Oral)	48	30
6	stride_order_proc	Lab	473425	46069	LABTES	TESTOSTERONE	37	30
72	stride_order_med	Med (Intravenous)	4832	46930	RXCUI4832	Glucagon (Intravenous)	39	30
8	stride_order_proc	Imaging	618897	48569	IMGDXCH1DLT	XR CHEST 1 VIEW DECUB, LEFT	31	29
6	stride_order_proc	Lab	473414	48572	LABTT4	T4, TOTAL	32	29
8	stride_order_proc	Imaging	516671	49548	IMGNBONESCAN	NUC BONE SCAN	44	29
73	stride_order_med	Med (Oral)	6313	46302	RXCUI6313	Leucovorin (Oral)	78	29
79	stride_order_med	Med (Injection)	1815	46620	RXCUI1815	Bupivacaine (Injection)	36	29
73	stride_order_med	Med (Oral)	282446	46545	RXCUI282446	Posaconazole (Oral)	110	29
6	stride_order_proc	Lab	472304	48695	LAB11118R	ELASTASE, STOOL	41	29
39	stride_order_proc	Outpatient Referral	505889	50023	REF52	REFERRAL TO ORTHOPEDICS	31	29
4	stride_order_proc	Nursing	670508	50060	NUR11554	GUIDELINES FOR MD ORDERING 10	39	29
6	stride_order_proc	Lab	472520	51200	LABHBCA	IGM ANTI-HBC	33	29
7	stride_order_proc	Respiratory Care	549814	48713	RT105	RESP - TRACHEOSTOMY WEAN/DECANNULATION PROTOCOL	64	29
6	stride_order_proc	Lab	473188	49687	LABYPTHRP	PTH-RELATED PEPTIDE, PLASMA	38	29
33	stride_order_proc	HIV Lab Non-Restricted	497075	62103	LABSHIV12	RAPID HIV-1/2 ANTIBODY	31	28
4	stride_order_proc	Nursing	611791	48662	NUR4057	CCPD PERITONEAL DIALYSIS	126	28
73	stride_order_med	Med (Oral)	88014	44288	RXCUI88014	Rizatriptan (Oral)	37	28
78	stride_order_med	Med (NG Tube)	161	44373	RXCUI161	Acetaminophen (NG Tube)	30	28
73	stride_order_med	Med (Oral)	52582	46365	RXCUI52582	Mesalamine (Oral)	60	28
6	stride_order_proc	Lab	497508	49299	LABGNTPRL	GENTAMICIN TROUGH LEVEL	107	28
90	stride_order_med	Med (Intrathecal)	6851	44664	RXCUI6851	Methotrexate (Intrathecal)	45	28
72	stride_order_med	Med (Intravenous)	261435	44731	RXCUI261435	Sodium Ferric Gluconate Complex (Intravenous)	53	28
73	stride_order_med	Med (Oral)	8134	44692	RXCUI8134	Phenobarbital (Oral)	88	28
73	stride_order_med	Med (Oral)	4316	46344	RXCUI4316	Felodipine (Oral)	40	28
72	stride_order_med	Med (Intravenous)	6813	47265	RXCUI6813	Methadone (Intravenous)	55	28
4	stride_order_proc	Nursing	489315	51234	NUR1541	NEPHROSTOMY TUBE	43	28
4	stride_order_proc	Nursing	471682	51427	NUR631	IRRIGATE/CLEANSE WOUND	30	28
15	stride_order_proc	Microbiology	473205	50282	LABROPK	ISOSPORA/CYCLOSPORA SCREEN	54	27
73	stride_order_med	Med (Oral)	1998	44801	RXCUI1998	Captopril (Oral)	55	27
85	stride_order_med	Med (Nasal)	18603	46416	RXCUI18603	Azelastine (Nasal)	38	27
73	stride_order_med	Med (Oral)	596205	46708	RXCUI596205	Ramelteon (Oral)	36	27
73	stride_order_med	Med (Oral)	6916	46707	RXCUI6916	Metolazone (Oral)	53	27
73	stride_order_med	Med (Oral)	300195	46865	RXCUI300195	Tenofovir Disoproxil (Oral)	93	27
73	stride_order_med	Med (Oral)	80259	47114	MED80259	Diatrizoate-Sodium (Oral)	32	27
4	stride_order_proc	Nursing	489420	49007	NUR1647	RESTRICT TOTAL PO AND IV FLUIDS	31	27
6	stride_order_proc	Lab	541668	49752	LABACTHO	ADRENOCORTICOTROPIC HORMONE (ACTH)	41	27
7	stride_order_proc	Respiratory Care	872150	62154	RT113	RESP - INDIRECT CALORIMETRY	38	27
