billing_code,price_description,price
92900080,HC LEUPRON ACETATE, 829 
92900090,HC IM OR SUBCU INJECTION DRUG, 193 
62600105,HC IM OR SUBCU INJECTION DRUG, 344 
62600100,HC BOTULINUM TOXIN A PER UNIT, 28 
26632000,HC TRIAMCINOLONE ACET INJ NOS, 52 
40400001,HC IM OR SUBCU INJECTION DRUG, 193 
92000700,HC LEUPROLIDE ACETATE /3.75 MG," 2,190 "
92000705,HC IM OR SUBCU INJECTION DRUG, 193 
32050515,HC TX FX BONE NASAL W/O STABL," 4,914 "
32710455,HC THERAPYPRO//DX IV PUSH SAME, 405 
36099101,HC BRACHY NON-STRANDED  I-125 PER," 9,000 "
36200128,HC MCL FOR IMRT DESIGN&CONSTR," 13,988 "
50470137,HC GDMTOL GTT 1 TO 3 SPEC, 789 
50804673,HC CFPT SEP GEL ELCT EA NA PRP, 103 
50804681,HC CFPT AMP EA NA SEQ, 188 
50804699,HC CFPT MUT ID SEQ EA SEG, 54 
50804707,HC CFPT INTRP AND RPT, 138 
50804715,HC BCFDSX ISOL HP EA NA DNA, 146 
50804723,HC BCFDSX SEP GEL ELCT EA NA, 103 
50804731,HC BCFDSX AMP EA NA SEQ, 188 
50804749,HC BCFDSX MUT ID SEQ EA SEG, 54 
50804756,HC BCFDSX INTRP AND RPT, 138 
62025376,HC DEST LESN CHOROID PHOTOCOAG," 1,545 "
32051510,HC ER RPR LIP UP 1/2 VERTICAL," 1,405 "
37225869,HC CT C-SPINE W/O CONTRAST," 5,262 "
37225877,HC CT T-SPINE W/O CONTRAST," 5,180 "
37225885,HC CT L-SPINE W/O CONTRAST," 5,155 "
41100273,HC PERC SACRAL AUGMT BILAT INJ," 8,294 "
41100743,HC PUNCT C1-C2 W/O INJ," 1,594 "
41151469,HC ERCP W/PLACE STENT," 4,138 "
41898222,HC CATH IVUS L30," 5,800 "
50782671,HC 6959 DOXEPI DOXEPIN TDA, 19 
50782689,HC 6959 DOXEPI QUANT DRUG NES, 17 
50782697,HC 7052 11535R SEP HRT EA NA, 28 
50782705,HC 7052 11536R SEP HRT EA NA, 42 
50782713,HC 7052 11538R SEP HRT EA NA, 37 
50782721,HC 7052 11539R SEP HRT EA NA, 33 
50782739,HC 7052 11540R SEP HRT EA NA, 25 
50793819,HC 6949 H138 SEP GEL ELCT EANA, 8 
50793827,HC 6949 H138 NA PROBE EA, 8 
50793835,HC 6949 H138 AMP EA NA SEQ, 30 
50793843,HC 6949 H138 PATH CONSULT COMP, 8 
50793850,HC 6949 H139 SEP GEL ELCT EANA, 8 
50793868,HC 6949 H139 NA PROBE EA, 8 
50793876,HC 6949 H139 AMP EA NA SEQ, 30 
50793884,HC 6949 H139 PATH CONSULT COMP, 8 
50793892,HC 6949 H117 SEP GEL ELCT EANA, 6 
50793900,HC 6949 H117 NA PROBE EA, 6 
50793918,HC 6949 H117 AMP EA NA SEQ, 27 
50793926,HC 6949 H117 INTERP AND RPT, 6 
52293818,HC 6949 H138 SEP GEL ELCT EANA, 8 
52293826,HC 6949 H138 NA PROBE EA, 8 
52293834,HC 6949 H138 AMP EA NA SEQ, 30 
52293842,HC 6949 H138 PATH CONSULT COMP, 8 
52293859,HC 6949 H139 SEP GEL ELCT EANA, 8 
52293867,HC 6949 H139 NA PROBE EA, 8 
52293875,HC 6949 H139 AMP EA NA SEQ, 30 
52293883,HC 6949 H139 PATH CONSULT COMP, 8 
52293891,HC 6949 H117 SEP GEL ELCT EANA, 8 
52293909,HC 6949 H117 NA PROBE EA, 8 
52293917,HC 6949 H117 AMP EA NA SEQ, 30 
52293925,HC 6949 H117 INTERP AND RPT, 8 
62062252,HC REPROGRAM SHUNT CSF, 233 
62095950,HC EEG SEIZURE FOCUS," 1,102 "
81093817,HC 6949 H138 SEP GEL ELCT EANA, 8 
81093825,HC 6949 H138 NA PROBE EA, 8 
81093833,HC 6949 H138 AMP EA NA SEQ, 30 
81093841,HC 6949 H138 PATH CONSULT COMP, 8 
81093858,HC 6949 H139 SEP GEL ELCT EANA, 8 
81093866,HC 6949 H139 NA PROBE EA, 8 
81093874,HC 6949 H139 AMP EA NA SEQ, 30 
81093882,HC 6949 H139 PATH CONSULT COMP, 8 
81093890,HC 6949 H117 SEP GEL ELCT EANA, 8 
81093908,HC 6949 H117 NA PROBE EA, 8 
81093916,HC 6949 H117 AMP EA NA SEQ, 30 
81093924,HC 6949 H117 INTERP AND RPT, 8 
81393811,HC 6949 H138 SEP GEL ELCT EANA, 8 
81393829,HC 6949 H138 NA PROBE EA, 8 
81393837,HC 6949 H138 AMP EA NA SEQ, 30 
81393845,HC 6949 H138 PATH CONSULT COMP, 8 
81393852,HC 6949 H139 SEP GEL ELCT EANA, 8 
81393860,HC 6949 H139 NA PROBE EA, 8 
81393878,HC 6949 H139 AMP EA NA SEQ, 30 
81393886,HC 6949 H139 PATH CONSULT COMP, 8 
81393894,HC 6949 H117 SEP GEL ELCT EANA, 8 
81393902,HC 6949 H117 NA PROBE EA, 8 
81393910,HC 6949 H117 AMP EA NA SEQ, 30 
32040021,HC ED BURR HOLE W/ DRAIN," 1,152 "
81393928,HC 6949 H117 INTERP AND RPT, 8 
82393810,HC 6949 H138 SEP GEL ELCT EANA, 8 
32051776,HC BIOPSY INTRANASAL," 2,110 "
82393828,HC 6949 H138 NA PROBE EA, 8 
82393836,HC 6949 H138 AMP EA NA SEQ, 30 
82393844,HC 6949 H138 PATH CONSULT COMP, 8 
82393851,HC 6949 H139 SEP GEL ELCT EANA, 8 
62028853,HC PREPARE FECAL MICROBIOTA FOR I, 70 
82393869,HC 6949 H139 NA PROBE EA, 8 
82393877,HC 6949 H139 AMP EA NA SEQ, 30 
32051886,HC INTRO LONG GI TUBE," 1,809 "
82393885,HC 6949 H139 PATH CONSULT COMP, 8 
82393893,HC 6949 H117 SEP GEL ELCT EANA, 8 
62028854,HC SMOKE/TOBACCO ASYMP 3-10, 32 
82393901,HC 6949 H117 NA PROBE EA, 8 
82393919,HC 6949 H117 AMP EA NA SEQ, 30 
82393927,HC 6949 H117 INTERP AND RPT, 8 
84393818,HC 6949 H138 SEP GEL ELCT EANA, 8 
62028855,HC SMOKE/TOBACCO ASYMP >10, 64 
84393826,HC 6949 H138 NA PROBE EA, 8 
84393834,HC 6949 H138 AMP EA NA SEQ, 30 
42005967,HC BIOPSY NEEDLE," 5,057 "
84393842,HC 6949 H138 PATH CONSULT COMP, 8 
84393859,HC 6949 H139 SEP GEL ELCT EANA, 8 
62028856,HC SMOK CESS COUN INTEN >10 MIN, 32 
84393867,HC 6949 H139 NA PROBE EA, 8 
84393875,HC 6949 H139 AMP EA NA SEQ, 30 
84393883,HC 6949 H139 PATH CONSULT COMP, 8 
84393891,HC 6949 H117 SEP GEL ELCT EANA, 8 
62028857,HC EUA PELVIC EXAM," 4,097 "
84393909,HC 6949 H117 NA PROBE EA, 8 
84393917,HC 6949 H117 AMP EA NA SEQ, 30 
81800120,HC VAD SPLY-SORBAVIEWSHLD DRESSING, 27 
84393925,HC 6949 H117 INTERP AND RPT, 8 
30600610,HC PREP/ASSESS FECAL MICROBIOTA, 210 
30600615,HC ENDOSCOP MICRBIOTA INSTILL," 7,825 "
81800130,HC VAD SPLY-DRIVELINE SEC DVC, 42 
30600620,HC ENEMA/ORO-NASL MCRBIOTA INSTILL, 519 
62099906,HC COS: BROWLIFT, 965 
62028858,HC DUPLEX PENILE VESSELS CMPL, 436 
32096353,HC CNTRL NOSEBLEED ANT CPLX, 410 
42016529,"HC IMAGE GUIDED,CLIP PLACEMENT"," 2,542 "
62028899,HC DEST LESN PENIS SMP EXCISION," 3,993 "
32091557,HC CYSTOURETHROSCOPY SIMPLE," 1,436 "
32001260,HC IRRIG CORPORA CAVER PRIAPRI, 431 
38305983,HC PRP INJECT KIT - LEVEL 22," 3,400 "
40905986,HC PRP INJECT KIT - LEVEL 22," 3,400 "
41100840,HC FLUID ASPIRATN INGUIN DRAIN, 45 
41152640,HC PERC SACRL AUGMT BILAT 2NDL," 8,294 "
41152431,HC DIG SUBTRN ARTERGRPHY PANCR, 480 
40905978,HC PRP INJECT KIT - LEVEL 15," 1,275 "
38305975,HC PRP INJECT KIT - LEVEL 15," 1,275 "
32051630,HC DRAIN ABSC SCROTAL WALL," 3,819 "
38105953,HC CONTRAST FERUMOXSIL 100ML, 98 
38505954,HC CONTRAST FERUMOXSIL 100ML, 98 
41177777,HC REPLACEMENT OF PORT HUB," 5,724 "
41188830,HC PLCMT FID NON-RAD INTRAVASCLR," 3,966 "
94205952,HC CONTRAST FERUMOXSIL 100ML, 98 
95005955,HC CONTRAST FERUMOXSIL 100ML, 98 
62028550,HC PUNCTAL PLUGS TEMPORARY, 140 
26140153,HC CHEMO INFUSION 1 HR," 1,444 "
26140154,HC CHEMO IV INFUSN EA ADDL HR, 641 
50784842,HC 7026 12507R CHMLMNSCNT ASSY, 22 
50784859,HC 7026 12507R IMMUNO ALTY QNT, 20 
50784867,HC 7026 12507R NA PROBE EA, 6 
50784875,HC 7026 12507R AMP TRG EANA SQ, 26 
50784883,HC 7026 12507R LYSIS PRE NAEXT, 20 
50784891,HC 7026 12507R INTRP AND RPT, 6 
50784909,HC 7026 12507R C REACT PROTEIN, 8 
50784917,HC 7026 12507R IMM EA AB INDRT, 55 
50784925,HC 7046 12510R ISL EXT HP EANA, 8 
50784933,HC 7046 12510R AMP MPLX NA 1&2, 69 
50784941,HC 7046 12510R AMP MPLX ADTL, 35 
50784958,HC 7046 12510R MUT ID SQ EA SG, 35 
50784966,HC 7046 12510R SEP ID HRT EANA, 35 
50784974,HC 7046 12510R INTRP AND RPT, 8 
50784982,HC 7046 12512R ISL EXT HP EANA, 13 
50784991,HC 7046 12512R ENZY DIG EA TRT, 13 
50785005,HC 7046 12512R SEP GEL ELCT EA, 13 
50785013,HC 7046 12512R AMP TRG EANA SQ, 55 
50785021,HC 7046 12512R MUT ID SQ EA SG, 55 
50785039,HC 7046 12512R INTRP AND RPT, 13 
50785047,HC 7046 12512R ARR 251-500 PRB," 1,462 "
50785054,HC 7046 12518R ISL EXT HP EANA, 6 
50785062,HC 7046 12518R ENZY DIG EA TRT, 6 
50785071,HC 7046 12518R SEP GEL ELCT EA, 6 
50785088,HC 7046 12518R AMP TRG EANA SQ, 24 
50785096,HC 7046 12518R MUT ID SQ EA SG, 24 
50785104,HC 7046 12518R INTRP AND RPT, 6 
50785112,HC 7046 12520R ISL EXT HP EANA, 8 
50785121,HC 7046 12520R ENZY DIG EA TRT, 8 
50785138,HC 7046 12520R SEP GEL ELCT EA, 8 
50785146,HC 7046 12520R AMP TRG EANA SQ, 32 
50785153,HC 7046 12520R MUT ID SQ EA SG, 32 
50785161,HC 7046 12520R INTRP AND RPT, 8 
30604188,HC H-RHOIDECTOMY W BANDING," 1,447 "
32050926,HC ER INS WIRE/PIN SKELETAL TRACT," 6,497 "
50393909,HC EVPCR ENTEROVIRUS PCR CSF, 504 
50804764,HC BCFDS2 ISOL HP EA NA DNA, 146 
50804772,HC BCFDS2 SEP GEL ELCT EA NA, 103 
50804780,HC BCFDS2 AMP EA NA SEQ, 188 
50804798,HC BCFDS2 MUT ID SEQ EA SEG, 54 
50804806,HC BCFDS2 INTRP AND RPT, 138 
51565372,HC TGWASH TYROGLOBULIN WO FLD, 226 
51565380,HC SSAABY EXT NA SSA ANTIRO AB, 152 
51565398,HC SSBABY EXT NA SSB ANTILA AB, 152 
51565406,HC SMABY EXT NA SM ANTISM AB, 152 
51565414,HC RNPABY EXT NA RNP ANTIRNPAB, 152 
51565422,HC SCLABY EXT NA SCL70 AB, 152 
51565430,HC CENABY EXT NA CNTRMR AB, 152 
51565448,HC JO1ABY EXT NA JO1 ANTIJO1AB, 152 
51565463,HC TSHFT4 TSH, 380 
52051521,HC RES STRL TECH UNSTND SLD PB, 12 
55092431,HC AETEST SUSC MTHD AGAR DIL, 122 
55092449,HC MOLDE SUSC MTHD AGAR DIL, 122 
55092456,HC MOLDB SUSC MTHD MIC PERPLT, 254 
55092464,HC BLAPCR BLAZ CULT APT EA ORG, 578 
92900100,HC H PAPILLOMA VACC 3 DOSE IM, 184 
41199999,HC DRAKE JUGULAR STENT STUDY PX, 550 
42016451,HC ORBIT BIOPSY CT GUIDED," 1,364 "
42016436,HC BX THYROID NEEDLE PERC, 974 
42016469,HC CT GUIDED BX TISSUE NECK/THOR," 3,159 "
50804814,HC RES NCCF CFTR GRANT ONLY, 667 
35700351,HC OT INFRARED THERAPY, 115 
35700352,HC PT INFRARED THERAPY, 115 
50672955,HC FUS GENE REARRANGEMENT," 1,383 "
50672963,HC CCND1 GENE REARRANGEMENT," 1,383 "
50672971,HC MYC GEME AMPLIFICATION," 1,383 "
41100004,HC SYMPLICITY DENERVATION," 17,039 "
37105080,"HC FLORBETAPIR F18 INJ, AMYVID, NO CHARGE", 1.0 
37010214,"HC P32 SODIUM PHOSPH TX, ADDL MCI", 816 
62099903,HC COS: BLEPHAROPLSTY LOWER, 993 
62099904,HC COS: BLEPHAROPLSTY UPPER, 951 
62099905,HC COS: BLEPHAROPLSTY UPPER/LOWER," 1,022 "
62099907,HC COS: PTOSIS REPAIR-UNILAT, 625 
62099908,HC COS: PTOSIS REPAIR-BILAT, 951 
62099910,HC COS: CANTHOPLASTY, 625 
62099915,HC COS: FEMTOSECOND," 1,210 "
62099916,HC COS: SPECIALITY IOL-PREMIUM TORIC, 345 
62099917,HC COS: SPECIALITY IOL-PREMIUM CRYSTALENS, 800 
62099920,HC COS: EYE ELECTIVE INJECTION PROCEDURE, 50 
62099921,HC COS: BOTOX PER UNIT, 10 
62099922,HC COS: XEOMIN PER UNIT, 10 
62099923,HC COS: DYSPORT PER UNIT, 15 
62099924,HC COS: FILLER  RESTYLANE 0.5ML, 150 
62099925,HC COS: FILLER  RESTYLANE 1.0ML, 240 
62099926,HC COS: FILLER  RESTYLANE 2.0ML, 430 
62099927,HC COS: FILLER  PERLANE 1.0ML, 265 
62099928,HC COS: FILLER  PERLANE 2.0ML, 477 
62099929,HC COS: FILLER  BELOTERO (MERZ) 1.0ML, 170 
62099930,HC COS: FILLER  RADIESSE 0.8CC, 199 
62099931,HC COS: FILLER  RADIESSE 1.5CC, 295 
62099932,HC COS: FILLER  JUVADERM ULTRA XC, 275 
62099933,HC COS: FILLER  JUVADERM ULTRAPLUS XC, 650 
50785179,HC 6956 12445R ISL EXT HP EANA, 166 
50785187,HC 6956 12470R STN I&R GRP2 TS, 144 
50785195,HC 6956 12494R C&R SLD PREPREP, 181 
50785203,HC 6956 12496R C&R SLIDE PREP, 181 
50785211,HC 6956 12498R CNSLT COMP RVW, 181 
50785229,HC 6956 12503R K 24HR FCS UNLS, 34 
50785237,HC 6956 12505R SODIUM 24HR FCS, 34 
42080200,HC ABLATION PROBE L41," 12,750 "
40105759,HC BIOPSY HANDPIECE LVL17," 1,615 "
40105768,HC NEEDLE INTRO LVL17," 1,615 "
40105777,HC BREAST MARKER LVL16," 1,445 "
40105786,HC BREAST NEEDLE, 900 
40105795,HC BREAST MARKER LVL12, 808 
40105804,HC BIOPSY GRID LVL 7, 383 
40105813,HC BREAST WIRE LVL7, 383 
40105822,HC BREAST MARKER, 85 
32093000,HC ECHO 2D W/W/O M-MO LTD," 2,853 "
32093002,HC US MEASURE POST VOID, 140 
32093004,HC US GUIDED VASCULAR ACCES," 1,813 "
32093008,HC US GUIDED PERICARDIO, 498 
32093010,HC US EXT NON VAS LIMITED, 952 
32093012,HC US BREAST(S) UNI OR BI, 948 
32093014,"HC US INFANT HIPS, LIMITED"," 1,173 "
32093016,HC US GUIDANCE NEEDLE PLCMNT," 1,896 "
32093018,HC US SOFT TISSUE HEAD/NECK," 1,554 "
32093020,HC US CHEST," 1,529 "
32093022,HC US PREG LTD," 1,257 "
32093024,HC US PELVIS NON-OB LTD," 1,237 "
32093026,HC US ABDOMEN LTD," 1,584 "
32093028,HC US RETROPER LTD," 1,321 "
32093030,HC DUPX VEIN EXT UNI/LMTD," 2,072 "
32093031,HC CHEST 1 VIEW, 593 
40105831,HC SUCTION CANNISTER LVL2, 85 
41100170,HC TRANSFUSION BLOOD," 3,300 "
62028575,HC PROLONG SERV B/A PT CARE 1ST, 216 
62028576,HC PROLONG SERV B/A PT CARE, 105 
62028577,HC MED TEAM CONF 30 MIN NON MD, 123 
62028579,HC PREVENT MED NEW <1 YR, 131 
62028580,HC PREVENT MED NEW 1-4 YRS, 136 
62028581,HC PREVENT MED NEW 5-11 YRS, 142 
62028582,HC PREVENT MED NEW 12-17 YRS, 160 
62028583,HC PREVENT MED NEW 18-39 YRS, 156 
62028584,HC PREVENT MED NEW 40-64 YRS, 181 
62028585,HC PREVENT MED NEW > 65 YRS, 196 
62028586,HC PREVENT MED ESTAB <1 YR, 116 
62028587,HC PREVENT MED ESTAB 1-4 YRS, 124 
62028588,HC PREVENT MED ESTAB 5-11 YRS, 123 
62028589,HC PREVENT MED ESTAB 12-17 YRS, 134 
62028590,HC PREVENT MED ESTAB 18-39 YRS, 137 
62028591,HC PREVENT MED ESTAB 40-64 YRS, 147 
62028593,HC ADJUST GASTRIC BAND," 1,641 "
62028596,HC AMNTIC MEM SURG RECON PER PX," 1,739 "
62028597,HC XEOMIN INJ TYPE A PER UNIT, 28 
62028598,HC CLINDAMYCIN INTRAOCULAR 1MG, 170 
62023726,HC OSTEOPATH MANIP 3-4 BDY REG, 90 
62010038,HC DRAINAGE OF PILONIDAL CYST, 579 
62010061,HC INC&REMOVE FB SUBQ, 714 
62010103,HC DEBRIDE INFECTED SKIN ADD-ON, 85 
62010541,HC RMVL SWEAT GLAND LESION, 952 
62010830,HC DRAIN BLOOD FROM UNDER NAIL, 100 
62010848,HC RMVL OF NAIL BED, 429 
62011036,HC REPAIR SUPERFIC 7.6-12.5CM, 683 
62011044,HC REPAIR SUPERFIC 12.6-20CM, 662 
62011051,HC REPAIR SUPERFIC 20.1-30CM, 799 
62011093,HC REPAIR SUPERFIC 5.1-7.5CM, 662 
62011101,HC REPAIR SUPERFIC 7.6-12.5CM, 812 
62011531,HC SKIN PINCH GRAFT 1/M 2CM, 474 
62011705,HC ABRASION-TOTAL FACE," 2,256 "
62011713,HC ABRASION-SEGMENTAL FACE," 1,056 "
62011721,HC ABRASION-REGION NOT FACE," 1,338 "
62011739,HC ABRASION-SUPERF ANY SITE, 535 
62011747,HC ABRASION LESION SINGLE, 633 
62011754,HC ABRZ LESIONS EA ADDL 4 OR LESS, 170 
62011788,HC CHEMICAL PEEL NONFACIAL, 291 
62012067,HC DESTR MALIG > 4.0 LESIONS, 535 
62012117,HC DESTR MALIG LESIONS 3.1-4.0CM, 535 
62012166,HC DESTR MALIG LESIONS 2.1-3.0CM, 535 
62012265,HC SKIN PEEL THERAPY, 145 
32003210,HC ADMIN HEPATITIS B VACC, 242 
62012299,HC INJECT FOR BREAST X-RAY, 663 
62012364,HC PLACE NEEDLE WIRE BREAST, 625 
32011110,"HC EXPLORE, WOUND, NECK"," 1,406 "
62012372,HC PLACE NDLE WIRE BREST EA ADDL, 278 
62012497,HC INJECT SINUS TRACT FOR X-RAY, 647 
32011115,"HC EXPLORE, WOUND, CHEST"," 6,378 "
62012620,HC US BONE STIMULATION, 127 
62012711,HC PREPARE SURG OBTURAT PROSTH," 3,020 "
32011120,"HC EXPLORE, WOUND, ABD/FLANK/BACK"," 6,378 "
62012729,HC PREPARE ORBITAL PROSTH," 6,575 "
62012737,HC PREPARE INTERIM OBTUR PROSTH," 3,318 "
32050055,HC DBRDMT W/RMVL FM FX&/DISLC SKN&SUBQ TISS," 1,422 "
62012745,HC PREPARE DEFIN OBTUR PROSTH," 3,779 "
62012752,HC PREPARE MANDIB RESECT PROSTH," 3,506 "
32050060,HC EXC B9 LES MRGN XCP SK TG S/N/H/F/G 0.5 CM/<," 2,463 "
62012778,HC PREPARE PALATAL LIFT PROSTH," 3,270 "
62012786,HC PREPARE SPEECH AID PROSTH," 3,711 "
32050075,HC DESTRUCT LESION ANY METH 1ST, 593 
62012794,HC PREPARE ORAL SURG SPLINT," 1,637 "
62012802,HC PREPARE AURICULAR PROSTH," 3,556 "
32052020,HC SPLINT SUPPLY, 50 
62012810,HC PREPARE NASAL PROSTH," 3,563 "
62012976,HC TREAT OF NOSE FRACT, 842 
32052025,HC LACERATION TRAY, 213 
62028565,HC TREAT NASAL SEPTAL FRACT, 987 
62013016,HC TREAT CHEEK BONE FRACT," 1,032 "
32096155,HC REPAIR EYELID WOUND," 4,022 "
62013057,HC TREAT EYE SOCKET FRACT, 723 
62028566,HC TREAT MOUTH ROOF FRACT," 1,746 "
32096215,HC ASP BLADDER;INSRT S/P CATH," 3,952 "
62028567,HC TREAT CRANIOFACIAL FRACT," 1,101 "
62013073,HC TREAT MANDIB FRACT W/O MANIP," 2,330 "
32096245,HC RETROBULBAR NJX MED SPX," 2,879 "
62013123,HC RESET DISLOCATED JAW 1ST/SUBS, 513 
62013131,HC RESET DISL JAW 1ST/SUBS COMPL," 1,637 "
32096375,HC DILAT LACRIMAL PUNCTUM +-IRRG," 1,840 "
62013222,HC TREAT STERNUM FRACT, 146 
62013230,HC BIOPSY SFT TISS BACK/FLANK, 802 
62013255,HC TREAT SPINE PROCESS FRACT, 340 
62013263,HC TREAT SPINE FRACT CAST/BRACE, 494 
62013305,HC I&D INFECT SHOULDER BURSA," 1,250 "
62013347,HC REMOVE SHOULDER FB, 802 
62013362,HC TREAT CLAVICLE FRACT, 615 
62013370,HC TREAT CLAVICLE DISLOC, 494 
40105833,HC ELECTRODE CARBON EKG, 300 
62024104,HC TREAT SHOULDER DISLOC, 624 
62013511,HC EXC ARM/ELBOW LES SC < 3 CM," 1,649 "
40105845,HC BREAST BINDER, 148 
62013529,HC RMVL OF ARM FB, 429 
62013594,HC TREAT HUMERAL CONDYL FRACT, 468 
40105961,HC BIOPSY SITE IDENTIFIER," 1,275 "
62028568,HC TREAT MONTEGGIA FRACT," 1,090 "
62013628,HC TREAT NURSEMAIDS ELBOW DISL, 363 
91600744,HC MINOR PROCEDURE 1 HR 15 MIN," 2,917 "
62013651,HC TREAT ULNAR PROX END FRACT, 612 
62013685,HC TREAT FRACT OF RADIAL SHFT, 381 
62013735,HC TREAT FRACT RADIUS & ULNA, 552 
62013784,HC TREAT CARPAL B1 FRACT EA, 639 
62028569,HC TREAT WRIST LUNATE DISLOC, 717 
62024120,HC TREAT MCP FRACT1 B1, 375 
94325982,HC CT L-SPINE W&W/O CONTRAST," 5,879 "
62013875,HC TREAT CARP/MCP DISLOC EA, 351 
62024138,HC TREAT FINGER PROX/MID FRAC EA, 382 
62013925,HC TREAT FINGER MCP FRACT EA, 291 
62013941,HC TREAT PHALAN FINGER FRACT EA, 334 
62013990,HC EXC HIP/PELVIS LES SC < 3 CM," 1,052 "
62014063,HC TREAT FEM FX PROX END NECK, 291 
62028570,HC TREAT HIP DISLOC NO ANES, 930 
62028571,HC CLTX TX FEM FX PROX HEAD, 291 
62014089,HC EXC THIGH/KNEE LES SC < 3 CM," 1,162 "
62014113,HC TREAT OF FEM FRAC W/O MANIP, 741 
62014121,HC TREAT OF FEM FRACT SUPRACON," 1,122 "
62014139,HC TREAT OF FEM DISTAL END FRACT, 411 
62014147,HC TREAT THIGH FX GROWTH PLATE, 442 
62014196,HC TREAT KNEECAP DISLOC, 219 
62014410,HC CLTX MEDIAL ANKLE FX, 291 
62014451,HC TREAT OF ANKLE FRACT, 709 
62014477,HC TREAT LOWER LEG FRACT, 291 
62014493,HC TREAT LOWER LEG DISLOC, 291 
62028572,HC TREAT ANKLE DISLOC NO ANES, 614 
62014501,HC DRAINAGE OF BURSA OF FOOT, 731 
62014600,HC EXC FOOT/TOE TUM SC < 1.5 CM, 979 
62015490,HC TREAT OF TOE FRACT, 219 
62015508,HC TREAT SESAMOID BONE FRACT, 219 
62015516,HC TREAT FOOT DISLOC OTH TARSAL, 291 
62015524,HC TREAT FOOT DISLOC TALOTARS JNT, 291 
62015532,HC TREAT FOOT DISLOC TMT, 291 
62015573,HC TREAT TOE DISLOC NO ANES, 291 
62016167,HC DRAINAGE OF NOSE LESION, 604 
62016225,HC NASAL SINUS THERAPY, 723 
62016308,HC CONTROL OF NOSEBLEED ANTER, 453 
62016324,HC REPEAT CONTROL OF NOSEBLEED, 903 
62016332,HC IRRIGATION MAXILLARY SINUS, 302 
62016381,HC NASAL/SINUS ENDOSCOPY DX," 1,263 "
62024203,HC DIAGN INDIR LARYNGOSCOPY, 288 
62016423,HC INDIR LARYNGOSCOPY W BIOPSY, 620 
62016431,HC REMOVE FB LARYNX INDIRECT, 674 
62016449,HC RMVL OF LARYNX LESION, 924 
62016456,HC LARYNGOSCOPY FOR ASPIRATION, 819 
62016464,HC DX LARYNGOSCOPY EXCL NB," 1,203 "
62016514,HC RMVL OF LARYNX LESION," 2,544 "
62016530,HC PUNCTURE/CLEAR WINDPIPE, 298 
62024252,HC PLACE NEEDLE IN VEIN, 129 
62025267,HC ENDOVENOUS LASER 1ST VEIN," 5,213 "
62025275,HC ENDOVENOUS LASER VEIN ADDON," 1,390 "
62024294,HC WITHDRAWAL OF ARTERIAL BLOOD, 123 
62016944,HC RMVL FB MOUTH SIMPLE, 135 
62016951,HC RMVL FB MOUTH COMPLEX, 723 
62017041,HC INTRAORAL I&D MOUTH LESION, 453 
62017090,HC EXTRAORAL I&D MOUTH LESION, 745 
62017579,HC REMOVE PHARYNX FB, 606 
62017702,HC DRAINAGE OF RECTAL ABSCESS, 754 
62017777,HC PROCTSIGM-SCOPY FB," 1,415 "
62017785,HC PROCTSIGM-SCOPY RMVL 1 CAUT," 1,611 "
62017793,HC PROCTSIGM-SCOPY RMVL 1 SNARE," 1,611 "
62017801,HC PROCTSIGM-SCOPY RMVL MULT," 1,611 "
62017827,HC PROCTSIGM-SCOPY ABLATE," 1,482 "
62017900,HC TREAT OF RECTAL PROLAPSE, 291 
62024377,HC REMOVE RECTAL OBSTRUCTION, 802 
62018064,HC RMVL OF HEMORRHOID CLOT," 4,260 "
62018072,HC INJECT INTO HEMORRHOID(S), 539 
62018114,HC ANOSCOPY REMOVE FOR BODY, 604 
62018130,HC ANOSCOPY SNARE, 556 
62018155,HC ANOSCOPY CONTROL BLEEDING, 604 
32001030,HC MEDICAL CRITICAL CARE W PROC," 11,679 "
62018171,HC RMVL OF SUTURE FROM ANUS, 662 
62018213,HC LASER SURGERY ANAL LESIONS," 4,202 "
62018221,HC EXCISION OF ANAL LESION(S)," 3,152 "
62018296,HC TREAT OF ANAL FISSURE 1ST, 586 
32051240,HC APPLIC SHORT LEG-STCHSCT, 702 
62018304,HC TREAT OF ANAL FISSURE SUBSQ, 539 
62018312,HC LIGAT INT HEM GRP 1 PX, 717 
32096355,HC PROBE NASOLACRIMAL DUX +-IRRG," 2,879 "
62018320,HC LIGAT INT HEM GRPS MULT PX, 740 
62025283,HC INSTLL RX AGNT INTO RNAL TUB, 215 
62018916,HC LASER SURG PENIS LESION(S)," 1,298 "
62018999,HC TREAT OF PENIS LESION, 189 
62019047,HC PREPUTIAL STRETCHING, 309 
62019112,HC LIGATION OF SPERM DUCT, 899 
40105876,HC BREAST BIOPSY MARKER, 680 
62019229,HC DRAINAGE OF PELVIC FLUID, 181 
62019294,HC TREAT VAGINAL BLEEDING, 307 
42016535,"HC BIOPSY KIT, ACKERMAN"," 3,638 "
62019377,HC CAUTERIZATION OF CERVIX," 6,635 "
62019393,HC LASER SURGERY OF CERVIX," 7,521 "
42016675,HC DRAINAGE CATHETER, 650 
62019401,HC CONIZATION OF CERVIX," 3,003 "
62019435,HC D&C OF CERVICAL STUMP, 223 
42017046,HC CT  BIOPSY NEEDLE, 556 
62019476,HC ARTIFICIAL INSEMINATION, 995 
62019492,HC SPERM WASHING, 338 
