proc_code	base_name
LABYEBPCR	YEBP3
LABYRISPM	YRISP1
LABYRISPM	YRISP3
10355R	10474R
10355R	10475R
LAB11190R	11191R
LAB11190R	11192R
LAB11238R	11239R
LAB11608R	11765R
LAB11608R	11766R
LABYUALA	12000R
LAB12017R	12027R
LAB12017R	12028R
LAB12017R	12029R
LAB12017R	12030R
LAB12017R	12031R
LABYMYCRB	12197R
LAB12206R	12207R
LAB12371R	12372R
LAB12585R	12594R
LABFPARVO	12835R
LABYSTONE	2NDCONST
10375R	9485R
LABALPHA2	A2A
LABACHOO	ACHINT
LABADVQL	ADOV
210993284	AFIBTADTIT
LABAG	ALBGLOB
LABACHOO	ALD
LABYUALDO	ALDOSTRURN
LABACHOO	ALTER
LABYUARSR	ARSENICURN
LABAS4I	AS
LABACHOO	ASPERG
LABFUNDAP	ASPR
LABFCD34	BCD34V
LABBCLON	BCMT
LABBCLON	BDIR
LABBCLON	BDIS
LABBCLON	BDX
LABCRDABG	BEC
LABACHOO	BERM
LABYFCHYL	BILIRUBIN
LABFUNDAP	BLAS
LABBCLON	BMET
LABBCLON	BPRM
LABBCLON	BRES
PATH18	C2526N
PATH18	C257N
PATH18	C264AB
PATH18	C264PC
PATH18	C3026N
PATH18	C307N
PATH18	C326NA
PATH18	C3426N
PATH18	C3426P
PATH18	C3426T
PATH18	C347NA
PATH18	C347NP
PATH18	C347NT
PATH18	C37NA
PATH18	C3P4PA
PATH18	C3P4PP
PATH18	C3P7NP
PATH18	C3P8PN
PATH18	C3P8PP
PATH18	C4N7AB
PATH18	C4N7PC
PATH18	C5226N
PATH18	C527N
LABACHOO	CAT
LABCDIFF	CCMT
PATH18	CD26NP
PATH18	CD3AB
PATH18	CD3PC
LABFCD34	CD45PV
LABYFCHYL	CHOL
LABACHOO	CLA
LABACHOO	COCK
LABCRDABG	CRDALG
INACTIVE 7	CULT
LABAID	CULT
LABLEGDD	CULT
LABD816V	D816MD
LABYIMIPR	DESIP
LABTBP69	DI
LABTBP70	DI
LABTBP73	DI
LABTBP74	DI
LABACHOO	DOCK
LABACHOO	DOG
LABACHOO	DUST
LABFDIFF	EOSFLD
LABYERYTH	ERYTH
LABFBCLO	FBCMT
LABFBCLO	FBDIR
LABFBCLO	FBDIS
LABFBCLO	FBDX
LABFBCLO	FBFLD
LABFBCLO	FBMET
LABFBCLO	FBPRM
LABFBCLO	FBRES
210993282	FSTVTTQRSM
210993282	FSTVTTZNRT
LABYFCHYL	HGB
LABHGBFQ	HGBF
LABFUNDAP	HISTM
LABFUNDAP	HISTY
PATH18	HNS
PATH18	HSRATIO
210993281	ICDBRADYDP
210993281	ICDBRAMSRT
210993288	ICDBRAVDLS
210993281	ICDBRAVMAX
210993281	ICDBRMAXRT
210993281	ICDBRMDACR
210993281	ICDBRMDDCR
210993284	ICDDTATRFL
LABACHOO	IGET
LABYIGF1	IGF
LABYIMIPR	IMI
LABYIMIPR	IMIDESI
LABYINSFT	INS
LABREF6	LAB6
LABYLDISO	LDH
LABYLDISO	LDH1
LABYLDISO	LDH2
LABYLDISO	LDH3
LABYLDISO	LDH4
LABLKMAB	LKMAB
210993289	LVBRSENA
210993289	LVBRSENR
ECH16	LVEF
ECH42	LVEF
ECH55A	LVEF
210993281	LVTHRAMP
210993281	LVTHRDUR
PATH18	LYM
PATH18	LYMAB
LABMAGATH	MAGAB
LAB11049R	NEURSP
LABACHOO	OAK
LABACHOO	OLIVE
LABUOROT	OROTU
CRP398	PDF
IMG12AH	PDF
VSC07	PDF
LABCBCS	PLYM
210993281	PMDEVMFR
210993281	PMDEVMODEL
210993281	PMDEVSERNM
210993281	PMDEVTYPE
210993281	PMRVLDBIPO
210993281	PMRVLDUNIM
210993279	PMTLPCPACV
LABTBP84	PRO
LABTBP85	PRO
PATH18	PTH18R
210993281	RATHRAMP
210993281	RATHRDUR
210993288	RATHRSENMP
210993288	RATHRSPOL
LABREF6	RESUL6
LABRAAS	RHFT
LABRMPCR	RMMPV
LABRMPCR	RMRSV
INACTIVE 7	RPT
LABAID	RPT
LABLEGDD	RPT
LABRMPCR	RSMPDI
LABRMPCR	RSMPMT
LABRMPCR	RSMPSP
210993282	RVBRSENP
210993288	RVTHRAMP
210993288	RVTHRDUR
LABACHOO	RYE
LABACHOO	SAGE
INACTIVE 7	SDES
LABAID	SDES
LABLEGDD	SDES
LABTBP84	SI
LABTBP85	SI
210993289	SLWVTTAZNS
LABADVQL	SOURC3
LABTBP39	SPEXP
LABREF6	SPTY6
INACTIVE 7	SREQ
LABAID	SREQ
LABLEGDD	SREQ
LABREF6	TEST6
LABYFCHYL	TGL
LABACHOO	TIMO
LABTOXIG	TOXO
LABFECHO	TYPE11
LABFECHO	TYPE30
LABFECHO	TYPE4
LABFECHO	TYPE7
LABFECHO	TYPE9
LABTBP75	UBT
LABTBP76	UBT
LABTBP75	UNT
LABTBP76	UNT
LABTBP31	VL
LABTBP32	VL
LABYUALDO	VOLUMEURN
LABYUARSR	VOLUMEURN
LABYUCITR	VOLUMEURN
LABYUOXAL	VOLUMEURN
PATH18	WBC
LABACHOO	WEST
LABTBP57	XMR
LABTBP60	XMR
LABTBP62	XMR
LABTBP63	XMR
LABYC5REF	YC5RE1
LABYUCITR	YCITRU
LABYFCHYL	YFCHY1
LABYFCHYL	YFCHY6
LABYFELBA	YFELB1
LABYFCL	YFLSC1
LABYINSFT	YINSF1
LABYLDISO	YLDIS2
LABYLDISO	YLDIS3
LABYLDISO	YLDIS8
LABLEVETL	YLEVT1
LABYMYCRB	YMYCSC
LABYUOXAL	YOXALU
LAB12503R	YSTK1
LAB12503R	YSTK2
LAB12505R	YSTNA1
LAB12505R	YSTNA2
LAB12505R	YSTNA3
LAB12505R	YSTNA4
LABYTRYPS	YTRYP1
LABYUALDO	YUALD2
LABYUCITR	YUCICN
LABYUCITR	YUCIUT
LABYUOXAL	YUOXCO
LABYUOXAL	YUOXUT
LABYZINCS	ZINC
10195R	10049R
10210R	10049R
LAB11373R	11374R
LAB11435R	11499R
LAB11615R	11774R
LAB11991R	11992R
LAB11991R	11993R
LAB11991R	11995R
LAB11991R	11996R
LAB11991R	11998R
LAB11991R	11999R
LAB12447R	12448R
LAB12447R	12449R
LAB12447R	12450R
LAB12447R	12451R
LAB12447R	12452R
LAB12447R	12453R
LAB12447R	12454R
LAB12447R	12455R
LAB12447R	12456R
LAB12447R	12457R
LAB12447R	12458R
LAB12447R	12459R
LAB12447R	12460R
LAB12447R	12461R
LAB12447R	12462R
LAB12447R	12463R
LAB12447R	12464R
LAB12447R	12465R
LAB12447R	12466R
LAB12447R	12467R
LAB12447R	12468R
LAB12447R	12469R
LAB12645R	12644R
LAB12651R	12650R
LAB13000R	12683R
LAB13000R	12684R
LAB13000R	12685R
LAB13000R	12686R
LAB13000R	12687R
LAB13000R	12688R
LAB12723R	12722R
LAB12774R	12775R
LAB12790R	12789R
LAB12790R	12805R
10295R	9084R
10295R	9091R
10295R	9093R
10300R	9105R
10300R	9112R
10300R	9114R
10305R	9131R
10310R	9161R
10315R	9196R
10315R	9207R
10350R	9341R
10360R	9384R
10360R	9391R
10360R	9404R
10295R	9597R
10300R	9602R
10360R	9624R
10360R	9625R
LAB12399R	ACRMOD
LABADVQT	ADPCR1
210993289	AFIBTADTIT
210993289	ALERT
LABMALL1	ALL1
LAB11139R	ALLO
LABMALL1	ALLR1
LABTTRMET	AMYLDO
LAB11072R	APOA1
LABHMET	ARSENIC
LABARSAL	ARYLSA
LABBARSAB	BQIGGT
LABBTHSQ	BSQCO
LABBTHSQ	BSQDI
LABBTHSQ	BSQDX
LABBTHSQ	BSQET
LABBTHSQ	BSQIN
LABBTHSQ	BSQMD
LABBTHSQ	BSQME
LABBTHSQ	BSQRE
LABHMET	CADMIUM
LABLAS	CAN10
LABLAS	CAN100
LABLAS	CAN50
LABCCP	CCPINT
LABCCP	CCPR
LABLAS	CNDINT
LABBMS	CULT
LABFUNIDS	CULT
LABTMONA	CULT
LABTBP71	DI
LABTBP72	DI
LABTBP75	DI
LABTBP76	DI
LABTBP77	DI
LABDT	DIPHT
LAB11112R	DTOXOM
LABCD3F	FCD3AB
LABCD3F	FCD3PC
LABCD3F	FCSOUR
LAB12796R	FLUCOZ
LABYT7P	FT4INDEX
LABYGADAB	GAD65AB
LABHBSQT	HBSAB
LABHBSQT	HBSABQUAL
LABVP5	HBSAIN
LABVP5	HBSAQL
LABVP5	HBSAQT
LABVP5	HBSINT
LABVP5	HBSR
LABVP5	HBTINT
LABVP5	HBTR
EXTHCT	HCT
LABVP5	HCVI
LABVP5	HCVR
LABFHHV7	HERPG
LABFHHV7	HERPM
LABYHISTA	HISTP
LABMALL1	I1
210993283	ICDBRAVMAX
210993282	ICDBRMAXRT
210993279	ICDBRMDACR
210993279	ICDBRMDDCR
210993283	ICDBRMDSLP
210993279	ICDBRMDTHR
210993289	ICDDTATPAT
210993283	ICDDTATRFL
210993289	ICDDTATRFL
210993282	ICDDTSKAVT
210993282	ICDDTSKDVT
LAB12838R	IGF
LABYANTIN	INSAB
LABHMET	LEAD
210993282	LEADALERT
LABLEMSAB	LEMS
LABCD3F	LYMABFLD
LABMGMTB	MGMCOB
LABMGMTB	MGMDIB
LABMGMTB	MGMDXB
LABMGMTB	MGMINB
LABMGMTB	MGMMDB
LABMGMTB	MGMMEB
LABMGMTB	MGMREB
LABADIFFS	MORPH
LABADIFF	MYEL
LABADIFF	NRBC
LAB11051R	OLANZ
LABPAI1AT	PAI1T
IMG1PTCA	PDF
210993281	PMDEVIMPDT
210993281	PMRALDUNIM
210993279	PMTLBATIMP
LABLAS	PPD100
LABLAS	PPD200
LABLAS	PPD400
LABLAS	PPD50
LABLAS	PPD800
LABLAS	PPDINT
LABTBP86	PRO
LABTBP87	PRO
LABTBP88	PRO
LABTBP89	PRO
LAB11055R	PROPAF
LABPSAU	PSAU
LABPT12	PTFR12
LABBCGMIS	RESUL8
LABBBPRH	RHSTA
10195R	RINFO
10210R	RINFO
LABBCGMIS	RLAB8
LABRPRQT	RPRT
LABBMS	RPT
LABFUNIDS	RPT
LABTMONA	RPT
LABCD3F	RTFDA2
210993282	RVBRSENR
210993281	RVTHRSENAM
210993281	RVTHRSENPO
LABBMS	SDES
LABFUNIDS	SDES
LABTMONA	SDES
LABFSPG	SGFLTY
LABTBP86	SI
LABTBP87	SI
LABTBP88	SI
LABTBP89	SI
LABADIFF	SIGNIF
LABADIFFS	SLREV
210993284	SLWVTTAZNS
LABADVQT	SOUR10
LABBCGMIS	SPCTY
LABTBP40	SPEXP
LABFSPG	SPGFLD
LABBMS	SREQ
LABFUNIDS	SREQ
LABTMONA	SREQ
LABT1114	14) BY PCR"
LABT1114	14) BY PCR"
LABT1114	14) BY PCR"
LABT1114	14) BY PCR"
LABT1114	14) BY PCR"
LABT1114	14) BY PCR"
LABYT7P	T4
LABUALBT	TALBU
LABBCGMIS	TEST8
LABLAS	TET1K
LABLAS	TET2K
LABLAS	TET5K
LABDT	TETAN
LABLAS	TETINT
LAB11057R	TNF
LABTOXATP	TOXDES
LABTOXATP	TOXGQL
LABTOXATP	TOXGQT
LABTOXATP	TOXMQL
LABTOXATP	TOXMQT
LAB11058R	TRAZO
LABUALBT	UALB
LABTBP77	UBT
LABTBP78	UBT
LABTBP79	UBT
LABTBP80	UBT
LABTBP81	UBT
LABTBP82	UBT
LABUELP	UCL
LABUELP	UK
LAB12811R	UMYOG
LABUELP	UNA
LABLAS	UNCAN
LABLAS	UNPPD
LABTBP77	UNT
LABTBP78	UNT
LABTBP79	UNT
LABTBP80	UNT
LABTBP81	UNT
LABTBP82	UNT
LABLAS	UNTET
LABUALBT	UT35
LABTBP25	VL
LABTBP33	VL
LABTBP36	VL
LABLPD	VLDL
LABUALBT	VOL35
210993282	VSLWVTTDTD
LABPANWBC	WBC
LABCD3F	WBCFLD
LABTBP61	XMR
LABTBP69	XMR
LABTBP70	XMR
LABTBP71	XMR
LABTBP72	XMR
LABTBP73	XMR
LAB12066R	YCRMP
LABYFUN	YFLSC1
LABYRS	YRS2
LABYRS	YRS3
LAB12503R	YSTK3
LAB12503R	YSTK4
LABYT7P	YT7P2
LAB11229R	YUMEUT
10110R	10049R
10135R	10049R
LABHHV6QT	11154R
LABHHV6QT	11155R
LAB12772R	11639R
LAB11606R	11758R
LAB11606R	11759R
LABYGDA	11829R
LABYGDA	11830R
LAB11899R	11900R
LAB11991R	11994R
LAB11991R	11997R
LABFQFVR	12015R
LABFCLAB	12428R
LAB12853R	12500R
LAB12853R	12501R
LAB12853R	12502R
LAB12507R	12508R
LAB12548R	12552R
LAB12664R	12661R
LAB12664R	12662R
LAB12664R	12663R
10320R	9222R
10350R	9336R
10355R	9360R
10355R	9373R
10360R	9390R
10360R	9397R
10375R	9486R
10355R	9620R
10355R	9621R
LABARI	ABORH
INACTIVE 6	ADDNA
LABADAMTS	ADMACT
LABADAMTS	ADMINT
LABADVQL	ADOV
LABDVEAV3	ADV3
LABDVEAV3	ADV3IP
LABDVEAV3	ADV3SP
INACTIVE 6	ADVCP
INACTIVE 6	ADVLOG
INACTIVE 6	ADVSP
INACTIVE 6	ADVTIP
210993284	ALERT
LABMOLDS	ALTRN
LAB11073R	APOB
LABARIX	ARIX
LABASPERP	ASPERP
LABMOLDS	ASPRG
LABMOLDS	AURBAS
LABADIFFS	BASO
LABADIFFS	BASOAB
LABSYDIFF	BASOSYNFLD
LABYBILEA	BILE
LABCAD	CAD
LABSYDIFF	CCNT
LABRAAS	CCPT
LABCD3B	CD3AB
LABCD3B	CD3PC
LABCDH1	CDH1CI
LABCDH1	CDH1DI
LABCDH1	CDH1MD
LABCDH1	CDH1MT
LABCDH1	CDH1RE
LABCGMISC	CGRSLT
LABCGMISC	CGTEST
LAB11032R	CHEP
LABCLGCT2	CHLAM
LABFDIFF	CILIA
LABMOLDS	CLASP
LABSTAND	CMV
LABSTAND	CMVIGM
LABMOLDS	CNDIDA
LABSTAND	COM
LABLMS	CONA
LABLMS	CONINT
LAB11056R	CORTFREE
LABAVIN	CULT
LABFLDS	CULT
LABFUNIDI	CULT
LABDBGT	DBGTR
LABCLGCT2	DCL3
LABTBP78	DI
LABTBP86	DI
LABADIFFS	EOS
LABADIFFS	EOSAB
LABMOLDS	EPIPUP
EXTPLTCT	EXTPLT
EXTWBC	EXTWBC
LABFPARVO	FINT
210993282	FSTVTTDTNT
LABFTCLO	FTDIR
LABFTCLO	FTDIS
LABFTCLO	FTDX
LABFTCLO	FTFLD
LABFTCLO	FTMET
LABFTCLO	FTPRM
LABFTCLO	FTRES
LABMOLDS	FUSMON
LABCLGCT2	GC
LABUGL	GLUCR
LABUGL	GLUURN
LABSHSTGS	GS
LABVP5	HATINT
LABVP5	HATR
LABHEAG	HBEAG
LABHBSQL	HBSAB
LABHGBFQ	HGFMD
LABYHGH	HGH
LABUHIST	HISTURN
LABMOLDS	HLM
LABSTAND	HSAB
LABSTAND	HTLVS
LABHHV6QL	HVDNA
210993280	ICDBRAVMAX
210993282	ICDBRAVMAX
210993288	ICDBRAVMAX
210993282	ICDBRMDACR
210993282	ICDBRMDDCR
210993282	ICDBRMDSLP
210993282	ICDBRMDTHR
LABJO1ABY	JO1QNT
LAB11084R	LORAZ
210993284	LVBRSENP
LABADIFFS	LYM
LABADIFFS	LYMAB
LABCD3B	LYMAB
LABMOLDS	MCM
LABHMET	MER
LABADIFFS	MONO
LABADIFFS	MONOAB
LAB11048R	NEURON
LABADIFFS	NEUT
LABADIFFS	NEUTAB
LABYSCERE	NEUTAB
LABNVHHA	NVHDI
LABNVHHA	NVHDX
LABNVHHA	NVHIN
LABNVHHA	NVHMD
LABNVHHA	NVHME
LABNVHHA	NVHRE
LABNVHHA	NVHSO
IMG1STEV	PDF
PFT54	PDF
VSC06	PDF
LABLMS	PHA
LABLMS	PHAINT
LABMOLDS	PNM
LABTBP90	PRO
LABTBP91	PRO
LABTBP92	PRO
LABPT12	PTFRNO
LABLMS	PWM
LABLMS	PWMINT
LABMOLDS	RHZNIG
10110R	RINFO
10135R	RINFO
LABAVIN	RPT
LABFLDS	RPT
LABFUNIDI	RPT
LABSHSTGS	RPT
LABAVIN	SDES
LABFLDS	SDES
LABFUNIDI	SDES
LABSHSTGS	SDES
LABCLGCT2	SDES3
LABTBP90	SI
LABTBP91	SI
LABTBP92	SI
210993282	SLWVTTAZNS
LABHHV6QL	SOUR12
LABADVQL	SOURC3
LABTBP41	SPEXP
LABAVIN	SREQ
LABFLDS	SREQ
LABFUNIDI	SREQ
LABSHSTGS	SREQ
LABYSSARO	SSA
LABTBCLO	TBCCMT
LABTBCLO	TBCDIR
LABTBCLO	TBCDIS
LABTBCLO	TBCDX
LABTBCLO	TBCMET
LABTBCLO	TBCPRM
LABTBCLO	TBCRLT
LABTBCLO	TBCTIS
LAB11113R	TOXOA
LAB11122R	TOXOM
LABMOLDS	TRIRUB
LABTBP83	UBT
LABTBP84	UBT
LABTBP85	UBT
LABTBP86	UBT
POC31	UCMT
LABUCORT	UCORT
LABUGL	UCR
LABTBP83	UNT
LABTBP84	UNT
LABTBP85	UNT
LABTBP86	UNT
LAB12664R	UT53
LABTBP26	VL
LABTBP37	VL
LAB12664R	VOL53
LABUCORT	VOLUMEURN
LABSTAND	VZAB
LABCD3B	WBC
LABTBP79	XMR
LABTBP80	XMR
LABTBP81	XMR
LABTBP82	XMR
LABYAMIO	YAMIOD
LAB11074R	YARBIN
LABYICP	YC1QB
LABYC2REF	YC2RE1
LABCENABY	YCENTA
LABYAMIO	YDESET
LABYGDA	YGDA2
LABYLCFA	YLCFA1
LABYLCFA	YLCFA2
LABYLCFA	YLCFA3
LABYLCFA	YLCFA4
LABYLCFA	YLCFA5
LABYLCFA	YLCFA6
LABYLCFA	YLCFA7
LABYLCFA	YLCFA8
LABYLCFA	YLCFA9
LABYICP	YPEG
LABYRAB	YRAB1
LABYICP	YRAJI
LABYSCERE	YSCER1
LABYSCERE	YSCER2
LABYSHBG	YSHBG1
LABYUARS	YUARS1
LABUCORT	YUCOUT
LABCHLAM	12205
10070R	10049R
LAB11365R	11366R
LAB11438R	11502R
LAB11577R	11692R
LABYCDTN	11838R
LABYCDTN	11840R
LABYCDTN	11842R
LAB11871R	11870R
LABFT3DIA	11876R
LAB11885R	11884R
LAB11887R	11886R
LABFQFVR	12013R
LABYPERAB	12048R
LABYPERAB	12049R
LAB11438R	12067R
LAB12210R	12211R
LAB12228R	12229R
LAB12284R	12285R
LAB12284R	12286R
LAB12284R	12287R
LAB12284R	12288R
LAB12284R	12289R
LAB12284R	12290R
LAB12284R	12291R
LAB12333R	12338R
LAB12331R	12341R
LAB12331R	12342R
LAB12331R	12343R
LAB12331R	12344R
LAB12331R	12345R
LAB12331R	12346R
LAB12331R	12347R
LAB12331R	12348R
LAB12331R	12349R
LAB12331R	12350R
LAB12331R	12351R
LAB12415R	12417R
LABLEISAB	12428R
LABLEISAB	12429R
LAB11190R	12430R
LABFEHRC	12430R
LABLEISAB	12430R
LABLEISAB	12431R
LAB12599R	12598R
LAB12689R	12690R
LAB12362R	13017R
LABY25VD	25OHD2
LABY25VD	25OHD3
LABY25VD	25OHDT
LABYSTONE	3RDCONST
10305R	9141R
10310R	9171R
10315R	9192R
10315R	9199R
10315R	9201R
10315R	9202R
10320R	9225R
10350R	9344R
10375R	9487R
10180R	9710R
LABAACSF	AAMINOA
LABAACSF	AASINT
LABCBCD	ABGRAN
LABUCARN	ACFCRU
LABRBCENZ	ADA
LABADVQT	ADDNA
LABADVQT	ADVCP
LABADVQT	ADVLOG
LABADVQT	ADVSP
LABADVQT	ADVTIP
LAB11140R	AFP
LABAACSF	ALANINE
210993283	ALERT
LABANDRO	ANDRO
LABYANDRO	ANDRO
LABYCDTN	AODOR
LABFCHGA	APIGG
LABFCHGA	APIGM
LABFCHGA	APINT
LABAACSF	ARGININE
LABAACSF	ASPART
LABAACSF	ASPGN
LABAACSF	BALN
LABAACSF	BAMBA
LABCDIFF	BASOCSF
LABFDIFF	BASOFLD
PATH18	C2526N
PATH18	C257N
PATH18	C264AB
PATH18	C264PC
PATH18	C3026N
PATH18	C307N
PATH18	C326NA
PATH18	C3426N
PATH18	C3426P
PATH18	C3426T
PATH18	C347NA
PATH18	C347NP
PATH18	C347NT
PATH18	C37NA
PATH18	C3P4PA
PATH18	C3P4PP
PATH18	C3P7NP
PATH18	C3P8PN
PATH18	C3P8PP
PATH18	C48RAT
PATH18	C4N7AB
PATH18	C4N7PC
PATH18	C5226N
PATH18	C527N
LABUCARN	CARNFU
LABUCARN	CARNTU
PATH18	CD19AB
PATH18	CD19PC
PATH18	CD26NP
PATH18	CD3AB
PATH18	CD3PC
PATH18	CD4TOT
LABCELDIS	CELDR
LABCHLAM	CHLA
LABLPDC	CHOL
LABLPDC	CHOLHDL
LABAACSF	CITRUL
LABAVRT	CULT
LABMMIC	CULT
LABAACSF	CYSTINE
LABAACSF	CYTHN
LABTBP79	DI
LABTBP80	DI
LABTBP81	DI
LABTBP82	DI
LABTBP83	DI
LABTBP84	DI
LABTBP85	DI
LABYDIAZE	DIAZEP
POC3	DIPLOT
POC11	DIPSLOT
LABDUTYPE	DUTYP
LABDVEMPV	DVE
LABSTAND	EA
LABSTAND	EBNA
LAB11190R	ECINT
LABCDIFF	EOSCSF
POC11	EXPDATE
POC3	EXPDATE
LABFHHV7	FINT
LABFPLTS	FLDSOU
LAB12814R	FMYABG
LABFRPSA	FPSA
LABFRPSA	FREEPSAPC
210993284	FSTVTTDETD
210993289	FSTVTTDETD
210993289	FSTVTTZNSC
LABFT3DIA	FT3
LABFTCLO	FTCMT
LABFRAGX	FXAI
LABFRAGX	FXAII
LABFRAGX	FXDIS
LABFRAGX	FXDX
LABFRAGX	FXINT
LABFRAGX	FXMD
LABFRAGX	FXMET
LABFRAGX	FXRES
LABRBCENZ	G6PD
LABYGAS	GASTRIN
LABGDMSCR	GDMSCR
LAB11116R	GFANCO
LABAACSF	GLUTAC
LABAACSF	GLUTAMINE
POC11	GLUURINE
LABAACSF	GLYCINE
LABRBCENZ	GPI
LABLPDC	HDL
LABHCVA	HEPCAB
LABRBCENZ	HEX
LABKBST	HGBFPC
LABAACSF	HISTID
LABAACSF	HMCY
PATH18	HNS
PATH18	HSRATIO
LABFHV12	HV1DNA
LABFHV12	HV2DNA
LABUHVA	HVA
LABUHVA	HVAINT
LABUHVA	HVAUR
LABHYPP	HYPINT
LABHYPP	HYPPN
210993279	ICDBRMAXRT
210993288	ICDBRMDSLP
210993282	ICDDTATPVT
210993283	ICDTLIMPLV
LABAACSF	INTSBY
LABAACSF	ISOLEU
LABYENABE	JO1AB
LABKBST	KBSINT
LABLPDC	LDL
LABLPDC	LDLHDL
LABAACSF	LEUCINE
LABTBP	LOTNO
210993289	LVBRSENP
PATH18	LYM
PATH18	LYMAB
LABAACSF	LYSINE
LABKBST	MCV
LABMECAPC	MECAR
LABYHMS	MER
LABADIFF	META
LABAACSF	METHIO
LABKBST	MLFB
LABYCDTN	MODOR
LABMPVPCR	MPVDI
LABMPVPCR	MPVMT
LABMPVPCR	MPVRE
LABMPVPCR	MPVSP
LABMUMRC	MUMRC1
LABMUMRC	MUMRCD
LABMUMRC	MUMSPM
LABYFNA	NAFLD
LABNBTS	NBTCBC
LABNBTS	NBTCO
LABNBTS	NBTCOM
LABNBTS	NBTINT
LABNBTS	NBTMD
LABNBTS	NBTPT
LABNBTS	NBTREV
LABLPDC	NHDL
LABYDIAZE	NORDIAZ
LABAACSF	ORNITHINE
LABYPRIMI	PB
CRP333	PDF
IMG11LHC	PDF
VSC09	PDF
LABUAPRN	PEDCOM
LABAACSF	PHALN
POC3	PHLOC
LABRBCENZ	PK
LABFPLTS	PLTFLD
LABFPOLIO	PLV1
LABFPOLIO	PLV2
LABFPOLIO	PLV3
210993280	PMRVLDUNIM
210993288	PMTLBATIMP
LABYPRIMI	PRIMIDONE
LABTBP93	PRO
LABAACSF	PROLINE
POC11	PROTURINE
PATH18	PTH18R
LABFBCRQT	QFBCRC
LABFBCRQT	QFBCRD
LABFBCRQT	QFBCRE
LABFBCRQT	QFBCRF
LABFBCRQT	QFBCRM
LABFBCRQT	QFBCRP
LABFBCRQT	QFBCRS
LABFBCRQT	QFBCRX
LABTBP	QY
210993288	RATHRAMP
210993288	RATHRDUR
LABRBCENZ	RBCINT
LABRBCENZ	RBCMD
10070R	RINFO
10265R	RINFO
LABAVRT	RPT
LABDVEMPV	RPT
LABMMIC	RPT
LABDVERS	RRSP
LABDVERS	RSV
LABDVERS	RSVCOM
LABRUBG	RUBINT
LABRUBG	RUBR
210993279	RVTHRAMP
210993279	RVTHRDUR
210993279	RVTHRSENAM
210993279	RVTHRSENPO
LABYENABE	SCL70
LABAVRT	SDES
LABDVEMPV	SDES
LABMMIC	SDES
LABAACSF	SERINE
LABYSERTR	SERTRALINE
LABSEZ	SEZ
LABFSFTA	SFTA
LABTBP93	SI
LABYENABE	SMAB
LABTBP42	SPEXP
LABAVRT	SREQ
LABDVEMPV	SREQ
LABMMIC	SREQ
LABYENABE	SSA
LABSNA	SSAQNT
LABYENABE	SSB
LABYSSBLA	SSB
LABAACSF	TAURINE
PATH18	TCD4AB
LABLPDC	TGL
LABUTHI	THIOCYANURN
LABAACSF	THREONINE
LABUHVA	TIMEU
LABTOXOAB	TOXIGG
LABTOXOAB	TOXIGM
LABTOXOIM	TOXM
LABCSFTP	TPCSTN
LABYTSIG	TSIG
LABAACSF	TYROSINE
LABYENABE	U1RNPAB
LABTBP87	UBT
LABUHVA	UCR
LABUHVA	UCR
POC3	UKET
LABTBP87	UNT
LABUHVA	UVOL
LABAACSF	VALINE
LABVANUNL	VANCOSDD
LABVANUNL	VANUN2
LABVANUNL	VANUN3
LABVANUNL	VANUN4
LABSTAND	VCA
LABEBVC	VCAA
LABSTAND	VCAM
LABHIVDS	VDS2
LABHIVDS	VDS4
LABTBP30	VL
LABTBP38	VL
LABTBP43	VL
LABVLDL	VLDL
LABYUARS	VOLUMEURN
PATH18	WBC
LABTBP74	XMR
LABTBP78	XMR
LABTBP83	XMR
LABTBP84	XMR
LAB11071R	YAMA
LABYDGIGA	YDGLIA
LABYDIAZE	YDIAZ3
LABYFNA	YFLSC1
LABYSERTR	YSERT2
LABYSMG	YSMG1
LABYSTRAB	YSTA
LABYUARS	YUARS2
LABYUARS	YUARS3
10040R	10049R
10085R	10049R
10175R	10049R
LAB11004R	11005R
LAB11004R	11006R
LAB11004R	11007R
LAB11004R	11008R
LAB11004R	11009R
LAB11004R	11010R
LAB11004R	11011R
LAB11004R	11012R
LAB11004R	11141R
LAB11217R	11218R
LAB11217R	11224R
LAB11322R	11323R
LAB11375R	11376R
LAB11401R	11459R
LAB11437R	11501R
LAB11518R	11627R
LAB11527R	11637R
LAB11529R	11639R
LAB11534R	11644R
LAB11568R	11682R
LAB11568R	11683R
LAB11571R	11686R
LAB11572R	11687R
LAB11590R	11715R
LAB11572R	11780R
LAB11572R	11781R
LABYCDTN	11834R
LABYCDTN	11835R
LABYCDTN	11837R
LABYCDTN	11839R
LABYCDTN	11843R
LAB11863R	11861R
LAB11863R	11862R
LAB11867R	11866R
LAB11989R	11990R
LAB13008R	12014R
LAB12043R	12044R
LAB12373R	12375R
LAB12395R	12396R
LAB12814R	12431R
LAB12548R	12553R
LAB12548R	12554R
LAB12548R	12555R
LAB12582R	12671R
LAB12582R	12672R
LAB12582R	12673R
LAB12582R	12674R
LAB12733R	12734R
LAB12836R	12837R
LABY21HYX	21OHXAB
LABY5NUC	5NUCLEOT
10295R	9092R
10300R	9113R
10315R	9200R
10320R	9218R
10320R	9226R
10320R	9227R
10320R	9228R
10350R	9332R
10355R	9349R
10355R	9354R
10355R	9374R
10360R	9403R
10330R	9582R
